hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ00_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,stayed_public,exited_public,switched_sector
799240533190971,5,2.0,1,8,2,8200,82001,1,1,33,17,16980,0,1.0,1.0,3.0,7,3,40,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,32.0,,32.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,1103.0,352.96,2.0,2.0,,,,11111.623,2727.043,10.0,3.0,0.0,0.0,0,0,7956,2,,,1.0,,,,2737.0114,8570.0,2300.0,-1,,,,,,,162724.0,2008,580,565,0.0,0.0,1.0,1.0,0.0,12.0,8.0,44.0,2008,1.0,1,4,2,8500,85001,1,17,16980,0,1.0,1.0,3.0,7,3,38,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12292.0038,3141.5456,10.0,3.0,,,0,0,23701,2,,,3.0,,,,3164.3396,,,-1,,,,,,,162814.0,2009,592,589,0.0,0.0,1.0,1.0,0.0,14.0,,,2009,MIS8_to_MIS4,False,True,True
307904531384537,5,2.0,1,8,2,8200,82001,1,1,33,17,16980,0,2.0,1.0,,7,3,36,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,55.0,,55.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1730.76,1.0,,,,,11772.9943,2873.8295,3.0,1.0,0.0,,0,0,34232,2,,,,,,2.0,2899.9201,7860.0,2320.0,-1,,,,,,,163015.0,2008,580,565,0.0,0.0,1.0,0.0,0.0,18.0,8.0,40.0,2008,1.0,1,4,2,8500,85001,1,17,16980,0,2.0,1.0,,7,3,63,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,663.0,2.0,2.0,,,,9918.795,2443.7998,0.0,0.0,1.0,,0,0,23394,2,,,3.0,,,,2420.5555,6990.0,4710.0,-1,,,,,,,163106.0,2009,592,589,0.0,0.0,0.0,0.0,0.0,14.0,16.0,33.0,2009,MIS8_to_MIS4,False,True,True
497008370619109,5,1.0,1,8,2,8200,82001,1,1,33,17,16980,0,2.0,1.0,,7,1,33,2.0,2,41,1,,1,1,1,1,2,57,249,249,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,1200.0,280.0,1.0,,,,,10247.4288,2589.9536,8.0,3.0,0.0,0.0,0,0,21376,1,,,3.0,,,,2588.8341,7860.0,2540.0,-1,,,,,,,163110.0,2008,580,565,0.0,1.0,1.0,0.0,1.0,14.0,8.0,40.0,2008,2.0,1,4,2,8500,85001,1,17,16980,0,2.0,1.0,,7,1,40,2.0,2,39,1,,1,1,1,2,222,222,222,4,0,13,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11165.1069,2785.8555,8.0,4.0,,,0,0,9275,1,1.0,,,,,,2874.2417,,,-1,,,,,,,163190.0,2009,592,589,0.0,1.0,1.0,0.0,1.0,12.0,,,2009,MIS8_to_MIS4,False,True,True
710709877669510,5,2.0,1,8,2,8200,82001,1,1,33,17,16980,0,2.0,1.0,,7,1,63,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,12.0,,12.0,,,21.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,692.3,2.0,2.0,,,,13343.6453,3239.5491,0.0,0.0,0.0,,0,0,52323,1,,,,,,2.0,3234.9462,7870.0,2200.0,-1,,,,,,,163178.0,2008,580,565,0.0,0.0,0.0,0.0,0.0,18.0,8.0,40.0,2008,3.0,1,4,2,8500,85001,1,17,16980,0,2.0,1.0,,7,1,62,2.0,1,43,1,,1,1,1,2,128,128,128,4,0,6,2.0,1.0,,40.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,,,,11344.2527,2670.2608,0.0,0.0,0.0,,0,0,36697,1,,,,2.0,,,2666.0035,8190.0,4220.0,-1,,,,,,,163263.0,2009,592,589,0.0,0.0,0.0,0.0,0.0,16.0,14.0,41.0,2009,MIS8_to_MIS4,False,True,True
799150405190971,5,2.0,1,8,2,8200,82001,1,1,33,17,41180,0,2.0,1.0,,6,1,47,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1400.0,560.0,1.0,,,,,12539.4473,3055.978,4.0,1.0,0.0,0.0,0,0,7917,1,1.0,,,,,,3089.2765,770.0,9130.0,-1,,,,,,,163241.0,2008,580,565,0.0,0.0,0.0,1.0,0.0,12.0,22.0,4.0,2008,3.0,3,4,2,8500,85001,1,17,41180,0,2.0,1.0,,6,1,47,,1,39,1,,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,40.0,,,,,,2.0,4.0,1.0,1,2.0,2.0,2.0,,600.0,2.0,2.0,,,,11537.4311,2906.4749,0.0,0.0,1.0,,0,42,9408,1,1.0,,,,,,2908.5276,170.0,6050.0,-1,,,,,3.0,,163335.0,2009,592,589,0.0,0.0,0.0,0.0,0.0,12.0,18.0,1.0,2009,MIS8_to_MIS4,False,True,True
971173067800393,5,2.0,1,8,2,8200,82001,1,1,33,17,16980,0,2.0,1.0,,7,1,85,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,18.0,,12.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,2500.0,450.0,2.0,2.0,,,,13585.8005,3106.7211,0.0,0.0,1.0,1.0,0,42,34223,1,,,2.0,,,,3083.2715,8590.0,4430.0,-1,8.0,,,,,,163351.0,2008,580,565,0.0,0.0,0.0,0.0,0.0,13.0,15.0,44.0,2008,1.0,1,4,2,8500,85001,1,17,16980,0,2.0,1.0,,7,1,70,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10809.492,2717.3972,0.0,0.0,,,0,0,46788,1,,,,,,2.0,2730.2026,,,-1,5.0,,,,,,163452.0,2009,592,589,0.0,0.0,0.0,0.0,0.0,18.0,,,2009,MIS8_to_MIS4,False,True,True
320879093118839,6,1.0,3,8,2,8200,82001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,33,,1,43,1,2.0,1,1,1,6,2,73,73,73,2,0,18,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1000.0,2.0,2.0,,,,13185.5879,3349.2374,8.0,2.0,0.0,,0,0,33943,1,,,,2.0,,,3349.6531,9470.0,2020.0,-1,,,,,,,200584.0,2008,581,566,0.0,1.0,1.0,0.0,1.0,16.0,6.0,51.0,2008,1.0,6,4,2,8500,85001,1,17,16980,0,1.0,1.0,1.0,7,2,58,,1,40,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,5.0,,,14.0,,,6.0,4.0,0.0,1,2.0,1.0,1.0,1350.0,300.0,1.0,,,,,12689.4464,3157.3458,,,1.0,1.0,0,0,9166,1,,,3.0,,,,3107.374,770.0,6230.0,-1,,,,,,,201208.0,2009,593,590,,,,,,14.0,19.0,4.0,2009,MIS8_to_MIS4,False,True,True
170871096518559,6,2.0,1,8,2,8200,82001,1,1,33,17,16980,0,2.0,1.0,,7,3,45,1.0,2,39,1,2.0,2,1,2,1,2,73,73,73,2,0,6,1.0,1.0,,25.0,,25.0,,,18.0,,,7.0,2.0,0.0,1,2.0,,1.0,835.0,208.75,2.0,2.0,,,,14956.5844,3781.164,0.0,0.0,0.0,0.0,0,0,34048,2,1.0,,,,,,3696.1397,8170.0,4610.0,-1,,,,,,,200857.0,2008,581,566,0.0,0.0,0.0,0.0,0.0,12.0,15.0,42.0,2008,1.0,1,4,2,8500,85001,1,17,16980,0,2.0,1.0,,7,3,51,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1623.0,649.2,1.0,,,,,11965.5581,2954.6335,0.0,0.0,1.0,1.0,0,0,66572,2,,,2.0,,,,2921.3523,570.0,8600.0,-1,,,,,,,201514.0,2009,593,590,0.0,0.0,0.0,0.0,0.0,13.0,21.0,24.0,2009,MIS8_to_MIS4,False,True,True
908903621993517,6,2.0,1,8,2,8200,82001,1,1,33,17,16980,0,2.0,1.0,,7,3,49,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1350.0,540.0,2.0,2.0,,,,12469.3503,3076.6342,3.0,2.0,1.0,1.0,0,42,20252,2,1.0,,,,,,3081.483,8670.0,5700.0,-1,,,,,,,201271.0,2008,581,566,0.0,0.0,1.0,0.0,0.0,12.0,17.0,45.0,2008,2.0,1,4,2,8500,85001,1,17,16980,0,2.0,1.0,,7,3,47,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,360.0,2.0,2.0,,,,12727.997,3110.6021,4.0,2.0,1.0,,0,42,63794,2,,,2.0,,,,3107.4993,8680.0,4110.0,-1,,,,,,,201923.0,2009,593,590,0.0,0.0,0.0,1.0,0.0,13.0,13.0,46.0,2009,MIS8_to_MIS4,False,True,True
39331170927176,7,1.0,4,8,2,8300,83001,1,1,33,17,16980,0,2.0,1.0,,7,1,56,,2,43,2,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1200.0,480.0,2.0,2.0,,,,14905.9189,3605.9293,0.0,0.0,1.0,1.0,0,42,46265,1,,,,2.0,,,3646.2138,9480.0,5400.0,-1,2.0,,,,,1.0,239250.0,2008,582,567,0.0,0.0,0.0,0.0,0.0,16.0,17.0,51.0,2008,2.0,7,4,2,8600,86001,1,17,16980,0,2.0,1.0,,7,2,46,,2,43,2,,0,0,7,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1538.0,2.0,2.0,,,,12516.2011,3109.5658,,,1.0,,0,42,45425,1,,,,2.0,,,3128.5833,9480.0,2010.0,4710,,,,,,,240003.0,2009,594,591,,,,,,16.0,6.0,51.0,2009,MIS8_to_MIS4,True,False,True
100974094011709,7,2.0,1,8,2,8300,83001,1,1,33,17,41180,163,2.0,1.0,,6,1,49,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,1.0,1.0,2400.0,961.53,1.0,,,,,12490.1963,3055.5773,9.0,2.0,0.0,0.0,0,0,19205,1,1.0,,,,,,3062.4425,6370.0,9130.0,-1,,,,,,,239301.0,2008,582,567,0.0,1.0,0.0,1.0,1.0,12.0,22.0,23.0,2008,1.0,6,4,2,8600,86001,1,17,41180,163,2.0,1.0,,6,2,65,,1,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12003.0701,3060.7926,,,,,0,0,931,1,,,,1.0,1.0,,3034.262,,,-1,4.0,,,,,,240045.0,2009,594,591,,,,,,18.0,,,2009,MIS8_to_MIS4,False,True,True
110709967480582,7,1.0,7,8,2,8300,83001,1,1,33,17,16980,0,2.0,1.0,,7,2,50,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,2.0,0.0,1,2.0,2.0,2.0,,1538.46,1.0,,,,,10220.0288,2519.3105,,,0.0,,0,0,53447,1,,,,,,3.0,2493.4197,7860.0,2310.0,-1,,,,,,,239347.0,2008,582,567,,,,,,18.0,8.0,40.0,2008,1.0,1,4,2,8600,86001,1,17,16980,0,2.0,1.0,,7,1,64,2.0,2,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1800.0,720.0,2.0,2.0,,,,14014.6204,3865.9859,0.0,0.0,1.0,1.0,0,42,35489,1,,,3.0,,,,3827.5417,3570.0,5240.0,-1,,,,,,,240078.0,2009,594,591,0.0,0.0,0.0,0.0,0.0,14.0,17.0,10.0,2009,MIS8_to_MIS4,False,True,True
190991000042788,7,1.0,1,8,2,8300,83001,1,1,33,17,41180,119,2.0,1.0,,6,1,26,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,923.0,2.0,2.0,,,,13363.991,3377.5607,0.0,0.0,1.0,,0,42,66851,1,,,2.0,,,,3386.0431,9470.0,3850.0,-1,,,,,,,239362.0,2008,582,567,0.0,0.0,0.0,0.0,0.0,13.0,12.0,51.0,2008,2.0,1,4,2,8600,86001,1,17,41180,119,2.0,1.0,,6,1,45,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,2.0,4.0,60.0,,,,,,,,5.0,4.0,0.0,1,2.0,2.0,2.0,,1057.69,2.0,2.0,,,,13048.9454,3204.1623,4.0,1.0,0.0,,0,0,22171,1,,,5.0,,,,3226.2476,4790.0,4700.0,-1,,,,,,,240089.0,2009,594,591,0.0,0.0,0.0,1.0,0.0,16.0,16.0,22.0,2009,MIS8_to_MIS4,False,True,True
401908451186387,7,1.0,1,8,2,8300,83001,1,1,33,17,16980,0,2.0,1.0,,7,3,51,1.0,1,39,1,1.0,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,48.0,,,,,,2.0,1.0,0.0,1,1.0,,1.0,1500.0,914.4,1.0,,,,,11097.4303,2731.2511,0.0,0.0,1.0,1.0,0,0,35949,2,1.0,,,,,,2720.9534,6370.0,5550.0,-1,3.0,,,,,,239442.0,2008,582,567,0.0,0.0,0.0,0.0,0.0,12.0,17.0,23.0,2008,1.0,1,4,2,8600,86001,1,17,16980,0,2.0,1.0,,7,3,54,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,49.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.0,1.0,,,,,11955.7915,2950.3218,4.0,1.0,1.0,,0,42,35297,2,,,1.0,,,,2955.974,7860.0,8610.0,-1,,,,,,,240171.0,2009,594,591,0.0,0.0,0.0,1.0,0.0,12.0,21.0,40.0,2009,MIS8_to_MIS4,True,False,True
971173061803393,7,1.0,1,8,2,8300,83001,1,1,33,17,16980,0,2.0,1.0,,7,1,62,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,20.0,,,21.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,1300.0,210.0,2.0,2.0,,,,10589.771,2695.8238,0.0,0.0,1.0,1.0,0,0,35952,1,,,2.0,,,,2625.3973,9370.0,5400.0,-1,,,,,,,239746.0,2008,582,567,0.0,0.0,0.0,0.0,0.0,13.0,17.0,51.0,2008,1.0,7,4,2,8600,86001,1,17,16980,0,1.0,1.0,,7,2,47,,2,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13134.4211,3432.3131,,,,,0,0,7979,1,,,3.0,,,,3328.9792,,,-1,,,,,,,239958.0,2009,594,591,,,,,,14.0,,,2009,MIS8_to_MIS4,False,True,True
977247310349107,7,1.0,1,8,2,8300,83001,1,1,33,17,16980,0,2.0,1.0,,7,4,18,,2,39,1,,3,1,3,7,2,57,128,57,1,0,0,2.0,1.0,,-4.0,8.0,8.0,,,8.0,,,4.0,3.0,0.0,1,2.0,,1.0,725.0,58.0,2.0,2.0,2.0,,,9904.0699,2819.4297,,,0.0,0.0,0,0,59932,3,1.0,,,,,,2816.0579,8270.0,2000.0,-1,,,,,1.0,1.0,239751.0,2008,582,567,,,,,,12.0,6.0,42.0,2008,1.0,1,4,2,8600,86001,1,17,16980,0,2.0,1.0,,7,4,29,,2,40,1,,2,1,6,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1200.0,480.0,2.0,2.0,,,,14185.121,3564.4463,3.0,1.0,1.0,1.0,0,0,45433,3,,,3.0,,,,3606.211,6870.0,5160.0,-1,,,,,1.0,1.0,240473.0,2009,594,591,0.0,0.0,1.0,0.0,0.0,14.0,17.0,32.0,2009,MIS8_to_MIS4,False,True,True
780978093911169,7,1.0,7,8,2,8300,83001,1,1,33,17,0,99,3.0,2.0,,0,2,53,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,2.0,4.0,60.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,2153.0,1.0,,,,,10287.4514,2535.9307,,,1.0,,0,42,22875,1,,,,,,2.0,2509.8691,7860.0,2310.0,-1,,,,,,,239830.0,2008,582,567,,,,,,18.0,8.0,40.0,2008,1.0,1,4,2,8600,86001,1,17,0,99,3.0,2.0,,0,1,59,2.0,2,40,1,1.0,1,1,1,2,303,303,303,5,0,5,1.0,1.0,,32.0,,8.0,,,14.0,,,6.0,4.0,0.0,1,2.0,,1.0,800.0,256.0,2.0,2.0,,,,12467.4178,3059.5964,0.0,0.0,0.0,0.0,0,0,52609,1,,,1.0,,,,3075.0719,1090.0,6040.0,-1,,,,,,,240552.0,2009,594,591,0.0,0.0,0.0,0.0,0.0,12.0,18.0,14.0,2009,MIS8_to_MIS4,False,True,True
799270552450911,7,2.0,1,8,2,8300,83001,1,1,33,17,0,0,3.0,2.0,,0,1,46,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,50.0,,,,,,2.0,1.0,0.0,1,1.0,,1.0,2000.0,994.4,1.0,,,,,12201.9892,2985.0709,2.0,1.0,1.0,0.0,0,0,4925,1,,,1.0,,,,2991.7777,6370.0,5550.0,-1,3.0,,,,,,239832.0,2008,582,567,0.0,1.0,0.0,0.0,1.0,12.0,17.0,23.0,2008,2.0,3,4,2,8600,86001,1,17,0,0,3.0,2.0,,0,1,43,,1,39,1,,1,1,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,21.0,5.0,11.0,4.0,0.0,2,,,,,,,,,,,12132.8596,2898.1752,0.0,0.0,,,0,0,35576,1,2.0,5.0,,,,,2903.7525,770.0,6230.0,-1,,,,,,,240556.0,2009,594,591,0.0,0.0,0.0,0.0,0.0,9.0,19.0,4.0,2009,MIS8_to_MIS4,False,True,True
799270552450911,7,2.0,1,8,2,8300,83001,1,1,33,17,0,0,3.0,2.0,,0,3,39,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,13.0,,,18.0,,,7.0,2.0,0.0,1,2.0,,1.0,935.0,93.5,1.0,,,,,11768.1049,2946.2911,2.0,1.0,0.0,0.0,0,0,4925,2,,,1.0,,,,2935.6376,9480.0,3600.0,-1,,,,,,,239833.0,2008,582,567,0.0,1.0,0.0,0.0,1.0,12.0,11.0,51.0,2008,2.0,3,4,2,8600,86001,1,17,0,0,3.0,2.0,,0,14,43,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,4.0,10.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,615.38,1.0,,,,,11750.3206,2960.4558,,,0.0,,0,0,35576,2,,,,2.0,,,2948.9069,7860.0,2330.0,2910,3.0,,,,,,240558.0,2009,594,591,,,,,,16.0,8.0,40.0,2009,MIS8_to_MIS4,True,False,True
12841170991193,7,2.0,1,8,2,8300,83001,1,1,33,17,16580,0,,1.0,,2,1,33,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,70.0,,,,,,2.0,1.0,0.0,1,1.0,,1.0,1900.0,1144.4,1.0,,,,,13251.9799,3321.9023,2.0,1.0,1.0,1.0,0,0,46258,1,,,3.0,,,,3357.6628,6370.0,5540.0,-1,,,,,,,239908.0,2008,582,567,0.0,1.0,0.0,0.0,1.0,14.0,17.0,23.0,2008,1.0,6,4,2,8600,86001,1,17,16580,0,,1.0,,2,2,59,,1,34,1,,0,0,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12238.8492,3208.9404,,,,,0,0,35287,1,,,,,,,3255.8669,,,-1,,,,,,,240620.0,2009,594,591,,,,,,7.5,,,2009,MIS8_to_MIS4,False,True,True
196931406096748,7,1.0,1,8,2,8300,83001,1,1,33,17,44100,0,,1.0,,2,3,44,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1200.0,1.0,,,,,11673.2177,2927.6429,0.0,0.0,0.0,,0,0,4936,2,,,2.0,,,,2913.4281,9480.0,430.0,-1,,,,,,,239940.0,2008,582,567,0.0,0.0,0.0,0.0,0.0,13.0,1.0,51.0,2008,1.0,6,4,2,8600,86001,1,17,44100,0,,1.0,,2,16,67,,1,44,1,,0,0,7,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12003.0701,3060.7926,,,,,0,0,18515,2,,,,,,2.0,3034.262,,,-1,,,,,,,240655.0,2009,594,591,,,,,,18.0,,,2009,MIS8_to_MIS4,False,True,True
799310418210911,7,1.0,6,8,2,8300,83001,1,1,33,17,16580,0,,1.0,,2,2,49,,1,46,2,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1442.3,2.0,2.0,,,,12223.0236,3146.8061,,,0.0,,0,0,46257,1,,,,,,,3053.2317,7870.0,230.0,-1,,,,,,,239988.0,2008,582,567,,,,,,18.0,1.0,40.0,2008,1.0,3,4,2,8600,86001,1,17,16580,0,,1.0,,2,1,48,,1,39,2,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,25.0,,,4.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1134.61,2.0,2.0,,,,11863.637,2875.5402,0.0,0.0,0.0,,0,0,35285,1,1.0,,,,,,2884.9145,7870.0,4210.0,-1,3.0,,,,,,240693.0,2009,594,591,0.0,0.0,0.0,0.0,0.0,12.0,14.0,40.0,2009,MIS8_to_MIS4,True,False,False
196992003031759,8,1.0,1,8,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,,7,1,59,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,56.0,,70.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2200.0,1.0,,,,,11668.4298,2977.2027,0.0,0.0,0.0,,0,0,5026,1,,,,2.0,,,2985.274,6080.0,9200.0,-1,,,,,,,276984.0,2008,583,568,0.0,0.0,0.0,0.0,0.0,16.0,22.0,23.0,2008,3.0,1,4,2,8600,86001,1,17,16980,0,1.0,1.0,,7,1,62,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2350.0,940.0,1.0,,,,,10519.2055,2749.0543,0.0,0.0,0.0,0.0,0,0,35066,1,1.0,,,,,,2781.0789,2870.0,7330.0,-1,4.0,,,,,,277916.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,12.0,20.0,6.0,2009,MIS8_to_MIS4,False,True,True
271381032709399,8,1.0,1,8,2,8300,83001,1,1,33,17,16980,0,1.0,1.0,,7,3,41,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1634.61,1.0,,,,,12099.7064,3043.5263,8.0,3.0,0.0,,0,0,44923,2,,,,,,3.0,3030.0838,7860.0,2320.0,-1,,,,,,,277018.0,2008,583,568,0.0,1.0,1.0,0.0,1.0,18.0,8.0,40.0,2008,2.0,1,4,2,8600,86001,1,17,16980,0,1.0,1.0,,7,3,66,1.0,1,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11217.2193,2805.301,0.0,0.0,,,0,0,59195,2,,,3.0,,,,2767.196,,,-1,4.0,,,,,,277952.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,14.0,,,2009,MIS8_to_MIS4,False,True,True
