hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,race21_t,race26_t,occ2012_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
880177008718460,10,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,3,31,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,21.0,5.0,12.0,4.0,0.0,2,,,,,,,,,,,15602.6873,3545.7399,5,2,,,0,0,34026,2,,,,2.0,,,3710.7439,3470.0,,-1,,,,,,,351567.0,2012,633,630,1,1,0,0,1,16.0,,1.0,50.0,1.0,9.0,2012,2.0,1,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,3,32,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,1.0,,,18.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1500.0,115.38,2.0,2.0,2.0,,,12475.0724,3202.1208,2,2,0.0,1.0,0,0,22632,2,,,,2.0,,,3188.8927,7390.0,735.0,-1,,,,,,,350882.0,2013,645,630,0,1,0,0,1,16.0,2.0,36.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
880871094518419,10,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,1,55,2.0,1,37,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13990.3598,3605.0291,0,0,,,0,0,63375,1,,,,,,,3669.719,,,-1,,,,,,,351570.0,2012,633,630,0,0,0,0,0,11.0,,1.0,,,,2012,1.0,1,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,1,56,2.0,1,37,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,15201.8118,3827.5044,0,0,,,0,0,35101,1,,,,,,,3766.8806,,,-1,,,,,,,350885.0,2013,645,630,0,0,0,0,0,11.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
880871094518419,10,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,3,56,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,,,,11746.1517,2904.7327,0,0,,,0,0,63375,2,1.0,,,,,,2919.2124,4980.0,,-1,,,,,,,351571.0,2012,633,630,0,0,0,0,0,12.0,,1.0,4700.0,16.0,22.0,2012,1.0,1,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,3,57,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13037.6907,3225.6252,0,0,,,0,0,35101,2,1.0,,,,,,3279.6103,,,-1,,,,,,,350886.0,2013,645,630,0,0,0,0,0,12.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
888193578700488,10,2.0,7,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,2,66,,2,39,1,,1,0,0,4,2,128,128,128,4,10,2,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11571.6371,2912.6198,0,0,,,0,0,51280,1,1.0,,,,,,2957.6289,,,-1,,,,,,,351572.0,2012,633,630,0,0,0,0,0,12.0,,1.0,,,,2012,1.0,7,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,2,68,,2,39,1,,0,0,4,2,128,128,128,4,10,2,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13054.4428,3275.4279,0,0,,,0,0,44454,1,1.0,,,,,,3257.368,,,-1,,,,,,,350887.0,2013,645,630,0,0,0,0,0,12.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
907097865187760,10,1.0,7,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,2,80,,2,39,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11974.2892,3013.9687,0,0,,,0,0,44101,1,1.0,,,,,,3060.5439,,,-1,,,,,,,351574.0,2012,633,630,0,0,0,0,0,12.0,,1.0,,,,2012,1.0,7,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,2,80,,2,39,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12008.9367,3013.105,0,0,,,0,0,8925,1,1.0,,,,,,2996.4914,,,-1,,,,,,,350890.0,2013,645,630,0,0,0,0,0,12.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
908901081996647,10,1.0,1,4,2,9000,90001,1,1,33,17,16980,111,2.0,1.0,,7,1,56,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2692.0,1.0,,,,,14490.5083,3605.0291,0,0,1.0,,0,42,34096,1,1.0,,,,,,3579.5198,770.0,,-1,,,,,,,351575.0,2012,633,630,0,0,0,0,0,12.0,,1.0,220.0,1.0,4.0,2012,2.0,1,8,2,9000,90001,1,33,17,16980,111,2.0,1.0,,7,1,57,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,6.0,0.0,2,,,,,,,,,,,16107.9405,3827.5044,0,0,,,0,0,62203,1,1.0,,,,,,3850.2021,770.0,430.0,-1,,,,,,,350891.0,2013,645,630,0,0,0,0,0,12.0,1.0,4.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
908901081996647,10,1.0,1,4,2,9000,90001,1,1,33,17,16980,111,2.0,1.0,,7,3,56,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,25.0,,,18.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,2884.61,1.0,,,,,11727.4253,2904.7327,0,0,1.0,,0,42,34096,2,,,3.0,,,,2902.0896,6070.0,,-1,,,,,,,351576.0,2012,633,630,0,0,0,0,0,14.0,,1.0,9050.0,22.0,23.0,2012,2.0,1,8,2,9000,90001,1,33,17,16980,111,2.0,1.0,,7,3,57,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1765.0,811.92,2.0,2.0,,,,12897.4537,3225.6252,0,0,1.0,1.0,0,42,62203,2,,,3.0,,,,3205.8528,770.0,5400.0,-1,,,,,,,350892.0,2013,645,630,0,0,0,0,0,14.0,17.0,4.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
908903621993517,10,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,1,43,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,961.0,2.0,2.0,,,,13105.6178,3331.331,0,0,1.0,,0,42,21306,1,,,,2.0,,,3310.0862,770.0,,-1,,,,,,,351578.0,2012,633,630,0,0,0,0,0,16.0,,1.0,6520.0,19.0,4.0,2012,2.0,1,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,1,45,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,612.0,2.0,2.0,2.0,,,15437.2382,3861.2963,4,1,1.0,,0,42,9014,1,,,,2.0,,,3907.1625,2870.0,6520.0,-1,,,,,,,350894.0,2013,645,630,0,0,0,1,0,16.0,19.0,6.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
908906631793327,10,2.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,1,35,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,4.0,20.0,,,4.0,,,4.0,4.0,0.0,1,1.0,2.0,2.0,,2884.61,2.0,2.0,,,,13664.9143,3451.4455,5,2,0.0,,0,0,8522,1,,,,2.0,,,3451.3478,7770.0,,-1,,,,,,,351580.0,2012,633,630,1,1,0,0,1,16.0,,1.0,50.0,1.0,38.0,2012,1.0,1,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,1,36,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,2884.61,2.0,2.0,2.0,,,12071.8864,3024.7379,5,2,0.0,,0,0,22640,1,,,,2.0,,,3061.4658,3980.0,50.0,10,,,,,,,350897.0,2013,645,630,1,1,0,0,1,16.0,1.0,13.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
908906631793327,10,2.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,3,30,1.0,2,43,1,,2,1,2,1,2,57,57,127,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14646.8187,3545.7399,5,2,,,0,0,8522,2,,,,2.0,,,3640.1007,,,-1,,,,,,,351581.0,2012,633,630,1,1,0,0,1,16.0,,1.0,,,,2012,1.0,1,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,3,31,1.0,2,43,1,,1,2,1,2,57,57,127,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12799.3058,3202.1208,5,2,,,0,0,22640,2,,,,2.0,,,3219.645,,,-1,,,,,,,350898.0,2013,645,630,1,1,0,0,1,16.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
914087845189180,10,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,1,59,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,16.0,,,21.0,,,7.0,4.0,0.0,1,2.0,,1.0,1401.0,294.21,2.0,2.0,,,,14490.5083,3605.0291,0,0,0.0,0.0,0,0,8523,1,,,,2.0,,,3579.5198,6180.0,,-1,,,,,,,351584.0,2012,633,630,0,0,0,0,0,16.0,,1.0,9120.0,22.0,23.0,2012,1.0,1,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,1,60,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,22.0,,26.0,,,18.0,,,7.0,4.0,0.0,1,2.0,,1.0,1370.0,301.4,2.0,2.0,,,,13078.8508,3397.7242,0,0,0.0,0.0,0,0,22641,1,,,,2.0,,,3366.7743,6180.0,9120.0,-1,,,,,,,350901.0,2013,645,630,0,0,0,0,0,16.0,22.0,23.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
914087845189180,10,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,3,55,1.0,2,42,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,4.0,24.0,,,4.0,,,4.0,4.0,0.0,1,2.0,,1.0,1760.0,704.0,1.0,,,,,11727.4253,2904.7327,0,0,0.0,0.0,0,0,8523,2,,,3.0,,,,2902.0896,4970.0,,-1,,,,,,,351585.0,2012,633,630,0,0,0,0,0,14.0,,1.0,4700.0,16.0,22.0,2012,1.0,1,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,3,57,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,38.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1765.0,811.92,1.0,,,,,12897.4537,3225.6252,0,0,0.0,0.0,0,0,22641,2,,,3.0,,,,3205.8528,4970.0,5120.0,-1,,,,,,,350902.0,2013,645,630,0,0,0,0,0,14.0,17.0,22.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
935037144188350,10,1.0,4,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,1,51,,2,40,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1800.0,864.0,2.0,2.0,,,,11542.6365,2951.9545,0,0,0.0,0.0,0,0,44102,1,,,3.0,,,,2946.8249,7790.0,,-1,,,,,,,351597.0,2012,633,630,0,0,0,0,0,14.0,,1.0,5120.0,17.0,39.0,2012,1.0,4,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,1,52,,2,40,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,48.0,,48.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1800.0,788.46,2.0,2.0,2.0,,,12099.7365,2985.9976,0,0,0.0,0.0,0,0,8926,1,,,2.0,,,,2988.2762,7790.0,5120.0,-1,,,,,,,350922.0,2013,645,630,0,0,0,0,0,13.0,17.0,39.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
935037144188350,10,1.0,4,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,4,20,,2,40,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,7.0,4.0,12.0,4.0,0.0,2,,,,,,,,1.0,1.0,2.0,18000.2482,4172.2362,0,0,,,0,0,44102,2,,,3.0,,,,3899.2357,5170.0,,-1,,,,,1.0,,351598.0,2012,633,630,0,0,0,0,0,14.0,,1.0,4760.0,16.0,22.0,2012,1.0,4,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,4,21,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,8.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,1200.0,96.0,2.0,2.0,1.0,1.0,2.0,15704.4439,4070.4785,0,0,0.0,0.0,0,0,8926,2,,,3.0,,,,4052.7806,7790.0,5620.0,-1,,,,,1.0,,350923.0,2013,645,630,0,0,0,0,0,14.0,17.0,39.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
963027805189850,10,1.0,1,4,2,9000,90001,1,1,33,17,41180,119,2.0,1.0,,6,1,29,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,8.0,36.0,,,,,,,,5.0,4.0,0.0,1,2.0,2.0,2.0,,807.0,1.0,,,,,14495.6337,3664.5399,1,1,1.0,,0,42,39190,1,,,,2.0,,,3652.9291,8190.0,,-1,,,,,,,351609.0,2012,633,630,1,0,0,0,1,16.0,,1.0,3255.0,10.0,41.0,2012,1.0,1,8,2,9000,90001,1,33,17,41180,119,2.0,1.0,,6,1,30,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,24.0,,24.0,,,18.0,,,7.0,4.0,0.0,1,2.0,,1.0,3958.0,949.92,1.0,,2.0,,,12580.6359,3229.217,1,1,1.0,1.0,0,42,22711,1,,,,2.0,,,3215.8769,8190.0,3255.0,-1,,,,,,,350932.0,2013,645,630,1,0,0,0,1,16.0,10.0,41.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
963027805189850,10,1.0,1,4,2,9000,90001,1,1,33,17,41180,119,2.0,1.0,,6,3,32,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,750.0,2.0,2.0,,,,13484.1469,3434.7018,1,1,1.0,,0,42,39190,2,1.0,,,,,,3410.7895,7380.0,,-1,,,,,,,351610.0,2012,633,630,1,0,0,0,1,12.0,,1.0,110.0,1.0,36.0,2012,1.0,1,8,2,9000,90001,1,33,17,41180,119,2.0,1.0,,6,3,33,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,0.0,2.0,2.0,2.0,,,12981.6833,3315.4227,1,1,1.0,,0,42,22711,2,1.0,,,,,,3321.8142,6690.0,10.0,-1,,,,,,,350933.0,2013,645,630,1,0,0,0,1,12.0,1.0,29.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
971057389188530,10,2.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,1,50,2.0,1,39,1,1.0,1,1,1,1,2,303,303,303,5,0,7,2.0,4.0,,,,,,,,117.0,3.0,11.0,7.0,0.0,2,,,,,,,,,,,20745.7036,4581.3112,0,0,,,0,0,58699,1,1.0,,,,,,4532.4084,8560.0,,-1,,,,,,,351612.0,2012,633,630,0,0,0,0,0,12.0,,1.0,2910.0,9.0,44.0,2012,1.0,1,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,1,50,2.0,1,39,1,1.0,1,1,1,2,303,303,303,5,0,7,1.0,4.0,,,,,,,,65.0,5.0,11.0,7.0,0.0,2,,,,,,,,2.0,,,15475.3095,3742.2513,0,0,,,0,0,22599,1,1.0,,,,,,3660.7928,8560.0,2910.0,-1,,,,,,,350935.0,2013,645,630,0,0,0,0,0,12.0,9.0,44.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
971057389188530,10,2.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,3,47,1.0,2,39,1,1.0,2,1,2,1,2,303,303,303,4,0,17,1.0,1.0,,30.0,,30.0,,,22.0,,,7.0,7.0,0.0,2,,,,,,,,,,,12764.7078,3234.9179,0,0,,,0,0,58699,2,2.0,8.0,,,,,3199.3738,8470.0,,-1,,,,,,,351613.0,2012,633,630,0,0,0,0,0,12.0,,1.0,4600.0,15.0,43.0,2012,1.0,1,8,2,9000,90001,1,33,17,16980,0,2.0,1.0,,7,3,49,1.0,2,39,1,1.0,1,2,1,2,303,303,303,4,0,17,2.0,4.0,,,,,,,,47.0,5.0,11.0,7.0,0.0,2,,,,,,,,2.0,,,12478.4013,3048.9427,0,0,,,0,0,22599,2,1.0,,,,,,3066.5226,8470.0,4600.0,-1,,,,,,,350936.0,2013,645,630,0,0,0,0,0,12.0,15.0,43.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
71592088909490,10,2.0,1,4,2,9000,90001,1,1,33,17,0,0,3.0,2.0,,0,1,28,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,750.0,2.0,2.0,,,,13849.5331,3501.5835,5,2,0.0,,0,0,21224,1,,,,2.0,,,3503.2132,9160.0,,-1,,,,,,,351636.0,2012,633,630,1,1,0,0,1,16.0,,1.0,2040.0,6.0,49.0,2012,2.0,1,8,2,9000,90001,1,33,17,0,0,3.0,2.0,,0,1,29,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,2.0,,,13492.9167,3443.6799,5,2,0.0,,0,0,19020,1,,,,2.0,,,3452.6311,9160.0,2040.0,-1,,,,,,,350954.0,2013,645,630,1,1,0,0,1,16.0,6.0,49.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
71592088909490,10,2.0,1,4,2,9000,90001,1,1,33,17,0,0,3.0,2.0,,0,3,27,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,15092.6238,3707.0309,5,2,,,0,0,21224,2,,,,2.0,,,3750.8944,,,-1,,,,,,,351637.0,2012,633,630,1,1,0,0,1,16.0,,1.0,,,,2012,2.0,1,8,2,9000,90001,1,33,17,0,0,3.0,2.0,,0,3,28,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13898.6703,3470.6248,5,2,,,0,0,19020,2,,,,2.0,,,3496.1884,,,-1,,,,,,,350955.0,2013,645,630,1,1,0,0,1,16.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
190928706033759,10,1.0,4,4,2,9000,90001,1,1,33,17,0,99,3.0,2.0,,0,1,30,,2,39,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,20.0,,20.0,,,14.0,,,6.0,4.0,0.0,1,2.0,,1.0,1100.0,220.0,2.0,2.0,,,,13798.1018,3524.1421,3,1,0.0,0.0,0,0,51332,1,1.0,,,,,,3477.1497,5380.0,,-1,,,,,,,351649.0,2012,633,630,0,0,1,0,0,12.0,,1.0,4760.0,16.0,22.0,2012,1.0,4,8,2,9000,90001,1,33,17,0,99,3.0,2.0,,0,1,31,,2,39,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,8.0,,,15.0,,,6.0,4.0,0.0,1,2.0,,1.0,1207.0,96.56,2.0,2.0,2.0,,,12917.4398,3315.6684,3,1,0.0,0.0,0,0,62201,1,1.0,,,,,,3301.9711,5380.0,4760.0,-1,,,,,,,350968.0,2013,645,630,0,0,1,0,0,12.0,16.0,22.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
190958800024799,10,1.0,7,4,2,9000,90001,1,1,33,17,0,0,3.0,2.0,,0,2,85,,2,40,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12232.2086,3078.8879,0,0,,,0,0,4702,1,,,2.0,,,,3126.4663,,,-1,,,,,,,351651.0,2012,633,630,0,0,0,0,0,13.0,,1.0,,,,2012,1.0,7,8,2,9000,90001,1,33,17,0,0,3.0,2.0,,0,2,85,,2,40,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12250.9799,3073.8349,0,0,,,0,0,4975,1,,,3.0,,,,3056.8865,,,-1,,,,,,,350970.0,2013,645,630,0,0,0,0,0,14.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
191928306041789,10,1.0,6,4,2,9000,90001,1,1,33,17,0,0,3.0,2.0,,0,2,35,,1,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,79.0,,,,,,2.0,4.0,1.0,1,2.0,2.0,2.0,,461.0,2.0,2.0,,,,13581.6787,3430.4221,0,0,1.0,,0,42,51199,1,1.0,,,,,,3430.3249,170.0,,-1,,,,,,,351652.0,2012,633,630,0,0,0,0,0,12.0,,1.0,6050.0,18.0,1.0,2012,1.0,6,8,2,9000,90001,1,33,17,0,0,3.0,2.0,,0,2,36,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,24.0,3.0,11.0,4.0,1.0,2,,,,,,,,2.0,,,13519.2362,3131.9955,0,0,,,0,0,51180,1,1.0,,,,,,3198.0699,170.0,6050.0,-1,,,,,,,350971.0,2013,645,630,0,0,0,0,0,12.0,18.0,1.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
197978208089729,10,1.0,4,4,2,9000,90001,1,1,33,17,0,0,3.0,2.0,,0,1,35,,2,37,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,14.0,4.0,11.0,4.0,0.0,2,,,,,,,,,,,18331.4392,3457.5596,10,4,,,0,0,34117,1,,,,,,,3470.5456,1590.0,,-1,,,,,,,351664.0,2012,633,630,0,0,1,1,0,11.0,,2.0,9630.0,22.0,16.0,2012,1.0,4,8,2,9000,90001,1,33,17,0,0,3.0,2.0,,0,1,36,,2,37,2,,1,1,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,39.0,5.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,12671.1376,2946.2964,10,4,,,0,0,22733,1,,,,,,,2771.0661,4470.0,7810.0,-1,,,,,,,350981.0,2013,645,630,0,0,1,1,0,11.0,21.0,21.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
308905261993707,10,1.0,3,4,2,9000,90001,1,1,33,17,0,99,3.0,2.0,,0,1,61,,1,37,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13882.8375,3483.4053,0,0,,,0,0,31760,1,,,,,,,3489.4626,,,-1,,,,,,,351674.0,2012,633,630,0,0,0,0,0,11.0,,1.0,,,,2012,2.0,3,8,2,9000,90001,1,33,17,0,99,3.0,2.0,,0,1,62,,1,37,1,,1,1,4,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14315.9462,3518.2079,0,0,,,0,0,58051,1,,,,,,,3573.2247,,,-1,,,,,,,350993.0,2013,645,630,0,0,0,0,0,11.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
