hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ00_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state_t,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,moved_to_nlf_unemp,switched_class94,same_state_t1,analytic_sample
230609925644878,12,2.0,4,4,2,8500,85001,1,1,21,36,40380,55,2.0,1.0,,5,8,57,,2,42,1,,2,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1521.0,577.98,1.0,,,,,10198.4343,2668.812,,,1.0,1.0,0,42,4469,2,,,3.0,,,,2664.7275,6990.0,540.0,-1,,,,,,,441382.0,2008,587,584,,,,,,14.0,2.0,33.0,2008,2.0,4,8,2,8500,85001,1,36,40380,55,2.0,1.0,,5,8,58,,2,42,1,,1,4,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,883.0,1.0,,,,,10744.7477,2671.4391,,,0.0,,0,0,29777,2,,,3.0,,,,2642.2457,6970.0,540.0,-1,,,,,,,443649.0,2009,599,584,,,,,,14.0,2.0,32.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,0,1,0,1,0,1,1,retention
230609947716592,12,1.0,1,4,2,8500,85001,1,1,21,36,40380,69,2.0,1.0,,5,1,62,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2035.0,750.0,1.0,,,,,10778.8329,2800.7554,0.0,0.0,0.0,0.0,0,0,48140,1,1.0,,,,,,2798.475,9370.0,5150.0,-1,,,,,,,441385.0,2008,587,584,0.0,0.0,0.0,0.0,0.0,12.0,17.0,51.0,2008,1.0,1,8,2,8500,85001,1,36,40380,69,2.0,1.0,,5,1,63,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2096.0,796.48,1.0,,,,,10707.9109,2754.0859,0.0,0.0,0.0,0.0,0,0,29910,1,1.0,,,,,,2720.5079,9370.0,5150.0,-1,,,,,,,443652.0,2009,599,584,0.0,0.0,0.0,0.0,0.0,12.0,17.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
340864097632079,12,1.0,1,4,2,8500,85001,1,1,21,36,35620,59,2.0,1.0,,7,1,31,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,36.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1211.53,1.0,,,,,13186.5315,3260.8108,5.0,2.0,0.0,,0,0,28190,1,,,,,,2.0,3272.0962,7860.0,2310.0,-1,,,,,,,441421.0,2008,587,584,1.0,1.0,0.0,0.0,1.0,18.0,8.0,40.0,2008,1.0,1,8,2,8500,85001,1,36,35620,59,2.0,1.0,,7,1,32,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1267.65,1.0,,,,,14006.9385,3541.9458,5.0,2.0,0.0,,0,0,2062,1,,,,,,2.0,3566.2934,7860.0,2310.0,-1,,,,,,,443698.0,2009,599,584,1.0,1.0,0.0,0.0,1.0,18.0,8.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
340864097632079,12,1.0,1,4,2,8500,85001,1,1,21,36,35620,59,2.0,1.0,,7,3,32,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,36.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,,,,14424.1069,3559.8825,5.0,2.0,0.0,,0,0,28190,2,,,,2.0,,,3553.0542,7860.0,2320.0,-1,,,,,,,441422.0,2008,587,584,1.0,1.0,0.0,0.0,1.0,16.0,8.0,40.0,2008,1.0,1,8,2,8500,85001,1,36,35620,59,2.0,1.0,,7,3,33,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,46.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,700.0,923.07,1.0,,,,,12086.9013,3000.6887,5.0,2.0,0.0,0.0,0,0,2062,2,,,,1.0,1.0,,3003.9816,7860.0,2320.0,5400,,,,,,,443699.0,2009,599,584,1.0,1.0,0.0,0.0,1.0,18.0,8.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
363659092907291,12,1.0,6,4,2,8500,85001,1,1,21,36,35620,103,2.0,1.0,,7,2,37,,1,40,1,,1,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,384.0,1.0,,,,,13327.5312,3313.3429,,,1.0,,0,42,55488,1,,,3.0,,,,3332.9994,9470.0,3740.0,-1,,,,,,,441436.0,2008,587,584,,,,,,14.0,12.0,51.0,2008,1.0,6,8,2,8500,85001,1,36,35620,103,2.0,1.0,,7,2,38,,1,40,1,,0,0,6,2,57,57,57,1,0,0,1.0,2.0,5.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,1450.0,580.0,1.0,,,,,12021.4639,2988.411,,,1.0,1.0,0,42,49703,1,,,3.0,,,,2981.968,9470.0,3740.0,-1,,,,,,,443707.0,2009,599,584,,,,,,14.0,12.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
397952502085629,12,2.0,1,4,2,8500,85001,1,1,21,36,35620,119,2.0,1.0,,7,1,44,2.0,1,39,1,,1,1,1,1,2,57,57,120,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,384.0,1.0,,,,,13055.7221,3260.7141,2.0,1.0,1.0,,0,0,28453,1,1.0,,,,,,3265.0243,9470.0,3850.0,-1,3.0,,,,,,441482.0,2008,587,584,0.0,1.0,0.0,0.0,1.0,12.0,12.0,51.0,2008,1.0,1,8,2,8500,85001,1,36,35620,119,2.0,1.0,,7,1,45,2.0,1,39,1,,1,1,1,2,57,57,120,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1692.3,1.0,,,,,14834.8485,3681.3488,2.0,1.0,0.0,,0,0,30096,1,1.0,,,,,,3669.1159,9470.0,3850.0,-1,3.0,,,,,,443752.0,2009,599,584,0.0,1.0,0.0,0.0,1.0,12.0,12.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
399932001032617,12,2.0,1,4,2,8500,85001,1,1,21,36,35620,119,2.0,1.0,,7,1,49,2.0,1,43,4,,1,1,1,1,2,233,233,233,4,0,12,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,1500.0,846.0,1.0,,,,,13315.9618,3324.3225,3.0,2.0,1.0,1.0,0,0,39602,1,,,,1.0,1.0,,3367.7788,6180.0,5000.0,-1,,,,,,,441501.0,2008,587,584,0.0,0.0,1.0,0.0,0.0,18.0,17.0,23.0,2008,1.0,1,8,2,8500,85001,1,36,35620,119,2.0,1.0,,7,1,50,2.0,1,43,4,,1,1,1,2,233,233,233,4,0,12,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,2.0,2.0,,538.0,1.0,,,,,12084.8474,2993.9499,10.0,2.0,1.0,,0,0,56908,1,,,,2.0,,,2988.9558,9570.0,5000.0,-1,,,,,,,443771.0,2009,599,584,0.0,0.0,1.0,1.0,0.0,16.0,17.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,1,1,retention
502902523998576,12,2.0,1,4,2,8500,85001,1,1,21,36,35620,119,2.0,1.0,,7,1,71,2.0,1,33,1,,1,1,1,1,2,120,120,120,4,0,1,2.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,11176.2204,2821.3836,0.0,0.0,,,0,0,39603,1,,,,,,,2824.5682,670.0,7700.0,-1,,,,,,,441526.0,2008,587,584,0.0,0.0,0.0,0.0,0.0,5.5,21.0,24.0,2008,2.0,1,8,2,8500,85001,1,36,35620,119,2.0,1.0,,7,1,69,2.0,1,33,1,,1,1,1,2,120,120,120,4,0,1,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13345.0264,3314.0943,0.0,0.0,,,0,0,14996,1,,,,,,,3323.8884,,,-1,,,,,,,443800.0,2009,599,584,0.0,0.0,0.0,0.0,0.0,5.5,,,2009,MIS4_to_MIS8,new_york,0,2008-2009,0,1,0,0,1,1,1,retention
525395279600982,12,2.0,3,4,2,8500,85001,1,1,21,36,35620,119,2.0,1.0,,7,1,55,,1,39,1,,1,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.0,2.0,2.0,,,,10773.2867,2719.7418,0.0,0.0,1.0,,0,0,60935,1,1.0,,,,,,2727.3239,7860.0,4220.0,-1,,,,,,,441536.0,2008,587,584,0.0,0.0,0.0,0.0,0.0,12.0,14.0,40.0,2008,2.0,3,8,2,8500,85001,1,36,35620,119,2.0,1.0,,7,1,56,,1,39,1,,1,1,3,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2300.0,920.0,1.0,,,,,12291.8703,3100.5493,0.0,0.0,1.0,1.0,0,42,30095,1,1.0,,,,,,3094.4266,7860.0,4220.0,-1,,,,,,,443813.0,2009,599,584,0.0,0.0,0.0,0.0,0.0,12.0,14.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
639630915120923,12,1.0,1,4,2,8500,85001,1,1,21,36,35620,59,2.0,1.0,,7,1,52,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,16.0,,16.0,,,18.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,692.3,1.0,,,,,10950.7658,2804.0925,4.0,2.0,0.0,,0,0,1299,1,,,,,,2.0,2832.3493,7860.0,2320.0,-1,,,,,,,441586.0,2008,587,584,0.0,0.0,0.0,1.0,0.0,18.0,8.0,40.0,2008,2.0,1,8,2,8500,85001,1,36,35620,59,2.0,1.0,,7,1,53,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1538.46,1.0,,,,,13472.3046,3380.276,4.0,2.0,0.0,,0,0,56831,1,,,,,,2.0,3400.2313,7860.0,2310.0,-1,,,,,,,443859.0,2009,599,584,0.0,0.0,0.0,1.0,0.0,18.0,8.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
639630915120923,12,1.0,1,4,2,8500,85001,1,1,21,36,35620,59,2.0,1.0,,7,3,50,1.0,1,46,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,,,,11744.2698,2944.2298,4.0,2.0,0.0,,0,0,1299,2,,,,,,,2970.2776,7860.0,230.0,-1,,,,,,,441587.0,2008,587,584,0.0,0.0,0.0,1.0,0.0,18.0,1.0,40.0,2008,2.0,1,8,2,8500,85001,1,36,35620,59,2.0,1.0,,7,3,51,1.0,1,46,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,1.0,,,,,14314.0921,3530.1774,4.0,2.0,0.0,,0,0,56831,2,,,,,,,3540.3168,7860.0,230.0,-1,,,,,,,443860.0,2009,599,584,0.0,0.0,0.0,1.0,0.0,18.0,1.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
669130589880923,12,2.0,1,4,2,8500,85001,1,1,21,36,35620,103,2.0,1.0,,7,3,61,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,16.0,,16.0,,,21.0,,,7.0,2.0,0.0,1,2.0,1.0,1.0,2200.0,500.0,1.0,,,,,11064.9792,2875.1072,0.0,0.0,0.0,1.0,0,0,1348,2,,,,2.0,,,2872.7662,9480.0,3130.0,-1,,,,,,,441606.0,2008,587,584,0.0,0.0,0.0,0.0,0.0,16.0,10.0,51.0,2008,2.0,1,8,2,8500,85001,1,36,35620,103,2.0,1.0,,7,3,62,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,3300.0,1320.0,1.0,,,,,11508.8529,2960.089,0.0,0.0,1.0,1.0,0,42,14916,2,1.0,,,,,,2923.9994,9480.0,3130.0,-1,,,,,,,443887.0,2009,599,584,0.0,0.0,0.0,0.0,0.0,12.0,10.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
696809020209304,12,1.0,7,4,2,8500,85001,1,1,21,36,35620,119,2.0,1.0,,7,2,60,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,3000.0,1200.0,1.0,,,,,11064.9792,2875.1072,,,1.0,1.0,0,42,39599,1,,,,2.0,,,2872.7662,9370.0,1020.0,-1,,,,,,,441634.0,2008,587,584,,,,,,16.0,3.0,51.0,2008,1.0,7,8,2,8500,85001,1,36,35620,119,2.0,1.0,,7,2,61,,2,43,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1192.0,2.0,2.0,,,,11508.8529,2960.089,,,1.0,,0,0,44022,1,,,,2.0,,,2923.9994,8180.0,5000.0,-1,,,,,,,443924.0,2009,599,584,,,,,,16.0,17.0,42.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,0,1,0,1,0,1,1,retention
816149720789303,12,1.0,1,4,2,8500,85001,1,1,21,36,40380,55,2.0,1.0,,5,3,57,1.0,1,40,1,,2,1,2,1,2,57,57,119,1,0,0,2.0,1.0,,40.0,,60.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1600.0,640.0,1.0,,,,,10494.6837,2649.4078,0.0,0.0,0.0,0.0,0,0,31516,2,,,1.0,,,,2656.7938,770.0,6730.0,-1,4.0,,,,,,441679.0,2008,587,584,0.0,0.0,0.0,0.0,0.0,12.0,19.0,4.0,2008,1.0,1,8,2,8500,85001,1,36,40380,55,2.0,1.0,,5,3,58,1.0,1,39,1,,1,2,1,2,57,57,119,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,1300.0,1200.0,1.0,,,,,11520.7728,2906.0446,0.0,0.0,0.0,0.0,0,0,5988,2,1.0,,,,,,2900.3061,770.0,6730.0,-1,4.0,,,,,,443963.0,2009,599,584,0.0,0.0,0.0,0.0,0.0,12.0,19.0,4.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
821391639600755,12,2.0,3,4,2,8500,85001,1,1,21,36,35620,59,2.0,1.0,,7,1,46,,1,39,2,,1,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,800.0,576.0,1.0,,,,,12986.981,3301.4559,0.0,0.0,1.0,1.0,0,0,48094,1,1.0,,,,,,3300.1357,6180.0,9120.0,-1,,,,,2.0,,441685.0,2008,587,584,0.0,0.0,0.0,0.0,0.0,12.0,22.0,23.0,2008,2.0,3,8,2,8500,85001,1,36,35620,59,2.0,1.0,,7,1,47,,1,39,2,,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1475.0,590.0,1.0,,,,,16792.4366,4234.1777,0.0,0.0,1.0,1.0,43,42,65074,1,1.0,,,,,,4195.5834,6190.0,9140.0,-1,,,,,2.0,,443970.0,2009,599,584,0.0,0.0,0.0,0.0,0.0,12.0,22.0,23.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,0,1,0,1,0,1,1,retention
821391639600755,12,2.0,3,4,2,8500,85001,1,1,21,36,35620,59,2.0,1.0,,7,6,67,,2,43,2,,2,1,4,4,2,57,57,57,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,454.0,1.0,,,,,10149.6888,2424.5372,,,1.0,,0,0,48094,2,,,,2.0,,,2399.478,7860.0,2310.0,-1,,,,,,,441686.0,2008,587,584,,,,,,16.0,8.0,40.0,2008,2.0,3,8,2,8500,85001,1,36,35620,59,2.0,1.0,,7,6,68,,2,43,2,,1,4,4,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,900.0,315.0,2.0,2.0,,,,12176.1155,2987.9885,,,1.0,1.0,43,42,65074,2,,,,1.0,1.0,,3011.0779,2370.0,7750.0,-1,,,,,,,443971.0,2009,599,584,,,,,,18.0,21.0,20.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,0,1,0,1,0,1,1,retention
934056679329480,12,1.0,7,4,2,8500,85001,1,1,21,36,15380,0,2.0,1.0,,5,2,54,,2,44,1,,1,0,0,7,2,57,120,120,1,0,0,1.0,1.0,,37.0,,43.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2100.0,1.0,,,,,10667.5731,2731.5772,,,0.0,,0,0,4390,1,,,,,,2.0,2759.1032,7860.0,2330.0,-1,,,,,,,441817.0,2008,587,584,,,,,,18.0,8.0,40.0,2008,1.0,7,8,2,8500,85001,1,36,15380,0,2.0,1.0,,5,2,55,,2,44,1,,0,0,7,2,57,120,120,1,0,0,1.0,1.0,,38.0,10.0,8.0,,,10.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,2150.0,1.0,,,,,10744.7477,2671.4391,,,0.0,,0,0,29652,1,,,,,,2.0,2642.2457,7860.0,2330.0,-1,,,,,,,444064.0,2009,599,584,,,,,,18.0,8.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
956016329329310,12,1.0,1,4,2,8500,85001,1,1,21,36,35620,59,2.0,1.0,,7,3,39,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1100.0,1.0,,,,,12015.2617,3004.6531,6.0,2.0,0.0,,0,42,31517,2,,,,,,2.0,3015.247,7860.0,2310.0,-1,,,,,,,441825.0,2008,587,584,1.0,0.0,1.0,0.0,1.0,18.0,8.0,40.0,2008,1.0,1,8,2,8500,85001,1,36,35620,59,2.0,1.0,,7,3,40,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1300.0,1.0,,,,,13964.5765,3400.2318,8.0,2.0,0.0,,0,0,29809,2,,,,,,2.0,3447.2401,7860.0,2320.0,-1,,,,,,,444072.0,2009,599,584,0.0,1.0,1.0,0.0,1.0,18.0,8.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
290862090832899,12,1.0,1,4,2,8500,85001,1,1,21,36,0,0,3.0,2.0,,0,1,36,2.0,2,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,56.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1400.0,560.0,1.0,,,,,11563.3924,2891.6543,4.0,1.0,0.0,0.0,0,0,13906,1,,,2.0,,,,2901.8497,7860.0,9120.0,3130,,,,,,,441897.0,2008,587,584,0.0,0.0,0.0,1.0,0.0,13.0,22.0,40.0,2008,1.0,4,8,2,8500,85001,1,36,0,0,3.0,2.0,,0,1,37,,2,42,1,,1,1,3,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,885.0,265.5,1.0,,,,,13073.6769,3251.8351,4.0,1.0,1.0,1.0,0,42,43985,1,,,3.0,,,,3227.3161,7860.0,9120.0,-1,,,,,,,444155.0,2009,599,584,0.0,0.0,0.0,1.0,0.0,14.0,22.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
824391669600945,12,1.0,1,4,2,8500,85001,1,1,21,36,13780,0,,1.0,,3,1,52,2.0,2,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2211.53,2.0,2.0,,,,10667.5731,2731.5772,0.0,0.0,0.0,,0,0,13503,1,,,3.0,,,,2759.1032,9470.0,430.0,-1,,,,,,,442099.0,2008,587,584,0.0,0.0,0.0,0.0,0.0,14.0,1.0,51.0,2008,2.0,1,8,2,8500,85001,1,36,13780,0,,1.0,,3,1,53,2.0,2,42,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,692.0,2.0,2.0,,,,12627.1557,3168.2235,0.0,0.0,1.0,,0,0,29599,1,,,3.0,,,,3186.9269,9470.0,5000.0,-1,,,,,,,444349.0,2009,599,584,0.0,0.0,0.0,0.0,0.0,14.0,17.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
824391669600945,12,1.0,1,4,2,8500,85001,1,1,21,36,13780,0,,1.0,,3,3,59,1.0,1,42,1,,2,1,2,1,2,110,163,128,4,0,2,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,,,,10494.6837,2649.4078,0.0,0.0,0.0,,0,0,13503,2,,,2.0,,,,2656.7938,9570.0,3820.0,-1,4.0,,,,,,442100.0,2008,587,584,0.0,0.0,0.0,0.0,0.0,13.0,12.0,51.0,2008,2.0,1,8,2,8500,85001,1,36,13780,0,,1.0,,3,3,60,1.0,1,42,1,,1,2,1,2,110,163,128,4,0,2,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1290.0,120.0,1.0,,,,,11547.2173,3020.6488,0.0,0.0,1.0,1.0,0,0,29599,2,,,3.0,,,,2939.4648,9570.0,3910.0,-1,4.0,,,,,,444350.0,2009,599,584,0.0,0.0,0.0,0.0,0.0,14.0,12.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
550527090842769,12,1.0,6,4,2,8500,85001,1,1,23,42,37980,101,1.0,1.0,,7,2,51,,1,39,2,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,576.0,2.0,2.0,,,,12331.2253,3118.4697,,,1.0,,0,0,29222,1,1.0,,,,,,3133.5009,670.0,3740.0,-1,3.0,,,,,,445416.0,2008,587,584,,,,,,12.0,12.0,24.0,2008,1.0,6,8,2,8500,85001,1,42,37980,101,1.0,1.0,,7,2,52,,1,39,2,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1500.0,600.0,1.0,,,,,9368.9567,2372.3768,,,1.0,1.0,0,42,2966,1,2.0,8.0,,,,,2340.83,8680.0,4020.0,-1,3.0,,,,,,447766.0,2009,599,584,,,,,,12.0,13.0,46.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,0,1,0,1,0,1,1,retention
624492429200974,12,1.0,3,4,2,8500,85001,1,1,23,42,42540,0,1.0,1.0,,4,7,54,,2,44,7,,2,1,4,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,15.0,4.0,11.0,3.0,0.0,2,,,,,,,,,,,13971.3742,3295.5862,,,,,0,0,1631,2,,,,,,2.0,3118.618,8370.0,2010.0,-1,,,,,,,445444.0,2008,587,584,,,,,,18.0,6.0,43.0,2008,1.0,3,8,2,8500,85001,1,42,42540,0,1.0,1.0,,4,7,55,,2,44,7,,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,4.0,25.0,,,4.0,,,4.0,5.0,0.0,1,2.0,1.0,1.0,1000.0,225.0,2.0,2.0,,,,12524.0553,3091.6928,,,0.0,0.0,0,0,44826,2,,,,,,3.0,3079.796,8190.0,5020.0,-1,,,,,,,447783.0,2009,599,584,,,,,,18.0,17.0,41.0,2009,MIS4_to_MIS8,pennsylvania,0,2008-2009,0,1,0,1,0,1,1,retention
