hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
556600801010306,9,1.0,1,4,2,201,2011,1,1,,36,35620,0,2.0,1.0,,7,1,45,2.0,2,45,2,,1,1,1,1,2,57,57,421,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1192.0,2.0,2.0,2.0,,,19081.738,4852.3131,3,2,1.0,,0,42,58548,1,,,,,,,4854.6234,9480.0,430.0,-1,,,,,,,324793.0,2014,656,653,0,0,1,0,0,18.0,1.0,51.0,2014,1.0,1,8,2,201,2011,1,35620,0,2.0,1.0,,7,1,46,2.0,2,41,2,,1,1,1,2,57,57,421,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,2269.23,2.0,2.0,2.0,,,15026.6663,3998.0583,10,2,0.0,,0,0,48719,1,,,5.0,,,,4019.6265,8370.0,710.0,-1,,,,,,,326657.0,2015,668,653,0,0,1,1,0,16.0,2.0,43.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
626570801560309,9,1.0,4,4,2,201,2011,1,1,,36,40380,55,2.0,1.0,,5,1,45,,2,44,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,984.61,1.0,,2.0,,,13664.9382,3489.0907,3,2,0.0,,0,0,30258,1,,,,,,3.0,3449.6383,7860.0,1820.0,-1,,,,,,,324825.0,2014,656,653,0,0,1,0,0,18.0,5.0,40.0,2014,1.0,4,8,2,201,2011,1,40380,55,2.0,1.0,,5,1,46,,2,44,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,45.0,,35.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1384.61,1.0,,2.0,,,15328.6036,3802.7111,3,2,0.0,,0,0,59930,1,,,,,,,3783.7361,7860.0,1820.0,-1,,,,,,,326688.0,2015,668,653,0,0,1,0,0,,5.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,1,0,1,retention
641520493801003,9,1.0,7,4,2,201,2011,1,1,,36,15380,0,2.0,1.0,,5,2,64,,2,44,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,,51.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,807.69,2.0,2.0,,,,12533.2531,3108.1464,0,0,0.0,,0,0,42095,1,,,,,,2.0,3040.1715,6770.0,2430.0,4760,,,,,,,324843.0,2014,656,653,0,0,0,0,0,18.0,8.0,31.0,2014,1.0,7,8,2,201,2011,1,15380,0,2.0,1.0,,5,2,66,,2,44,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,6.0,33.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1288.0,2.0,2.0,,,,12951.788,3191.1932,0,0,1.0,,0,42,29036,1,,,,,,,3122.2339,6770.0,2430.0,4760,,,,,,,326702.0,2015,668,653,0,0,0,0,0,,8.0,31.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
656300601150309,9,1.0,1,4,2,201,2011,1,1,,36,15380,0,2.0,1.0,,5,3,50,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,2.0,,,13046.0568,3285.7072,0,0,0.0,,0,0,13713,2,,,,,,2.0,3293.4051,9480.0,2550.0,-1,,,,,,,324863.0,2014,656,653,0,0,0,0,0,18.0,8.0,51.0,2014,1.0,1,8,2,201,2011,1,15380,0,2.0,1.0,,5,3,50,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,2.0,,,14341.4512,3568.1002,0,0,0.0,,0,0,29029,2,,,,,,,3540.0659,7860.0,2550.0,-1,,,,,,,326722.0,2015,668,653,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
656300601150309,9,1.0,1,4,2,201,2011,1,1,,36,15380,0,2.0,1.0,,5,4,23,,1,43,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2500.0,1000.0,1.0,,2.0,,,16020.7456,4088.3235,0,0,0.0,0.0,0,0,13713,3,,,,2.0,,,4127.2902,9470.0,3800.0,-1,,,,,2.0,1.0,324865.0,2014,656,653,0,0,0,0,0,16.0,12.0,51.0,2014,1.0,1,8,2,201,2011,1,15380,0,2.0,1.0,,5,4,24,,1,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,2.0,,,17326.3015,4351.6768,0,0,0.0,0.0,0,0,29029,3,,,,,,,4291.7926,9470.0,3800.0,-1,,,,,2.0,1.0,326724.0,2015,668,653,0,0,0,0,0,,12.0,51.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
663154150103904,9,1.0,1,4,2,201,2011,1,1,,36,35620,103,2.0,1.0,,7,3,43,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2692.0,1.0,,2.0,,,13828.2543,3451.9384,0,0,1.0,,0,42,65222,2,,,,2.0,,,3429.1197,9570.0,565.0,-1,,,,,,,324870.0,2014,656,653,0,0,0,0,0,16.0,2.0,51.0,2014,1.0,1,8,2,201,2011,1,35620,103,2.0,1.0,,7,3,44,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2307.0,2.0,2.0,2.0,,,14746.3942,3661.1385,0,0,1.0,,0,42,40675,2,,,,,,,3664.5125,9570.0,430.0,-1,,,,,,,326730.0,2015,668,653,0,0,0,0,0,,1.0,51.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
671564002430010,9,1.0,7,4,2,201,2011,1,1,,36,10580,0,2.0,1.0,,4,2,51,,2,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,46.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,903.84,1.0,,2.0,,,13046.0568,3285.7072,0,0,0.0,,0,0,42048,1,1.0,,,,,,3293.4051,9380.0,940.0,-1,,,,,,,324878.0,2014,656,653,0,0,0,0,0,12.0,2.0,51.0,2014,1.0,7,8,2,201,2011,1,10580,0,2.0,1.0,,4,2,52,,2,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,2.0,,,13788.3728,3430.4963,0,0,0.0,,0,0,5733,1,1.0,,,,,,3403.5432,9380.0,5240.0,-1,,,,,,,326736.0,2015,668,653,0,0,0,0,0,12.0,17.0,51.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
731368000630740,9,3.0,1,4,2,201,2011,1,1,,36,35620,71,2.0,1.0,,7,1,46,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2115.38,1.0,,2.0,,,13320.638,3306.5491,4,1,0.0,,0,0,5315,1,,,,,,2.0,3333.3395,7860.0,2310.0,-1,,,,,,,324914.0,2014,656,653,0,0,0,1,0,18.0,8.0,40.0,2014,2.0,1,8,2,201,2011,1,35620,71,2.0,1.0,,7,1,47,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,4.0,0.0,1,2.0,2.0,2.0,,2115.38,1.0,,2.0,,,14981.7217,3661.5437,4,1,0.0,,0,0,19243,1,,,,,,,3677.7895,7860.0,2320.0,-1,,,,,,,326777.0,2015,668,653,0,0,0,1,0,,8.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,1,0,1,retention
731368000630740,9,3.0,1,4,2,201,2011,1,1,,36,35620,71,2.0,1.0,,7,3,46,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2211.53,1.0,,2.0,,,13627.5674,3479.5488,4,1,0.0,,0,0,5315,2,,,,,,2.0,3440.2042,7860.0,2310.0,-1,,,,,,,324915.0,2014,656,653,0,0,0,1,0,18.0,8.0,40.0,2014,2.0,1,8,2,201,2011,1,35620,71,2.0,1.0,,7,3,47,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2250.0,1.0,,2.0,,,16070.373,3986.7289,4,1,0.0,,0,0,19243,2,,,,,,,3966.8356,7860.0,2320.0,-1,,,,,,,326778.0,2015,668,653,0,0,0,1,0,,8.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,1,0,1,retention
301040411012679,9,1.0,1,4,2,201,2011,1,1,,36,0,0,3.0,2.0,,0,1,53,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2367.0,828.45,1.0,,2.0,,,11557.0371,2910.691,0,0,0.0,0.0,0,0,50574,1,,,3.0,,,,2917.5102,8370.0,2016.0,-1,,,,,,,325073.0,2014,656,653,0,0,0,0,0,14.0,6.0,43.0,2014,1.0,1,8,2,201,2011,1,0,0,3.0,2.0,,0,1,54,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,6.0,28.0,,,6.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,2475.0,866.0,1.0,,2.0,,,14311.105,3560.5502,0,0,0.0,0.0,0,0,59909,1,,,3.0,,,,3532.5752,8370.0,5250.0,-1,,,,,,,326865.0,2015,668,653,0,0,0,0,0,14.0,17.0,43.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
301040411012679,9,1.0,1,4,2,201,2011,1,1,,36,0,0,3.0,2.0,,0,3,54,1.0,1,39,7,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2800.0,1120.0,1.0,,2.0,,,15639.8884,3889.0604,0,0,0.0,0.0,0,0,50574,2,1.0,,,,,,3913.7058,6290.0,7220.0,-1,,,,,,,325074.0,2014,656,653,0,0,0,0,0,12.0,20.0,23.0,2014,1.0,1,8,2,201,2011,1,0,0,3.0,2.0,,0,3,55,1.0,1,39,7,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,2.0,1.0,1.0,2739.0,1095.5,1.0,,,,,12954.8716,3186.8492,0,0,0.0,0.0,0,0,59909,2,1.0,,,,,,3154.0867,770.0,7220.0,-1,,,,,,,326866.0,2015,668,653,0,0,0,0,0,12.0,20.0,4.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
1026540300811,9,2.0,1,4,2,201,2011,1,1,,36,13780,0,,1.0,,3,3,61,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2500.0,1.0,,,,,9101.2197,2257.0296,0,0,1.0,,0,42,42068,2,,,,2.0,,,2207.6686,7860.0,2310.0,-1,,,,,,,325216.0,2014,656,653,0,0,0,0,0,16.0,8.0,40.0,2014,3.0,1,8,2,201,2011,1,13780,0,,1.0,,3,3,51,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,865.0,2.0,2.0,2.0,,,13546.5824,3370.3398,0,0,1.0,,0,42,65764,2,1.0,,,,,,3343.8593,8270.0,5110.0,-1,,,,,,,326955.0,2015,668,653,0,0,0,0,0,12.0,17.0,42.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,1,0,1,retention
536750701040300,9,2.0,1,4,2,201,2011,1,1,,36,46540,0,,1.0,,3,1,54,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1500.0,600.0,1.0,,2.0,,,14189.4286,3579.2619,0,0,1.0,1.0,0,42,30342,1,,,1.0,,,,3550.7446,9470.0,3800.0,-1,,,,,,,325256.0,2014,656,653,0,0,0,0,0,12.0,12.0,51.0,2014,2.0,1,8,2,201,2011,1,46540,0,,1.0,,3,1,55,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,200.0,600.0,2.0,2.0,,,,13154.3804,3191.2057,0,0,1.0,1.0,0,42,29239,1,,,3.0,,,,3202.6605,9470.0,3800.0,-1,,,,,,,327040.0,2015,668,653,0,0,0,0,0,14.0,12.0,51.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
650850806011003,9,1.0,6,4,2,201,2011,1,1,,36,13780,0,,1.0,,3,2,53,,1,41,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,846.0,1.0,,2.0,,,2658.7627,670.6689,0,0,1.0,,0,42,30514,1,,,4.0,,,,665.3254,7860.0,820.0,-1,,,,,,,325263.0,2014,656,653,0,0,0,0,0,15.0,2.0,40.0,2014,1.0,6,8,2,201,2011,1,13780,0,,1.0,,3,2,54,,1,40,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,788.46,1.0,,2.0,,,13650.1804,3368.0496,0,0,0.0,,0,0,40699,1,,,4.0,,,,3350.9159,7860.0,800.0,-1,,,,,,,327059.0,2015,668,653,0,0,0,0,0,15.0,2.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
650850806011003,9,1.0,6,4,2,201,2011,1,1,,36,13780,0,,1.0,,3,12,51,,1,41,1,,2,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,3157.0,1199.66,2.0,2.0,2.0,,,2658.7627,670.6689,0,0,1.0,1.0,0,42,30514,2,,,3.0,,,,665.3254,7870.0,3420.0,-1,,,,,,,325264.0,2014,656,653,0,0,0,0,0,14.0,10.0,40.0,2014,1.0,6,8,2,201,2011,1,13780,0,,1.0,,3,12,52,,1,42,1,,0,0,5,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13825.6159,3368.0496,0,0,,,0,0,40699,2,,,3.0,,,,3463.4,,,-1,,,,,,,327060.0,2015,668,653,0,0,0,0,0,14.0,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,1,0,0,retention
40210133098413,9,1.0,1,4,2,201,2011,1,1,,42,37980,101,1.0,1.0,,7,3,53,1.0,1,40,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,70.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,2403.84,1.0,,2.0,,,12204.069,3398.4764,3,3,0.0,,0,0,43017,2,,,5.0,,,,3358.2159,9470.0,3710.0,-1,,,,,,,328719.0,2014,656,653,0,0,1,0,0,16.0,12.0,51.0,2014,1.0,1,8,2,201,2011,1,37980,101,1.0,1.0,,7,3,54,1.0,1,40,2,,1,2,1,2,57,57,57,1,0,0,,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,615.0,1.0,,2.0,,,14234.8991,3726.1956,10,3,1.0,,41,41,15899,2,,,4.0,,,,3762.3279,9470.0,3850.0,-1,,,,,,,330520.0,2015,668,653,0,0,1,1,0,15.0,12.0,51.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
148274020087904,9,1.0,6,4,2,201,2011,1,1,,42,10900,0,1.0,1.0,,4,2,26,,1,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,2024.0,923.07,1.0,,2.0,,,14670.7761,3703.0216,0,0,0.0,0.0,0,0,42955,1,,,,2.0,,,3688.6288,9470.0,3800.0,-1,,,,,,,328763.0,2014,656,653,0,0,0,0,0,16.0,12.0,51.0,2014,1.0,6,8,2,201,2011,1,10900,0,1.0,1.0,,4,2,26,,1,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,3133.0,1409.2,2.0,2.0,2.0,,,12196.5438,3053.4743,0,0,1.0,1.0,0,42,49343,1,,,,,,,3090.0388,6290.0,3930.0,-1,,,,,,,330568.0,2015,668,653,0,0,0,0,0,,12.0,23.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
260190072761004,9,1.0,6,4,2,201,2011,1,1,,42,21500,49,1.0,1.0,,3,2,60,,1,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,45.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,3211.0,1284.4,1.0,,,,,12124.46,3031.7365,0,0,0.0,0.0,0,0,5588,1,,,,,,3.0,3019.4088,8590.0,565.0,-1,,,,,,,328786.0,2014,656,653,0,0,0,0,0,18.0,2.0,44.0,2014,1.0,6,8,2,201,2011,1,21500,49,1.0,1.0,,3,2,61,,1,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,42.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,3182.0,2884.61,1.0,,,,,10840.6344,2792.8186,0,0,0.0,0.0,0,0,2981,1,,,,,,,2821.2716,9570.0,565.0,-1,,,,,,,330598.0,2015,668,653,0,0,0,0,0,,2.0,51.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
824904130101303,9,1.0,1,4,2,201,2011,1,1,,42,37980,101,1.0,1.0,,7,1,49,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1750.0,2.0,2.0,2.0,,,12593.5751,3220.8842,0,0,0.0,,0,0,31374,1,,,,2.0,,,3179.1786,7860.0,800.0,-1,,,,,,,328884.0,2014,656,653,0,0,0,0,0,16.0,2.0,40.0,2014,1.0,1,8,2,201,2011,1,37980,101,1.0,1.0,,7,1,50,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1750.0,2.0,2.0,2.0,,,13259.0419,3291.1069,0,0,0.0,,0,0,62495,1,,,,,,,3272.8823,7860.0,800.0,-1,,,,,,,330661.0,2015,668,653,0,0,0,0,0,,2.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
55082261401891,9,2.0,1,4,2,201,2011,1,1,,42,38300,3,2.0,1.0,,5,3,38,1.0,1,44,2,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,72.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1480.76,2.0,1.0,2.0,,,21617.2878,5541.7384,10,4,0.0,,0,0,51179,2,,,,,,2.0,5424.3037,7860.0,230.0,230,,,,,,,328997.0,2014,656,653,0,0,1,1,0,18.0,1.0,40.0,2014,1.0,1,8,2,201,2011,1,38300,3,2.0,1.0,,5,3,39,1.0,1,39,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1111.0,2.0,2.0,2.0,,,14410.2003,3441.0009,10,4,1.0,,0,0,56445,2,1.0,,,,,,3415.9981,7860.0,230.0,-1,,,,,,,330794.0,2015,668,653,0,0,1,1,0,12.0,1.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
56092586400831,9,1.0,1,4,2,201,2011,1,1,,42,37980,17,2.0,1.0,,7,4,21,,1,41,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,44.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2250.0,900.0,1.0,,2.0,,,15009.0024,3836.5057,0,0,0.0,0.0,0,0,68924,3,,,3.0,,,,3866.6433,6290.0,6355.0,-1,,,,,1.0,1.0,329010.0,2014,656,653,0,0,0,0,0,14.0,19.0,23.0,2014,2.0,1,8,2,201,2011,1,37980,17,2.0,1.0,,7,4,22,,1,41,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2010.0,804.0,1.0,,2.0,,,14219.2779,3562.9868,0,0,0.0,0.0,0,0,2924,3,,,2.0,,,,3522.1707,6180.0,6355.0,-1,,,,,1.0,1.0,330801.0,2015,668,653,0,0,0,0,0,13.0,19.0,23.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
124652160002605,9,1.0,1,4,2,201,2011,1,1,,42,42540,0,2.0,1.0,,4,1,49,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.23,1.0,,2.0,,,12357.3007,3160.4555,4,1,0.0,,0,0,68952,1,,,,1.0,2.0,,3119.5324,7860.0,3255.0,-1,,,,,,,329071.0,2014,656,653,0,0,0,1,0,17.0,10.0,40.0,2014,1.0,1,8,2,201,2011,1,42540,0,2.0,1.0,,4,1,50,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,807.69,1.0,,2.0,,,12180.385,3023.3669,4,1,0.0,,0,0,30063,1,,,,,,,3006.625,7860.0,3255.0,-1,,,,,,,330861.0,2015,668,653,0,0,0,1,0,,10.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
156244020039802,9,4.0,1,4,2,201,2011,1,1,,42,38300,125,2.0,1.0,,5,1,45,2.0,2,41,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1075.0,276.92,1.0,,2.0,,,12143.1676,3105.6897,10,2,0.0,0.0,0,0,69011,1,,,2.0,,,,3065.4757,7860.0,5860.0,-1,,,,,,,329085.0,2014,656,653,0,0,1,1,0,13.0,17.0,40.0,2014,1.0,1,8,2,201,2011,1,38300,125,2.0,1.0,,5,1,46,2.0,2,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1075.0,376.25,1.0,,2.0,,,13430.9604,3324.1737,10,2,0.0,0.0,0,0,30168,1,,,2.0,,,,3315.3189,7860.0,5260.0,-1,,,,,,,330876.0,2015,668,653,0,0,1,1,0,13.0,17.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
400060815041234,9,2.0,1,4,2,201,2011,1,1,,42,38300,129,2.0,1.0,,5,1,35,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,700.0,1.0,,2.0,,,13590.1896,3348.3058,6,2,0.0,,0,0,5617,1,,,,1.0,1.0,,3376.7861,7860.0,2310.0,-1,,,,,,,329202.0,2014,656,653,1,0,1,0,1,18.0,8.0,40.0,2014,2.0,1,8,2,201,2011,1,38300,129,2.0,1.0,,5,1,36,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,2.0,,,13058.4403,3145.8628,6,2,0.0,,0,0,19457,1,,,,,,,3207.7133,7860.0,2310.0,-1,,,,,,,331023.0,2015,668,653,1,0,1,0,1,,8.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
