hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,race21_t1,race26_t1,occ2012_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
760986091213169,1,1.0,7,4,2,8800,88001,1,1,32,18,43780,141,1.0,1.0,,3,2,58,,2,44,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1267.0,1.0,,,,,10071.3355,2475.5155,0,0,0.0,,0,0,4049,1,,,,,,1.0,2481.515,7860.0,2310.0,-1,,,,,,,12436.0,2011,612,609,0,0,0,0,0,17.0,8.0,40.0,2011,1.0,7,8,2,8800,88001,1,32,18,43780,141,1.0,1.0,,3,2,59,,2,44,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,,,,10810.574,2617.2137,0,0,0.0,,0,0,66315,1,,,,,,1.0,2653.7345,7860.0,2310.0,-1,,,,,,,12320.0,2012,624,609,0,0,0,0,0,17.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
879610515750931,1,1.0,4,4,2,8800,88001,1,1,32,18,26900,0,1.0,1.0,,5,14,46,,1,40,2,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2500.0,1000.0,2.0,2.0,,,,12696.3929,3183.3885,0,0,1.0,1.0,0,0,18583,2,,,3.0,,,,3180.405,770.0,6730.0,-1,,,,,,,12447.0,2011,612,609,0,0,0,0,0,14.0,19.0,4.0,2011,1.0,1,8,2,8800,88001,1,32,18,26900,0,1.0,1.0,,5,3,47,1.0,1,40,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,2.0,1.0,1.0,3500.0,673.0,2.0,2.0,,,,11654.8441,3083.6884,10,2,1.0,1.0,0,0,59011,2,,,3.0,,,,3051.8676,770.0,6730.0,-1,,,,,,,12332.0,2012,624,609,0,0,1,1,0,14.0,2.0,,,19.0,4.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
978119630669102,1,1.0,1,4,2,8800,88001,1,1,32,18,43780,141,1.0,1.0,,3,1,40,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,5.0,22.0,,,5.0,,,4.0,2.0,0.0,1,2.0,,1.0,1200.0,384.0,2.0,2.0,,,,16380.1021,4096.7331,3,3,0.0,0.0,0,0,48068,1,,,,1.0,1.0,,4145.4487,7860.0,2310.0,-1,2.0,,,,,,12479.0,2011,612,609,0,0,1,0,0,18.0,8.0,40.0,2011,1.0,1,8,2,8800,88001,1,32,18,43780,141,1.0,1.0,,3,1,41,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,33.0,,53.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1200.0,396.0,2.0,2.0,,,,13126.5186,3180.2342,3,3,0.0,0.0,0,0,22116,1,,,,1.0,1.0,,3209.6022,7860.0,2550.0,9620,2.0,,,,,,12362.0,2012,624,609,0,0,1,0,0,18.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
978119630669102,1,1.0,1,4,2,8800,88001,1,1,32,18,43780,141,1.0,1.0,,3,3,43,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,807.69,1.0,,,,,14892.9228,3553.7427,3,3,0.0,,0,0,48068,2,,,,1.0,1.0,,3596.5043,7860.0,2310.0,-1,,,,,,,12480.0,2011,612,609,0,0,1,0,0,18.0,8.0,40.0,2011,1.0,1,8,2,8800,88001,1,32,18,43780,141,1.0,1.0,,3,3,44,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,807.69,1.0,,,,,14735.4949,3636.8942,3,3,0.0,,0,0,22116,2,,,,1.0,1.0,,3653.4759,7860.0,2320.0,-1,,,,,,,12363.0,2012,624,609,0,0,1,0,0,18.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
939193999800891,1,2.0,1,4,2,8800,88001,1,1,32,18,16980,89,2.0,1.0,,7,3,64,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1019.0,1.0,,,,,10697.4727,2558.4296,0,0,1.0,,0,42,30734,2,,,,,,2.0,2594.8012,7860.0,2310.0,-1,,,,,,,12621.0,2011,612,609,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,1,8,2,8800,88001,1,32,18,16980,89,2.0,1.0,,7,3,65,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,711.0,1.0,,,,,10177.2956,2630.4234,0,0,1.0,,0,42,8880,2,,,,,,2.0,2601.8794,7860.0,2310.0,-1,,,,,,,12510.0,2012,624,609,0,0,0,0,0,18.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
22911380992391,1,1.0,1,4,2,8800,88001,1,1,32,18,0,0,3.0,2.0,,0,3,44,1.0,2,41,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1350.0,540.0,2.0,2.0,,,,15510.6223,3701.1379,0,0,1.0,1.0,0,0,40608,2,,,3.0,,,,3745.673,7870.0,5140.0,-1,,,,,,,12663.0,2011,612,609,0,0,0,0,0,14.0,17.0,40.0,2011,1.0,1,8,2,8800,88001,1,32,18,0,0,3.0,2.0,,0,3,45,1.0,2,41,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,1.0,1.0,1300.0,500.0,2.0,2.0,,,,11593.3727,2801.7046,0,0,0.0,1.0,0,0,66322,2,,,5.0,,,,2857.9271,7870.0,5140.0,-1,,,,,,,12554.0,2012,624,609,0,0,0,0,0,16.0,1.0,,,17.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,1,0,1,retention
320982091113299,1,1.0,1,4,2,8800,88001,1,1,32,18,0,0,3.0,2.0,,0,3,51,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,461.0,2.0,2.0,,,,10362.7761,2618.5165,0,0,1.0,,0,42,40607,2,1.0,,,,,,2654.8348,7870.0,9410.0,-1,,,,,,,12708.0,2011,612,609,0,0,0,0,0,12.0,22.0,40.0,2011,1.0,1,8,2,8800,88001,1,32,18,0,0,3.0,2.0,,0,3,53,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,1900.0,500.0,2.0,2.0,,,,11230.8091,2739.7401,0,0,1.0,1.0,0,0,44874,2,1.0,,,,,,2768.5501,7870.0,5120.0,-1,,,,,,,12599.0,2012,624,609,0,0,0,0,0,12.0,1.0,,,17.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
191913906090838,1,1.0,1,4,2,8800,88001,1,1,32,18,33140,91,,1.0,,2,1,56,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,10128.0863,2572.032,0,0,,,0,0,40548,1,,,,,,2.0,2550.5359,7860.0,2320.0,-1,,,,,,,12818.0,2011,612,609,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,1,8,2,8800,88001,1,32,18,33140,91,,1.0,,2,1,57,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10086.9852,2644.6467,0,0,,,0,0,8889,1,,,,,,2.0,2564.6855,,,-1,,,,,,,12714.0,2012,624,609,0,0,0,0,0,18.0,1.0,,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,1,0,0,retention
3903903199786,1,1.0,4,4,2,8800,88001,1,1,21,36,35620,47,1.0,1.0,,7,1,22,,2,39,2,,1,1,1,7,2,57,57,57,1,0,0,,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,3.0,0.0,1,2.0,,1.0,900.0,360.0,2.0,2.0,2.0,,,11705.9496,2860.8569,2,1,1.0,1.0,0,41,38888,1,2.0,6.0,,,,,2852.7141,8570.0,4430.0,-1,,,,,,,23511.0,2011,612,609,0,1,0,0,1,10.0,15.0,44.0,2011,1.0,4,8,2,8800,88001,1,21,36,35620,47,1.0,1.0,,7,1,24,,2,39,2,,1,1,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,2.0,,,13451.914,3278.2648,2,1,,,0,0,1621,1,2.0,6.0,,,,,3263.1514,6180.0,3955.0,-1,,,,,,,23143.0,2012,624,609,0,1,0,0,1,10.0,2.0,,,12.0,23.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,1,0,1,retention
7243360920398,1,1.0,1,4,2,8800,88001,1,1,21,36,35620,81,1.0,1.0,,7,1,58,2.0,2,43,4,,1,1,1,1,2,341,341,341,4,0,10,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,326.0,1.0,,,,,13207.7325,3268.355,0,0,1.0,,0,0,63252,1,,,,2.0,,,3254.304,7860.0,5120.0,-1,,,,,,,23513.0,2011,612,609,0,0,0,0,0,16.0,17.0,40.0,2011,1.0,1,8,2,8800,88001,1,21,36,35620,81,1.0,1.0,,7,1,59,2.0,2,39,4,,1,1,1,2,341,341,341,4,0,10,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,335.0,1.0,,,,,13449.5743,3303.1742,0,0,1.0,,0,0,56173,1,1.0,,,,,,3301.5453,7860.0,5120.0,-1,,,,,,,23145.0,2012,624,609,0,0,0,0,0,12.0,4.0,,,17.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
7243360920398,1,1.0,1,4,2,8800,88001,1,1,21,36,35620,81,1.0,1.0,,7,3,55,1.0,1,43,1,,2,1,2,1,2,341,341,341,4,0,10,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,865.0,1.0,,,,,16412.9481,4102.9289,0,0,1.0,,0,0,63252,2,,,,2.0,,,4208.0555,7860.0,4220.0,-1,,,,,,,23514.0,2011,612,609,0,0,0,0,0,16.0,14.0,40.0,2011,1.0,1,8,2,8800,88001,1,21,36,35620,81,1.0,1.0,,7,3,56,1.0,1,40,1,,1,2,1,2,341,341,341,4,0,10,2.0,7.0,,,,,,11.0,,,,1.0,3.0,0.0,2,,,,,,,,,,,12101.6532,3372.6,0,0,,,0,0,56173,2,,,4.0,,,,3247.6875,7870.0,4220.0,-1,,,,,,,23146.0,2012,624,609,0,0,0,0,0,15.0,1.0,,,14.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
26723360994892,1,1.0,1,4,2,8800,88001,1,1,21,36,35620,85,1.0,1.0,,7,4,25,,1,39,1,,3,2,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,,,,14827.9231,3694.8665,3,1,0.0,,0,0,53022,3,1.0,,,,,,3723.7367,7790.0,9720.0,-1,,,,,1.0,1.0,23539.0,2011,612,609,0,0,1,0,0,12.0,22.0,39.0,2011,2.0,1,8,2,8800,88001,1,21,36,35620,85,1.0,1.0,,7,4,26,,1,39,1,,2,1,7,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,1300.0,112.0,1.0,,,,,15712.8416,3945.0956,3,1,1.0,1.0,0,0,14706,3,1.0,,,,,,3943.6468,7790.0,1420.0,-1,,,,,1.0,1.0,23169.0,2012,624,609,0,0,1,0,0,12.0,1.0,,,4.0,39.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
57863360946091,1,1.0,7,4,2,8800,88001,1,1,21,36,35620,47,1.0,1.0,,7,2,63,,2,44,2,,1,0,0,7,2,333,333,333,5,0,5,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,4200.0,1865.0,1.0,,,,,17996.7296,3551.6498,0,0,1.0,1.0,0,0,24832,1,,,,,,3.0,3549.7684,7860.0,2540.0,-1,,,,,,,23553.0,2011,612,609,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,7,8,2,8800,88001,1,21,36,35620,47,1.0,1.0,,7,2,64,,2,44,2,,0,0,7,2,333,333,333,5,0,5,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,692.0,1.0,,,,,12322.3708,2634.4061,0,0,1.0,,0,0,29249,1,,,,,,3.0,2621.6862,7860.0,2540.0,-1,,,,,,,23186.0,2012,624,609,0,0,0,0,0,18.0,2.0,,,8.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
231395039600655,1,1.0,1,4,2,8800,88001,1,1,21,36,35620,81,1.0,1.0,,7,1,39,2.0,1,43,1,4.0,1,1,1,1,2,329,329,329,4,0,5,1.0,1.0,,35.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,5200.0,1250.0,1.0,,,,,16264.3017,4057.4106,8,2,0.0,1.0,0,0,15743,1,,,,2.0,,,4116.1421,7870.0,1107.0,-1,,,,,,,23637.0,2011,612,609,0,1,1,0,1,16.0,3.0,40.0,2011,2.0,1,8,2,8800,88001,1,21,36,35620,81,1.0,1.0,,7,1,40,2.0,1,44,1,4.0,1,1,1,2,329,329,329,4,0,5,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,961.0,2.0,2.0,,,,15011.1261,3681.6391,8,2,1.0,,0,0,14649,1,,,,,,2.0,3670.4129,7870.0,1050.0,-1,,,,,,,23277.0,2012,624,609,0,1,1,0,1,18.0,1.0,,,3.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,1,0,1,retention
303901213394716,1,1.0,1,4,2,8800,88001,1,1,21,36,35620,81,1.0,1.0,,7,1,52,2.0,2,39,2,,1,1,1,1,2,57,78,333,1,0,0,1.0,1.0,,40.0,,42.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1235.0,498.0,1.0,,,,,13286.7753,3441.618,0,0,1.0,1.0,0,0,1631,1,1.0,,,,,,3439.7949,9570.0,5000.0,-1,,,,,,,23661.0,2011,612,609,0,0,0,0,0,12.0,17.0,51.0,2011,1.0,1,8,2,8800,88001,1,21,36,35620,81,1.0,1.0,,7,1,53,2.0,2,39,2,,1,1,1,2,57,78,333,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,900.0,360.0,1.0,,,,,11436.1058,3031.2008,0,0,1.0,1.0,0,42,64795,1,1.0,,,,,,3016.5651,6180.0,9000.0,-1,,,,,,,23304.0,2012,624,609,0,0,0,0,0,12.0,2.0,,,22.0,23.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
330609972548381,1,2.0,1,4,2,8800,88001,1,1,21,36,35620,47,1.0,1.0,,7,1,35,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,2.0,4.0,60.0,,,,,,,,5.0,3.0,0.0,1,1.0,,1.0,1200.0,750.0,1.0,,,,,13059.2239,3259.5347,1,1,1.0,1.0,0,0,4506,1,,,,2.0,,,3305.0064,9470.0,3820.0,-1,,,,,,,23707.0,2011,612,609,1,0,0,0,1,16.0,12.0,51.0,2011,2.0,1,8,2,8800,88001,1,21,36,35620,47,1.0,1.0,,7,1,36,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,5.0,1.0,,,5.0,,,4.0,3.0,0.0,1,1.0,,1.0,6000.0,2884.61,1.0,,,,,14246.1337,3445.3416,1,1,0.0,0.0,0,0,5538,1,,,,2.0,,,3483.3624,9470.0,3820.0,-1,,,,,,,23361.0,2012,624,609,1,0,0,0,1,16.0,1.0,,,12.0,51.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
393923107054615,1,1.0,7,4,2,8800,88001,1,1,21,36,35620,5,1.0,1.0,,7,2,54,,2,41,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,53.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,760.0,510.0,1.0,,,,,13286.7753,3441.618,0,0,0.0,1.0,0,0,1391,1,,,5.0,,,,3439.7949,7860.0,2310.0,2340,,,,,,,23785.0,2011,612,609,0,0,0,0,0,16.0,8.0,40.0,2011,1.0,7,8,2,8800,88001,1,21,36,35620,5,1.0,1.0,,7,2,55,,2,41,2,,0,0,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,9797.7582,2634.4061,0,0,,,0,0,29116,1,,,5.0,,,,2671.0717,7860.0,2540.0,-1,,,,,,,23437.0,2012,624,609,0,0,0,0,0,16.0,2.0,,,8.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
394993707044611,1,1.0,4,4,2,8800,88001,1,1,21,36,35620,81,1.0,1.0,,7,1,32,,2,44,1,2.0,1,1,1,7,2,57,57,73,1,0,0,1.0,1.0,,33.0,,33.0,,,22.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,3550.0,1153.84,1.0,,,,,12482.0236,3017.4173,3,1,0.0,0.0,0,0,36480,1,,,,,,2.0,3127.7498,7860.0,2330.0,-1,,,,,,,23792.0,2011,612,609,0,0,1,0,0,18.0,8.0,40.0,2011,1.0,4,8,2,8800,88001,1,21,36,35620,81,1.0,1.0,,7,1,33,,2,44,1,2.0,1,1,7,2,57,57,73,1,0,0,1.0,1.0,,33.0,,33.0,,,22.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,2387.0,1384.61,1.0,,,,,15148.2028,3860.2859,3,1,0.0,1.0,0,0,29474,1,,,,,,2.0,3797.411,7860.0,2330.0,-1,,,,,,,23444.0,2012,624,609,0,0,1,0,0,18.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
511462097833949,1,2.0,1,4,2,8801,88011,1,1,21,36,35620,81,1.0,1.0,,7,1,35,2.0,1,39,4,,1,1,1,1,2,341,341,341,4,0,11,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,,,,12268.2393,3085.6078,0,0,0.0,,0,0,56582,1,1.0,,,,,,3104.8254,9470.0,7200.0,-1,,,,,,,23875.0,2011,612,609,0,0,0,0,0,12.0,20.0,51.0,2011,3.0,1,8,2,8801,88011,1,21,36,35620,81,1.0,1.0,,7,1,36,2.0,1,39,4,,1,1,1,2,341,341,341,4,0,11,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.0,1.0,,,,,15794.2025,3839.7252,0,0,1.0,,0,0,29478,1,1.0,,,,,,3861.8851,9470.0,7200.0,-1,,,,,,,23518.0,2012,624,609,0,0,0,0,0,12.0,4.0,,,20.0,51.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
533399829600840,1,1.0,6,4,2,8800,88001,1,1,21,36,15380,0,1.0,1.0,1.0,5,2,56,,1,43,1,2.0,1,0,0,7,2,57,73,73,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.0,2.0,2.0,,,,10153.4462,2545.9546,0,0,1.0,,0,42,44746,1,,,,2.0,,,2603.2048,8370.0,2010.0,-1,,,,,,,23879.0,2011,612,609,0,0,0,0,0,16.0,6.0,43.0,2011,1.0,6,8,2,8800,88001,1,21,36,15380,0,1.0,1.0,1.0,5,2,57,,1,40,1,2.0,0,0,7,2,57,73,73,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9386.4073,2676.2739,0,0,,,0,0,29180,1,,,5.0,,,,2519.0044,,,-1,,,,,,,23522.0,2012,624,609,0,0,0,0,0,16.0,1.0,,,,,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,1,0,0,retention
563043033900393,1,1.0,1,4,2,8800,88001,1,1,21,36,35620,81,1.0,1.0,,7,1,46,2.0,2,44,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,2000.0,1.0,,,,,13044.9773,3378.9861,8,2,0.0,,0,0,1629,1,,,,,,2.0,3377.1961,7860.0,2310.0,-1,,,,,,,23883.0,2011,612,609,0,1,1,0,1,18.0,8.0,40.0,2011,1.0,1,8,2,8800,88001,1,21,36,35620,81,1.0,1.0,,7,1,47,2.0,2,44,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,,,,12457.5491,3301.9398,8,2,0.0,,0,0,14647,1,,,,,,2.0,3285.9968,7860.0,2310.0,-1,,,,,,,23526.0,2012,624,609,0,1,1,0,1,18.0,2.0,,,8.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
663562073905797,1,2.0,1,4,2,8800,88001,1,1,21,36,15380,0,1.0,1.0,,5,3,29,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,461.53,1.0,,,,,15895.3281,3903.6986,0,0,0.0,,0,0,38884,2,,,,2.0,,,3983.0568,7870.0,5000.0,-1,,,,,,,23939.0,2011,612,609,0,0,0,0,0,16.0,17.0,40.0,2011,2.0,1,8,2,8800,88001,1,21,36,15380,0,1.0,1.0,,5,3,30,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,826.92,1.0,,,,,13496.7859,3369.8773,0,0,0.0,,0,0,14347,2,,,,2.0,,,3383.4273,7870.0,5700.0,-1,,,,,,,23572.0,2012,624,609,0,0,0,0,0,16.0,1.0,,,17.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
700968095933769,1,1.0,7,4,2,8800,88001,1,1,21,36,45060,67,1.0,1.0,,4,2,57,,2,41,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1500.0,600.0,2.0,2.0,,,,11705.9336,2840.5592,0,0,1.0,1.0,0,42,59409,1,,,3.0,,,,2884.27,8190.0,3255.0,-1,,,,,,,23989.0,2011,612,609,0,0,0,0,0,14.0,10.0,41.0,2011,1.0,7,8,2,8800,88001,1,21,36,45060,67,1.0,1.0,,4,2,58,,2,42,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,1.0,,,,11344.0002,2739.5197,0,0,0.0,,0,0,14607,1,,,3.0,,,,2784.6777,8190.0,3255.0,-1,,,,,,,23618.0,2012,624,609,0,0,0,0,0,14.0,1.0,,,10.0,41.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,1,0,1,retention
