HHID,PN,SSUBHH,RSUBHH,SPN_SP,SCSR,SFAMR,SFINR,SJ2JOBNDX,SJ2Z140,SJ2Z142,SJ2Z143,SJ2Z510M,SJ2Z504,SJ2Z139,SJ2Z505,SJ2Z507,SJ2Z200,SJ2Z503,SJ2W401,SJ2W403,SJ2W404M1,SJ2W404M2,SJ2W404M3,SJ2W404M4,SJ2W407,SJ2W408,SJ2W460,SJ2W410,SJ2W411,SJ2W412M,SJ2W405,SJ2W799,SJ2Z508,SJ2W790,SJ2W452,SJ2W419,SJ2W420M1,SJ2W420M2,SJ2W420M3,SJ2W420M4,SJ2W458,SJ2W434,SJ2W435,SJ2W436,SJ2W437,SJ2W439,SJ2W440,SJ2W441,SJ2W443,SJ2W444,SJ2W445,SJ2W446,SJ2W447,SJ2W448,SJ2W449,SJ2W451,SJ2W422,SJ2W424,SJ2352,SJ2850,SJ2338,SJ2945,SJ2W429M1,SJ2W429M2,SJ2W429M3,SJ2W429M4,SJ2W429M5,SJ2W425,SJ2W009,SJ2W455,SJ2W010,SJ2W011,SJ2W012,SJ2W002,SJ2W003,SJ2W004,SJ2W005,SJ2801,SJ2W431,SJ2W432,SJ2W433,SJ2881,SJ2404,SJ2405,SJ2809,SJ2810,SJ2811,SJ2406,SJ2407,SJ2408,SJ2409,SJ2878,SJ2396,SJ2397,SJ2806,SJ2807,SJ2808,SJ2398,SJ2399,SJ2400,SJ2401,SJ2938,SJ2812,SJ2813,SJ2814,SJ2815,SJ2417,SJ2939,SJ2660,SJ2661,SJ2662,SJ2664,SJ2816,SJ2817,SJ2818,SJ2819,SJ2988,SJ2W426,SJ2W013,SJ2W108,SJ2W014,SJ2W086,SJ2W015,SJ2W016,SJ2W028,SJ2W049,SJ2W051,SJ2W052,SJ2W053,SJ2W054,SJ2W065,SJ2W427M1,SJ2W427M2,SJ2W427M3,SJ2W427M4,SJ2W063,SJ2W453M1,SJ2W453M2,SJ2W453M3,SJ2W453M4,SJ2W453M5,SJ2W453M6,SJ2W099,SJ2W018,SJ2W100,SJ2W019,SJ2W428,SJ2353,SJ2903,SJ2354,SJ2W457,SJ2926,SJ2927,SJ2928,SJ2929,SJ2931M1,SJ2931M2,SJ2931M3,SJ2363,SJ2364,SJ2365,SJ2366,SJ2932,SJ2933,SJ2934,SJ2935,SJ2947,SJ2356,SJ2789,SJ2790,SJ2791,SJ2357,SJ2358,SJ2359,SJ2360,SJ2W089,SJ2W091,SJ2W092,SJ2W093,SJ2W094,SJ2W459,SWEBNONRSP,SJ2MODE,SVDATE,SVERSION
559968,010,0,,,1,1,1,10,,2013,,5,,,,,,,1,,,,,,8,911,,2013,,5,2,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,9,1,2,,,,,,,2,99999998,,10001,49999,,,,,,,1,5,,1,1,5,,,,,,,,5,,,,,,,,,,5,100,,,,1,1,,,,,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,2,1
556657,010,0,,020,5,5,1,10,,2019,,8,,,,,,,1,,,,,,1,911,,2019,,8,1,1,,,1,1,,,,,,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,,,4,1,2,,,,,,,2,5000,,,,,,,,,,5,,,1,1,6,,,,,,,,1,1,3,,,,,,,,,0,,,,5,,,,,,,,,,5,5,,,,,,,,,,,,,,4,,,,4000,4,,,,,,,,,,1,65,,,,1,1,1,5,2,,,,,,,10000,,,,,,,,,,,,,,,,,,5,,2,6,1
559170,010,0,,020,1,5,1,10,,,,,,,,,,,1,,,,,,1,997,,2019,2020,5,1,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,2,,2,,,,,,,2,99999998,,0,99999996,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,,,,,8,,,,,8,8,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,5,1
553294,010,0,,020,5,5,1,10,,2000,,3,,,,,,,1,,,,,,1,911,,2000,,3,1,1,,,1,1,,,,,,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,,,22,1,2,,,,,,,2,99999998,,10001,49999,,,,,,,1,5,,1,1,5,,,,,,,,1,1,5,,,,,,,,,998,61,79,,1,1,,,,,,,,,5,5,,,,,,,,,,,,,,2,,,,,,,,,,,2008,23000,,,1,65,,,,1,1,1,1,3,,,,,,,,,,,8,,,,,9999999998,12001,23999,,1,,,,1,5,,1,4,1
552231,010,0,,020,5,5,1,10,,2007,,3,,,,,,,1,,,,,,3,911,,2007,,3,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,10,1,2,,,,,,,2,30000,,,,,,,,,,1,5,,1,1,3,,,,,,,,1,1,3,,,,,,,,,998,60,60,,1,1,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,67,,,,5,,1,1,3,,,,,,,,,,,2,,,,,2000,,,,1,,,,1,5,,1,6,1
552231,020,0,,010,1,1,5,10,,,,,,,,,,,1,,,,,,3,912,,2018,2022,3,1,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,4,,2,,,,,,,2,4992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,5,,,,,5,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,67,,,,5,,1,1,3,,,,,,,,,,,8,,,,,9999999998,0,99999996,98,3,9998,98,98,8,5,,1,6,1
551952,010,0,,,1,1,1,10,,2021,,7,,,,,,,1,,,,,,1,914,,2008,2014,3,1,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,20,,8,,,,,,,1,99999998,,10001,49999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,5,1
553005,010,0,,020,1,5,1,10,,1997,,7,,,,,,,1,,,,,,3,911,,1997,,7,2,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,28,3,1,,,,,,,1,99999998,,50001,99999,,,,,,,5,,,1,1,6,,,,,,,,1,1,6,,,,,,,,,998,0,99999996,98,8,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,5,5,1,3,,,,,,,,,,,2,,,,,1800,,,,1,,,,2,5,,2,6,1
554144,010,0,,,1,1,1,10,,2014,,5,,,,,,,1,,,,,,1,997,,1986,1987,5,1,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,36,,8,,,,,,,1,99999999,,0,49999,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,99999996,98,8,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,63,,,,8,,8,1,3,,,,,,,,,,,8,,,,,9999999998,0,99999996,98,8,,,,,5,,2,1,1
553114,020,0,,010,1,1,5,10,,,,,,,,,,,1,,,,,,97,997,,2007,2021,3,1,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,14,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,5,,5,5,,,,,,,,,,,,1,2,,,,,,,,4,,,,3,5,,1,6,1
559990,010,0,,,1,1,1,10,,2014,,3,,,,,,,1,,,,,,1,911,,2014,,3,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,1,1,2,,,,,,,2,99999998,,0,9999,,,,,,,8,,,1,1,4,,,,,,,,1,1,4,,,,,,,,,100,,,,1,1,,,,8,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,4,1
553815,010,0,,020,5,1,5,10,,,,,,,,,,,1,,,,,,3,912,,2008,2017,8,1,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,4,,2,,,,,,,2,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,1,2,,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,63,,,,1,5,8,8,1,,,1000,,,,,,,,,,,,,,,,,,,,,,5,,1,2,1
553815,020,0,,010,1,5,1,10,,,,,,,,,,,1,,,,,,3,997,,2013,2015,8,1,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,2,,2,,,,,,,2,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,5,,,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,8,,8,1,3,,,,,,,,,,,4,,,,,1500,,,,4,,,,3,5,,1,2,1
559355,010,0,,,1,1,1,10,,,,,,,,,,,5,,,,,,95,997,,1988,2004,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
559355,010,0,,,1,1,1,10,,2007,,5,,,,,,,1,,,,,,1,911,,2007,,5,1,1,,,1,1,,,,,,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,,,14,1,2,,,,,,,2,227000,,,,,,,,,,1,5,,1,1,20,,,,,,,,1,4,,,,,500,,,,,89,,,,1,1,,,,1,3,,,,1,5,,,,,,,,,,,,,,4,,,,15000,2,4,,,,,,,,,1,66,,,,5,,1,1,3,,,,,,,,,,,2,,,,,1500,,,,1,,,,,5,,2,1,1
553067,010,0,,020,1,5,1,10,,2004,,3,,,,,,,1,,,,,,2,911,,2004,,3,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,17,3,3,,,,,,,2,99999998,,100001,249999,,,,,,,5,,,5,,,,,,,,,,1,4,,,,,99999998,30000,30000,,,40,,,,1,2,,,,1,60,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,63,,,,8,,8,8,,,,,,,,,,,,8,,,,,9999999998,0,99999996,98,8,,,,2,5,,1,2,1
553067,010,0,,020,1,5,1,10,,,,,,,,,,,1,,,,,,3,911,,2004,,3,1,2,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,16,1,2,,,,,,,2,150000,,,,,,,,,,1,1,10000,1,1,10,,,,,,,,1,1,6,,,,,,,,,60,,,,1,2,,,,1,10,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,63,,,,8,,8,8,,,,,,,,,,,,8,,,,,9999999998,0,99999996,98,8,,,,8,5,,1,2,1
558410,010,0,,,1,1,1,10,,2011,,5,,,,,,,1,,,,,,1,911,,2011,,2,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,10,1,2,,,,,,,2,25000,,,,,,,,,,1,1,4500,5,,,,,,,,,,1,6,,,,,,,,,,998,0,99999996,98,5,,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,,,,5,,5,1,3,,,,,,,,,,,8,,,,,9999999998,36001,99999996,,4,,,,,5,,1,3,1
558410,010,0,,,1,1,1,10,,,,,,,,,,,1,,,,,,97,911,,2011,,2,1,2,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,10,3,1,,,,,,,1,50000,,,,,,,,,,5,,,5,,,,,,,,,,1,8,998,0,5,98,,,,,,998,0,99999996,98,5,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,,,,5,,5,1,3,,,,,,,,,,,9,,,,,9999999999,24000,24000,,3,9998,98,98,,5,,1,3,1
552722,020,0,,010,1,1,5,10,,2018,,2,,,,,,,1,,,,,,98,998,,2018,9998,2,98,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,98,,8,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,2,1
552295,010,0,,,1,1,1,10,,2016,,7,,,,,,,1,,,,,,1,911,,2016,,7,97,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,1,2,,,,,,,2,1700,,,,,,,,,,1,5,,1,1,4,,,,,,,,1,6,,,,,,,,,,998,60,60,,5,,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,1,,,1,1,5,5,1,,,9999998,50001,149999,,,,,,,,,,,,,,,,,,,,5,,2,2,1
555113,010,0,,020,5,1,5,10,,,,,,,,,,,1,,,,,,98,911,,2017,,5,1,2,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,3,2,,,,,,,2,35000,,,,,,,,,,5,,,1,1,4,,,,,,,,1,1,6,,,,,,,,,100,,,,5,,,,,1,998,61,79,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,,,,1,1,1,1,3,,,,,,,,,,,2,,,,,1200,,,,1,,,,1,5,,1,6,1
555113,010,0,,020,5,1,5,10,,2017,,5,,,,,,,1,,,,,,1,911,,2017,,5,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,3,8,,,,,,,1,99999998,,50000,50000,,,,,,,1,5,,1,1,4,,,,,,,,1,8,998,6,6,,,,,,,0,,,,5,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,,,,5,,1,1,3,,,,,,,,,,,2,,,,,1200,,,,1,,,,1,5,,1,6,1
553670,010,0,,020,1,5,1,10,,1993,,,,,,,,,1,,,,,,1,997,,1993,,5,1,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,15,,2,,,,,,,2,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,1,1,,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,,,,1,1,1,1,3,,,,,,,,,,,2,,,,,3000,,,,1,,,,1,5,,2,3,1
558403,020,0,,010,5,5,1,10,,2022,,3,,,,,,,1,,,,,,1,911,,2022,,3,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,1,3,2,,,,,,,2,99999998,,0,9999,,,,,,,1,5,,5,,,,,,,,,,1,6,,,,,,,,,,0,,,,8,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,6,1
558403,020,0,,010,5,5,1,10,,,,,,,,,,,1,,,,,,97,996,,2023,,3,97,2,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,1,,2,,,,,,,2,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,60,,,,1,1,1,1,3,,,,,,,,,,,3,,,,,18000,,,,1,,,,3,5,,2,6,1
559722,010,0,,,1,1,1,10,,2003,,5,,,,,,,1,,,,,,3,911,,2003,,5,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,18,1,2,,,,,,,2,99999999,,0,9999,,,,,,,1,5,,1,9,999,0,99999996,99,,,,,1,6,,,,,,,,,,998,0,19,,1,1,,,,,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,57,,,,1,1,1,1,3,,,,,,,,,,,2,,,,,4500,,,,3,9998,,,,5,,1,4,1
558561,010,0,,,1,1,1,10,,,,,,,,,,,1,,,,,,98,997,,2004,2007,7,2,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,21,,8,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,64,,,,5,,5,1,3,,,,,,,,,,,8,,,,,9999999998,0,99999996,98,1,,,,,5,,1,3,1
559698,020,0,,010,1,1,1,10,,,,,,,,,,,1,,,,,,1,911,,2014,,3,1,2,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,8,1,2,,,,,,,2,400000,,,,,,,,,,1,5,,1,4,,,,,26500,,,,1,4,,,,,6000,,,,,65,,,,1,1,,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,5,1,1,2,,,,,,,1000000,,,,,,,,,,,,,,,,,,5,,1,1,1
559698,020,0,,010,1,1,1,10,,2014,,3,,,,,,,1,,,,,,2,911,,2014,,3,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,8,3,1,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,60,,,1,5,,5,1,3,,,,,,,,,,,2,,,,,6500,,,,1,,,,2,5,,1,1,1
559698,020,0,,010,1,1,1,10,,,,,,,,,,,1,,,,,,2,913,,1988,2014,5,2,3,,,5,1,,,,,,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,,,26,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,43,,3000,4,1,1,,,,2,5,1,,,,340000,2,3,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1
558063,010,0,,,1,1,1,10,,2000,,7,,,,,,,1,,,,,,1,911,,2000,,7,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,22,1,2,,,,,,,2,1300000,,,,,,,,,,1,5,,1,1,16,,,,,,,,1,8,998,7,8,,,,,,,80,,,,1,1,,,,5,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,59,5,,,5,,1,1,3,,,,,,,,,,,2,,,,,9000,,,,4,,,,,5,,1,2,1
558063,010,0,,,1,1,1,10,,,,,,,,,,,1,,,,,,2,911,,2000,,7,1,2,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,22,3,1,,,,,,,1,140000,,,,,,,,,,5,,,5,,,,,,,,,,1,4,,,,,7000,,,,,998,0,99999996,98,5,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,59,5,,,1,1,1,1,1,,,200000,,,,,,,,,,,,,,,,,,,,,,5,,1,2,1
550410,010,0,,020,1,5,1,10,,,,,,,,,,,1,,,,,,3,913,,2002,2011,3,4,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,10,,2,,,,,,,2,99999999,,10001,49999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,5,,1,1,3,,,,,,,,,,,2,,,,,700,,,,1,,,,3,5,,1,5,1
557357,010,0,,,1,1,1,10,,,,,,,,,,,1,,,,,,98,912,,2000,2017,5,2,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,16,,8,,,,,,,1,99999998,,50001,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,99999996,98,5,,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,62,,,,5,,5,1,3,,,,,,,,,,,8,,,,,9999999998,0,99999996,98,8,,,,,5,,1,2,1
552692,010,0,,020,1,5,1,10,,1999,,9,,,,,,,1,,,,,,1,911,,1999,,9,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,98,3,2,,,,,,,2,1400000,,,,,,,,,,1,5,,1,4,,,,,26000,,,,1,4,,,,,6000,,,,,90,,,,1,1,,,,5,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,1,1,1,3,,,,,,,,,,,1,10,,,,,,,,4,,,,1,5,,2,1,1
550832,020,0,,010,1,1,5,10,,2008,,,,,,,,,1,,,,,,6,911,,2008,,2,4,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,7,1,2,,,,,,,2,99999998,,10000,10000,,,,,,,8,,,1,1,3,,,,,,,,5,,,,,,,,,,5,40,,,,1,1,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,67,,,,8,,1,8,2,,,,,,,9999998,0,99999996,98,,,,,,,,,,,,,,,5,,1,6,1
553275,010,0,,,1,1,1,10,,,,,,,,,,,1,,,,,,1,913,,1994,2019,7,1,1,,,5,1,,,,,,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,,,11,,2,,,,,,,2,99999998,,50001,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,21,39,,5,,,,,,,,,,5,5,,,,,,,,,,,,,,2,,,,,,,,,,,2019,20000,,,1,65,,,,1,8,1,1,3,,,,,,,,,,,2,,,,,1000,,,,1,,,,,5,,2,1,1
559734,020,0,,010,5,5,1,10,,2006,,3,,,,,,,1,,,,,,1,911,,2006,,3,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,16,1,2,,,,,,,2,120000,,,,,,,,,,1,1,4000,1,3,,,,,500,,,,1,3,,,,,286,,,,,100,,,,1,1,,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,1,1,5,1,,,250000,,,,,,,,,,,,,,,,,,,,,,5,,1,2,1
558668,010,0,,,1,1,1,10,,2011,,3,,,,,,,1,,,,,,2,911,,2008,,3,2,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,14,3,1,,,,,,,1,99999998,,10001,49999,,,,,,,5,,,5,,,,,,,,,,1,1,4,,,,,,,,,80,,,,5,,,,,,,,,,1,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,59,,,,5,,5,1,3,,,,,,,,,,,1,60,,,,,,,,1,,,,,5,,1,5,1
557099,010,0,,,1,1,1,10,,,,,,,,,,,1,,,,,,1,997,,1992,1994,5,1,1,,,5,1,,,,,,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,,,2,,8,,,,,,,1,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,1,1,,,,5,,,,,5,5,,,,,,,,,,,,,,2,,,,,,,,,,,2010,8000,,,1,62,,,,8,,1,1,3,,,,,,,,,,,2,,,,,300,,,,1,,,,,5,,1,6,1
550458,020,0,,010,1,1,5,10,,,,,,,,,,,1,,,,,,2,913,,1988,2021,2,2,1,,,5,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,33,,1,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,55,,3000,4,5,1,,,,1,5,5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,3,1
553201,010,0,,020,1,5,1,10,,,,,,,,,,,1,,,,,,3,997,,2016,2020,6,2,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,7,,2,,,,,,,2,99999998,,10001,49999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,1,5,1,3,,,,,,,,,,,8,,,,,9999999998,12001,23999,,4,,,,1,5,,2,6,1
558917,010,0,,,1,1,1,10,,2013,,7,,,,,,,1,,,,,,97,913,,2004,,7,98,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,16,,8,,,,,,,1,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,65,,,,1,1,5,1,8,,,,,,,,,,,2,,,,,500,,,,1,,,,,5,,2,6,1
558950,010,0,,,1,1,1,10,,2009,,3,,,,,,,1,,,,,,1,911,,2009,,3,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,12,1,2,,,,,,,2,35000,,,,,,,,,,1,1,3000,1,1,10,,,,,,,,1,1,3,,,,,,,,,0,,,,1,1,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,,,,1,1,5,5,1,,,35000,,,,,,,,,,,,,,,,,,,,,,5,,1,2,1
557084,010,0,,,1,1,1,10,,2020,,7,,,,,,,1,,,,,,97,913,,2009,2020,7,2,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,12,,8,,,,,,,1,99999998,,10001,49999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,62,,,,8,,8,1,3,,,,,,,,,,,8,,,,,9999999998,0,99999996,98,1,,,,,5,,2,1,1
556717,010,0,,020,1,1,5,10,,2008,,2,,,,,,,1,,,,,,6,911,,2008,,2,1,1,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,14,1,2,,,,,,,2,208591,,,,,,,,,,1,1,17879,1,3,,,,,700,,,,1,1,3,,,,,,,,,80,,,,1,1,,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,60,6,,,8,,8,8,,,,,,,,,,,,2,,,,,7000,,,,1,,,,1,5,,1,2,1
556717,020,0,,010,5,5,1,10,,2001,,2,,,,,,,1,,,,,,2,997,,2000,2001,2,2,1,,,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,22,,1,,,,,,,1,139269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,99999996,98,5,,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,62,,,,1,5,8,1,3,,,,,,,,,,,2,,,,,5800,,,,1,,,,2,5,,1,2,1
556717,020,0,,010,5,5,1,10,,,,,,,,,,,1,,,,,,6,911,,2001,,2,2,2,,,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,21,1,2,,,,,,,2,22132,,,,,,,,,,1,5,,5,,,,,,,,,,5,,,,,,,,,,5,100,,,,1,1,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,59,6,,,1,1,1,1,1,2,,9999998,20001,49999,,9999998,50001,99999,,,,,,,,,,,,,,,,5,,1,2,1
