hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,race21_t1,race26_t1,occ2012_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,exited_public,switched_class94,analytic_sample
108013003051741,1,2.0,1,4,2,8800,88001,1,1,33,17,44100,0,,1.0,,2,1,36,2.0,1,41,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,48.0,,68.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,234.0,1884.61,1.0,,,,,10954.1278,2780.2122,1,1,0.0,1.0,0,0,61425,1,,,3.0,,,,2772.2522,9470.0,3720.0,430,,,,,,,12252.0,2011,612,609,1,0,0,0,1,14.0,12.0,51.0,2011,2.0,1,8,2,8800,88001,1,17,44100,0,,1.0,,2,1,37,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,48.0,,53.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,950.0,1519.23,1.0,,,,,12434.3891,3021.053,1,1,0.0,1.0,0,0,58971,1,,,3.0,,,,3040.3676,9470.0,3720.0,430,,,,,,,12148.0,2012,624,609,1,0,0,0,1,14.0,1.0,,,12.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
830974091913939,1,2.0,1,4,2,8800,88001,1,1,33,17,44100,0,,1.0,,2,3,65,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,461.53,2.0,2.0,,,,11990.36,3209.575,0,0,0.0,,0,0,15325,2,1.0,,,,,,3123.3273,9380.0,5860.0,-1,,,,,,,12297.0,2011,612,609,0,0,0,0,0,12.0,17.0,51.0,2011,2.0,1,8,2,8800,88001,1,17,44100,0,,1.0,,2,3,67,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,438.46,2.0,2.0,,,,10695.6256,2782.5472,0,0,0.0,,0,0,21899,2,1.0,,,,,,2734.3932,9380.0,5920.0,-1,,,,,,,12197.0,2012,624,609,0,0,0,0,0,12.0,1.0,,,17.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
193924700016739,2,1.0,7,4,2,8800,88001,1,1,33,17,40420,0,1.0,1.0,,3,2,55,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,596.0,1.0,,,,,11100.4677,2853.3381,0,0,1.0,,0,0,21775,1,,,,,,3.0,2835.4561,9480.0,350.0,-1,,,,,,,49506.0,2011,613,610,0,0,0,0,0,18.0,1.0,51.0,2011,1.0,7,8,2,8800,88001,1,17,40420,0,1.0,1.0,,3,2,56,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,37.0,6.0,30.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1575.23,1.0,,,,,11551.8193,3110.0165,0,0,0.0,,0,0,34757,1,,,,,,3.0,3082.94,9480.0,430.0,-1,,,,,,,49104.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,1.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
271381034907399,2,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,63,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1634.61,2.0,2.0,,,,12081.4632,2920.7058,0,0,0.0,,0,0,21472,1,,,,,,2.0,2863.8601,9590.0,1310.0,-1,4.0,,,,,,49529.0,2011,613,610,0,0,0,0,0,18.0,4.0,51.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,65,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1307.69,2.0,1.0,,,,12626.0861,3211.0475,0,0,0.0,,0,0,22032,1,,,,,,2.0,3043.4292,9590.0,430.0,-1,4.0,,,,,,49137.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,1.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,True,1
340192729700900,2,3.0,1,4,2,8800,88001,1,1,33,17,37900,0,1.0,1.0,,3,1,64,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,1669.0,961.0,2.0,2.0,,,,11441.2617,2923.6086,0,0,1.0,1.0,0,0,50887,1,1.0,,,,,,2887.8278,7860.0,7800.0,-1,,,,,,,49549.0,2011,613,610,0,0,0,0,0,12.0,21.0,40.0,2011,2.0,1,8,2,8800,88001,1,17,37900,0,1.0,1.0,,3,1,64,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,1375.0,550.0,1.0,,,,,13086.2872,3316.701,0,0,0.0,0.0,0,0,44478,1,1.0,,,,,,3251.7863,7860.0,7800.0,-1,,,,,,,49155.0,2012,625,610,0,0,0,0,0,12.0,1.0,,,21.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
340192729700900,2,3.0,1,4,2,8800,88001,1,1,33,17,37900,0,1.0,1.0,,3,5,21,,2,39,1,,3,2,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1200.0,576.0,2.0,2.0,2.0,,,16820.9943,4055.3163,1,1,1.0,1.0,0,0,50887,3,1.0,,,,,,3982.473,8270.0,4120.0,-1,,,,,,,49551.0,2011,613,610,1,0,0,0,1,12.0,13.0,42.0,2011,2.0,1,8,2,8800,88001,1,17,37900,0,1.0,1.0,,3,5,22,,2,39,1,,2,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1150.0,460.0,1.0,,2.0,,,15586.6304,3789.1463,2,1,0.0,0.0,0,0,44478,3,1.0,,,,,,3740.1501,8270.0,4000.0,-1,,,,,,,49157.0,2012,625,610,0,1,0,0,1,12.0,1.0,,,13.0,42.0,2012,MIS4_to_MIS8,2011-2012,False,True,True,1
604900911299037,2,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,39,2.0,2,44,1,1.0,1,1,1,1,2,57,303,303,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,,,,11367.312,2885.88,5,2,0.0,,0,0,43587,1,,,,,,2.0,2851.1791,7860.0,1820.0,-1,,,,,,,49604.0,2011,613,610,1,1,0,0,1,18.0,5.0,40.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,40,2.0,2,44,1,1.0,1,1,1,2,57,303,303,1,0,0,2.0,1.0,,36.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,,,,12832.0199,3312.1453,5,2,0.0,,0,0,4961,1,,,,,,3.0,3231.4605,7860.0,1820.0,-1,,,,,,,49205.0,2012,625,610,1,1,0,0,1,18.0,1.0,,,5.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
57971470981999,2,1.0,1,4,2,8800,88001,1,1,33,17,40420,0,2.0,1.0,,3,4,21,,1,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,10.0,,10.0,,,20.0,,,7.0,2.0,0.0,1,2.0,,1.0,900.0,90.0,2.0,2.0,1.0,1.0,2.0,16274.1752,4064.5935,0,0,0.0,0.0,0,0,33860,3,,,2.0,,,,4027.1647,7860.0,2540.0,-1,,,,,1.0,1.0,49768.0,2011,613,610,0,0,0,0,0,13.0,8.0,40.0,2011,1.0,1,8,2,8800,88001,1,17,40420,0,2.0,1.0,,3,4,22,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,15.0,,12.0,,,20.0,,,7.0,3.0,0.0,1,2.0,,1.0,950.0,142.5,2.0,2.0,1.0,2.0,2.0,15363.2557,3826.5694,0,0,0.0,0.0,0,0,34755,3,,,2.0,,,,3745.787,7860.0,2540.0,-1,,,,,1.0,1.0,49354.0,2012,625,610,0,0,0,0,0,13.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,True,1
71057189140530,2,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,75,2.0,1,44,1,,1,1,1,1,2,212,212,212,4,0,6,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1538.0,2.0,2.0,,,,12280.1125,3091.9813,0,0,1.0,,0,0,21461,1,,,,,,3.0,2964.7112,9480.0,800.0,-1,,,,,,,49773.0,2011,613,610,0,0,0,0,0,18.0,2.0,51.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,1,76,2.0,1,44,1,,1,1,1,2,212,212,212,4,0,6,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,769.23,1.0,,,,,10427.9562,2652.0223,0,0,0.0,,0,0,34487,1,,,,,,3.0,2513.5855,9370.0,800.0,-1,,,,,3.0,,49362.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,2.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
75981470980697,2,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,72,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,12.0,,12.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,1200.0,144.0,1.0,,,,,11471.4907,2930.0915,0,0,1.0,1.0,0,0,33835,1,,,,2.0,,,2853.9802,7870.0,2200.0,-1,,,,,,,49777.0,2011,613,610,0,0,0,0,0,16.0,8.0,40.0,2011,1.0,7,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,2,74,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,12.0,,12.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,4000.0,480.0,2.0,2.0,,,,10648.473,2935.0785,0,0,0.0,0.0,0,0,9153,1,,,,2.0,,,2855.7579,7870.0,2200.0,-1,,,,,,,49366.0,2012,625,610,0,0,0,0,0,16.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
191974508014729,2,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,53,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,15.0,,,18.0,,,7.0,3.0,0.0,1,1.0,2.0,2.0,,192.3,2.0,2.0,,,,11464.7218,2905.3262,4,1,0.0,,0,0,54212,1,,,,1.0,1.0,,2906.6092,7860.0,2000.0,-1,,,,,,,49821.0,2011,613,610,0,0,0,1,0,18.0,6.0,40.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,1,54,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,10.0,,12.0,,,18.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,38.88,2.0,2.0,,,,13058.0132,3254.3557,4,1,0.0,,0,0,58528,1,,,,1.0,1.0,,3208.1159,7860.0,4965.0,50,,,,,,,49414.0,2012,625,610,0,0,0,1,0,18.0,1.0,,,16.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
410709843274743,2,1.0,6,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,53,,1,40,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,,,,13282.4027,3282.1372,0,0,0.0,,0,0,43582,1,,,1.0,,,,3273.3983,670.0,6320.0,-1,,,,,,,49929.0,2011,613,610,0,0,0,0,0,12.0,19.0,24.0,2011,1.0,6,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,2,54,,1,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,4200.0,1600.0,1.0,,,,,12087.2278,3027.2736,0,0,0.0,0.0,0,0,18668,1,,,1.0,,,,2994.949,670.0,8620.0,-1,,,,,,,49518.0,2012,625,610,0,0,0,0,0,12.0,1.0,,,21.0,24.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
410709912608892,2,1.0,1,4,2,8800,88001,1,1,33,17,37900,0,2.0,1.0,,3,3,57,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,48.0,,57.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2000.0,960.0,1.0,,,,,13030.2885,3036.1321,0,0,0.0,0.0,0,0,21782,2,1.0,,,,,,3027.6023,7860.0,4220.0,4220,,,,,,,49932.0,2011,613,610,0,0,0,0,0,12.0,14.0,40.0,2011,1.0,1,8,2,8800,88001,1,17,37900,0,2.0,1.0,,3,3,58,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,59.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1900.0,950.0,1.0,,,,,12345.8129,2971.9246,0,0,0.0,0.0,0,0,44512,2,1.0,,,,,,2939.9581,7690.0,4220.0,4220,,,,,,,49521.0,2012,625,610,0,0,0,0,0,12.0,1.0,,,14.0,38.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
549193439700905,2,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,3,54,1.0,2,44,2,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1634.61,1.0,,,,,13058.5518,3279.7279,0,0,0.0,,0,0,5158,2,,,,,,2.0,3203.1526,7860.0,2000.0,-1,,,,,,,49993.0,2011,613,610,0,0,0,0,0,18.0,6.0,40.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,3,55,1.0,2,44,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1596.15,1.0,,,,,13087.7658,2858.2958,0,0,0.0,,0,0,18671,2,,,,,,2.0,2829.1743,7860.0,2000.0,-1,,,,,,,49579.0,2012,625,610,0,0,0,0,0,18.0,2.0,,,6.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
708530453340941,2,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,28,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,2319.0,950.0,1.0,,,,,14901.2058,3751.7134,0,0,0.0,0.0,0,0,33600,1,,,,1.0,1.0,,3736.8586,7860.0,2860.0,-1,,,,,,,50048.0,2011,613,610,0,0,0,0,0,18.0,9.0,40.0,2011,1.0,7,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,2,29,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,51.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,2450.0,1128.0,2.0,2.0,,,,12059.8064,3090.7969,0,0,0.0,0.0,0,0,22017,1,,,,1.0,1.0,,3059.9217,7860.0,2330.0,4600,,,,,,,49644.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
789280758500941,2,1.0,6,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,55,,1,44,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,7.0,,,,,,11.0,,,,1.0,3.0,0.0,2,,,,,,,,,,,12241.9566,3029.4891,0,0,,,0,0,21645,1,,,,,,2.0,3051.2789,7860.0,2320.0,-1,,,,,,,50094.0,2011,613,610,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,6,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,2,56,,1,44,1,,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,12330.9301,2955.1252,0,0,,,0,0,22198,1,,,,,,2.0,3004.6492,7860.0,2720.0,-1,,,,,,,49684.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,9.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
837199940999109,2,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,3,57,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2500.0,961.53,2.0,2.0,,,,11042.2119,2838.3637,0,0,0.0,0.0,0,0,21612,2,,,2.0,,,,2820.5755,7860.0,4220.0,-1,,,,,,,50144.0,2011,613,610,0,0,0,0,0,13.0,14.0,40.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,3,58,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,950.0,923.07,2.0,2.0,,,,11225.4162,3022.1412,0,0,0.0,1.0,0,0,22190,2,,,2.0,,,,2995.8298,7860.0,4220.0,-1,,,,,,,49747.0,2012,625,610,0,0,0,0,0,13.0,1.0,,,14.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
935037044148350,2,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,62,,2,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,13.0,21.0,,,13.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,2200.0,750.0,1.0,,,,,11034.7516,2819.7322,0,0,0.0,0.0,0,0,8841,1,1.0,,,,,,2785.2227,9370.0,5810.0,-1,,,,,,,50213.0,2011,613,610,0,0,0,0,0,12.0,17.0,51.0,2011,1.0,7,8,2,8800,88001,1,17,16980,0,2.0,1.0,,7,2,63,,2,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,1300.0,807.69,1.0,,,,,12716.5269,3222.9858,0,0,0.0,0.0,0,0,44334,1,1.0,,,,,,3159.9053,9470.0,5220.0,-1,,,,,,,49807.0,2012,625,610,0,0,0,0,0,12.0,1.0,,,17.0,51.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
71523024909195,2,1.0,6,4,2,8800,88001,1,1,33,17,0,0,3.0,2.0,,0,2,29,,1,43,2,,1,0,0,7,2,332,332,332,5,0,21,1.0,1.0,,15.0,,12.0,,,20.0,,,7.0,2.0,0.0,1,2.0,,1.0,830.0,124.5,2.0,2.0,,,,16939.2507,4901.6197,0,0,0.0,0.0,0,0,8956,1,,,,1.0,1.0,,4891.544,7870.0,4030.0,-1,,,,,,,50249.0,2011,613,610,0,0,0,0,0,18.0,13.0,40.0,2011,1.0,6,8,2,8800,88001,1,17,0,0,3.0,2.0,,0,2,30,,1,44,2,,0,0,7,2,332,332,332,5,0,21,1.0,1.0,,10.0,,10.0,,,20.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,161.53,2.0,1.0,,,,11954.557,3183.8273,0,0,0.0,,0,0,9061,1,,,,,,2.0,3083.64,7870.0,2200.0,-1,,,,,,,49840.0,2012,625,610,0,0,0,0,0,18.0,2.0,,,8.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
196914309060709,2,1.0,4,4,2,8800,88001,1,1,33,17,0,99,3.0,2.0,,0,7,22,,1,39,1,,4,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,19.0,,,7.0,3.0,0.0,1,2.0,,1.0,1000.0,200.0,2.0,2.0,2.0,,,16721.279,4176.2609,0,0,1.0,1.0,0,42,43701,4,1.0,,,,,,4137.8038,8390.0,4130.0,-1,,,,,2.0,,50272.0,2011,613,610,0,0,0,0,0,12.0,13.0,43.0,2011,2.0,4,8,2,8800,88001,1,17,0,99,3.0,2.0,,0,7,23,,1,39,1,,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,12.0,,12.0,,,19.0,,,7.0,4.0,0.0,1,2.0,,1.0,850.0,102.0,2.0,2.0,2.0,,,15141.343,3771.297,0,0,1.0,1.0,0,42,34670,4,1.0,,,,,,3691.6815,8390.0,5940.0,-1,,,,,2.0,,49867.0,2012,625,610,0,0,0,0,0,12.0,1.0,,,17.0,43.0,2012,MIS4_to_MIS8,2011-2012,False,True,True,1
340191969700960,2,1.0,4,4,2,8800,88001,1,1,33,17,0,99,3.0,2.0,,0,1,55,,2,43,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,51.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1439.0,575.6,1.0,,,,,11370.4551,2922.7375,0,0,0.0,0.0,0,0,5171,1,,,,2.0,,,2904.4206,9370.0,4220.0,4020,,,,,,,50286.0,2011,613,610,0,0,0,0,0,16.0,14.0,51.0,2011,1.0,4,8,2,8800,88001,1,17,0,99,3.0,2.0,,0,1,56,,2,43,1,,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,42.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1504.0,601.6,1.0,,,,,11126.1647,2995.4204,0,0,0.0,0.0,0,0,34669,1,,,,2.0,,,2969.3417,770.0,4220.0,4020,,,,,,,49882.0,2012,625,610,0,0,0,0,0,16.0,1.0,,,14.0,4.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
4741470016702,2,1.0,1,4,2,8800,88001,1,1,33,17,14060,113,,1.0,,2,1,36,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,923.07,2.0,2.0,,,,15192.3112,3869.602,0,0,0.0,,0,0,43712,1,,,,,,3.0,3810.5755,7870.0,2200.0,-1,,,,,,,50343.0,2011,613,610,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,1,8,2,8800,88001,1,17,14060,113,,1.0,,2,1,37,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,55.0,,51.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,963.46,2.0,2.0,,,,12805.984,3264.082,0,0,0.0,,0,0,51518,1,,,,,,3.0,3224.904,7860.0,2310.0,-1,,,,,,,49956.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
72047164140070,2,1.0,7,4,2,8800,88001,1,1,33,17,14060,113,,1.0,,2,2,72,,2,44,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,3.0,,3.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,2800.0,84.0,2.0,2.0,,,,11665.727,2979.7041,0,0,0.0,0.0,0,0,5174,1,,,,,,2.0,2902.3041,8570.0,4620.0,-1,,,,,,,50356.0,2011,613,610,0,0,0,0,0,18.0,15.0,44.0,2011,1.0,7,8,2,8800,88001,1,17,14060,113,,1.0,,2,2,73,,2,44,1,,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,3.0,,3.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,3000.0,90.0,2.0,2.0,,,,11085.1614,3055.4445,0,0,0.0,0.0,0,0,4974,1,,,,,,2.0,2972.8711,8570.0,4620.0,-1,,,,,,,49970.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,15.0,44.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
177620040740104,2,2.0,1,4,2,8800,88001,1,1,33,17,14060,113,,1.0,,2,1,39,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,10.0,30.0,,,10.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1487.17,1.0,,,,,13906.8787,3588.1457,11,3,0.0,,0,0,18378,1,,,,,,2.0,3581.7417,7860.0,2310.0,-1,,,,,,,50368.0,2011,613,610,1,1,1,0,1,18.0,8.0,40.0,2011,2.0,1,8,2,8800,88001,1,17,14060,113,,1.0,,2,1,40,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1410.0,1.0,,,,,12486.6898,3237.8604,11,3,0.0,,0,0,18680,1,,,,,,2.0,3182.7145,7860.0,2310.0,-1,,,,,,,49989.0,2012,625,610,1,1,1,0,1,18.0,1.0,,,8.0,40.0,2012,MIS4_to_MIS8,2011-2012,True,False,False,1
