hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,race21_t1,race26_t1,occ2012_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state_t,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
195933105097785,1,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,,7,3,34,1.0,2,44,4,,2,1,2,1,2,207,207,207,5,0,16,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,1.0,2.0,2.0,,2884.61,2.0,2.0,,,,9859.3497,2474.8642,1,1,0.0,,0,0,51812,2,,,,,,2.0,2470.5592,6990.0,1200.0,-1,,,,,,,11242.0,2011,612,609,1,0,0,0,1,18.0,3.0,33.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,,7,3,35,1.0,2,44,4,,1,2,1,2,207,207,207,5,0,16,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1730.76,2.0,2.0,,,,15321.0312,3874.4632,1,2,0.0,,0,0,63041,2,,,,,,2.0,3798.6521,6990.0,5920.0,-1,,,,,,,11093.0,2012,624,609,1,0,0,0,1,18.0,4.0,,,17.0,33.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
197933805088786,1,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,44,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,25.0,,25.0,,,18.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,275.0,2.0,2.0,,,,12080.5471,2912.3113,3,2,0.0,,0,0,6741,2,,,2.0,,,,2917.3413,7070.0,5120.0,-1,,,,,,,11246.0,2011,612,609,0,0,1,0,0,13.0,17.0,34.0,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,3,45,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,24.0,,24.0,,,17.0,,,7.0,4.0,0.0,1,2.0,,1.0,1250.0,300.0,2.0,2.0,,,,12559.1846,3055.0412,10,2,0.0,0.0,0,0,8627,2,,,2.0,,,,3096.0131,7070.0,5110.0,-1,,,,,,,11097.0,2012,624,609,0,0,1,1,0,13.0,1.0,,,17.0,34.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
197963709050761,1,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,70,2.0,1,43,1,,1,1,1,1,2,163,163,163,4,0,14,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12373.4761,3133.7152,0,0,,,0,0,18153,1,,,,2.0,,,3139.4292,,,-1,,,,,,,11250.0,2011,612,609,0,0,0,0,0,16.0,,,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,71,2.0,1,43,1,,1,1,1,2,163,163,163,4,0,14,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11768.0617,2981.8777,0,0,,,0,0,55116,1,,,,2.0,,,2990.5133,,,-1,,,,,,,11101.0,2012,624,609,0,0,0,0,0,16.0,1.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
197963709050761,1,2.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,64,1.0,2,40,1,,2,1,2,1,2,163,163,163,4,0,14,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12856.3007,3238.4536,0,0,,,0,0,18153,2,,,5.0,,,,3242.1261,,,-1,,,,,,,11251.0,2011,612,609,0,0,0,0,0,16.0,,,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,3,65,1.0,2,43,1,,1,2,1,2,163,163,163,4,0,14,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11298.216,2834.7955,0,0,,,0,0,55116,2,,,,2.0,,,2829.8316,,,-1,,,,,,,11102.0,2012,624,609,0,0,0,0,0,16.0,1.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
198943305064788,1,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,77,2.0,2,40,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10668.4401,2591.822,0,0,,,0,0,18160,1,,,3.0,,,,2648.8732,,,-1,,,,,,,11252.0,2011,612,609,0,0,0,0,0,14.0,,,2011,1.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,78,2.0,2,40,2,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13274.4839,3272.8838,0,0,,,0,0,21547,1,,,3.0,,,,3299.8047,,,-1,,,,,,,11103.0,2012,624,609,0,0,0,0,0,14.0,2.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
198943305064788,1,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,80,1.0,1,40,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13400.776,3425.5541,0,0,,,0,0,18160,2,,,3.0,,,,3480.6288,,,-1,,,,,,,11253.0,2011,612,609,0,0,0,0,0,14.0,,,2011,1.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,3,80,1.0,1,40,2,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12001.5527,3085.9355,0,0,,,0,0,21547,2,,,2.0,,,,3131.6317,,,-1,7.0,,,,,,11104.0,2012,624,609,0,0,0,0,0,13.0,2.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
199833302013788,1,2.0,4,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,24,,2,39,2,,1,1,1,5,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,9110.5056,2298.2707,0,0,,,0,0,67558,1,1.0,,,,,,2408.3403,,,-1,,,,,,,11262.0,2011,612,609,0,0,0,0,0,12.0,,,2011,1.0,7,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,2,25,,2,39,2,,0,0,4,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10128.7625,3051.9165,0,0,,,0,0,21541,1,1.0,,,,,,2761.3103,,,-1,,,,,,,11107.0,2012,624,609,0,0,0,0,0,12.0,2.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
257458330339104,1,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,,7,1,72,2.0,1,43,4,,1,1,1,1,2,233,233,233,4,0,5,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10367.4269,2590.2116,0,0,,,0,0,40308,1,,,,2.0,,,2630.4494,,,-1,,,,,,,11268.0,2011,612,609,0,0,0,0,0,16.0,,,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,,7,1,73,2.0,1,43,4,,1,1,1,2,233,233,233,4,0,5,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11517.6695,2926.5898,0,0,,,0,0,21538,1,,,,2.0,,,2926.8834,,,-1,,,,,,,11111.0,2012,624,609,0,0,0,0,0,16.0,4.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
257458330339104,1,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,,7,3,71,1.0,2,40,4,,2,1,2,1,2,233,233,233,4,0,5,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14110.4977,3502.0313,0,0,,,0,0,40308,2,,,3.0,,,,3558.4118,,,-1,,,,,,,11269.0,2011,612,609,0,0,0,0,0,14.0,,,2011,2.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,,7,3,73,1.0,2,40,4,,1,2,1,2,233,233,233,4,0,5,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10671.3941,2673.7322,0,0,,,0,0,21538,2,,,3.0,,,,2672.8334,,,-1,,,,,,,11112.0,2012,624,609,0,0,0,0,0,14.0,4.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
303902741687437,1,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,28,,2,37,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1100.0,440.0,2.0,2.0,,,,12891.3731,3090.0022,0,0,1.0,1.0,0,42,67557,1,,,,,,,3059.0895,8680.0,4140.0,-1,,,,,,,11275.0,2011,612,609,0,0,0,0,0,11.0,13.0,46.0,2011,1.0,4,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,24,,2,40,2,,1,1,7,2,57,57,440,1,0,0,1.0,1.0,,-4.0,,20.0,,,20.0,,,7.0,7.0,0.0,2,,,,,,,,2.0,,,12458.0204,3029.8102,1,1,,,0,0,51711,1,,,1.0,,,,3058.9395,8980.0,4510.0,-1,,,,,,,11122.0,2012,624,609,1,0,0,0,1,12.0,2.0,,,15.0,48.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
303904531394537,1,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,42,,2,39,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,8.0,,,,1.0,,,2,,,,,,,,,,,7533.6999,2010.8114,14,3,,,0,0,18155,1,1.0,,,,,,1971.3821,,,-1,,,,,,,11276.0,2011,612,609,0,1,1,1,1,12.0,,,2011,1.0,4,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,43,,2,39,2,,1,1,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,26.0,5.0,12.0,4.0,0.0,2,,,,,,,,,,,12698.9741,2196.5628,10,3,,,0,0,18210,1,1.0,,,,,,2113.4805,7580.0,8740.0,-1,,,,,,,11124.0,2012,624,609,0,0,1,1,0,12.0,2.0,,,21.0,38.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
303904531394537,1,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,4,21,,1,39,2,,2,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,8.0,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,12672.58,3414.2632,0,0,,,0,0,18155,2,1.0,,,,,,3580.7737,,,-1,,,,,1.0,,11278.0,2011,612,609,0,0,0,0,0,12.0,,,2011,1.0,4,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,4,22,,1,39,2,,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,16.0,6.0,11.0,,,2,,,,,,,,2.0,,,11021.9757,3101.4642,0,0,,,0,0,18210,2,1.0,,,,,,2930.1289,,,-1,,,,,1.0,,11126.0,2012,624,609,0,0,0,0,0,12.0,2.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
303908321881397,1,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,55,,2,42,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11110.5645,2844.7403,0,0,,,0,0,18151,1,,,3.0,,,,2907.3588,,,-1,,,,,2.0,,11281.0,2011,612,609,0,0,0,0,0,14.0,,,2011,1.0,4,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,56,,2,42,2,,1,1,7,2,57,57,57,1,0,0,3.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10673.8157,2886.1632,0,0,,,0,0,34654,1,,,3.0,,,,2909.9031,,,-1,,,,,2.0,,11129.0,2012,624,609,0,0,0,0,0,14.0,2.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
303908321881397,1,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,6,85,,2,34,2,,2,1,4,4,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10668.4401,2591.822,0,0,,,0,0,18151,2,,,,,,,2648.8732,,,-1,,,,,,,11282.0,2011,612,609,0,0,0,0,0,7.5,,,2011,1.0,4,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,6,85,,2,34,2,,1,4,4,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13274.4839,3272.8838,0,0,,,0,0,34654,2,,,,,,,3299.8047,,,-1,,,,,,,11130.0,2012,624,609,0,0,0,0,0,7.5,2.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
303908321881397,1,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,7,62,,1,35,2,,4,1,4,7,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10213.1387,2610.7189,0,0,,,0,0,18151,4,,,,,,,2652.693,,,-1,,,,,2.0,,11283.0,2011,612,609,0,0,0,0,0,9.0,,,2011,1.0,4,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,7,63,,1,35,2,,1,4,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11503.8982,2957.9746,0,0,,,0,0,34654,4,,,,,,,3001.776,,,-1,,,,,2.0,,11131.0,2012,624,609,0,0,0,0,0,9.0,2.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
303908321881397,1,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,7,66,,1,35,2,,3,1,4,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13400.776,3425.5541,0,0,,,0,0,18151,3,,,,,,,3480.6288,,,-1,,,,,2.0,,11284.0,2011,612,609,0,0,0,0,0,9.0,,,2011,1.0,4,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,7,67,,1,35,2,,1,4,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12001.5527,3085.9355,0,0,,,0,0,34654,3,,,,,,,3131.6317,,,-1,,,,,2.0,,11132.0,2012,624,609,0,0,0,0,0,9.0,2.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
310709738845664,1,1.0,6,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,,7,2,51,,1,46,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,6.0,0.0,2,,,,,,,,,,,13548.4567,3364.9612,0,0,,,0,0,30409,1,,,,,,,3349.125,7990.0,3000.0,-1,,,,,,,11294.0,2011,612,609,0,0,0,0,0,18.0,10.0,42.0,2011,1.0,6,8,2,8800,88001,1,17,16980,0,1.0,1.0,,7,2,52,,1,46,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,6.0,0.0,2,,,,,,,,,,,12008.0459,2977.8099,0,0,,,0,0,8620,1,,,,,,,2951.3718,7990.0,3060.0,-1,,,,,,,11147.0,2012,624,609,0,0,0,0,0,18.0,1.0,,,10.0,42.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
310709977669510,1,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,34,,2,40,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9758.0073,2628.481,0,0,,,0,0,47856,1,,,4.0,,,,2553.4281,,,-1,,,,,,,11303.0,2011,612,609,0,0,0,0,0,15.0,,,2011,1.0,7,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,2,36,,2,40,2,,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11211.9862,3124.1137,0,0,,,0,0,55115,1,,,4.0,,,,3056.6196,,,-1,,,,,,,11152.0,2012,624,609,0,0,0,0,0,15.0,2.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
320979093113839,1,2.0,4,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,51,,2,36,1,4.0,1,1,1,5,2,312,312,312,4,0,11,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12623.9324,3178.9375,0,0,,,0,0,47857,1,,,,,,,3179.0599,,,-1,,,,,,,11310.0,2011,612,609,0,0,0,0,0,10.0,,,2011,2.0,4,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,52,,2,39,1,4.0,1,1,5,2,312,312,312,4,0,11,2.0,1.0,,-4.0,8.0,32.0,,,8.0,,,4.0,4.0,0.0,1,2.0,,1.0,1600.0,512.0,2.0,2.0,,,,14970.1416,3707.0234,0,0,1.0,1.0,0,42,44562,1,1.0,,,,,,3690.3474,8680.0,4030.0,-1,,,,,,,11157.0,2012,624,609,0,0,0,0,0,12.0,1.0,,,13.0,46.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
320979093113839,1,2.0,4,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,4,32,,2,43,1,4.0,2,2,1,6,2,312,312,312,4,0,8,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1384.0,2.0,2.0,,,,13453.9219,3307.2054,3,1,1.0,,0,42,47857,2,,,,2.0,,,3371.2884,7680.0,3930.0,-1,,,,,1.0,,11312.0,2011,612,609,0,0,1,0,0,16.0,12.0,38.0,2011,2.0,4,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,4,33,,2,43,1,4.0,2,1,6,2,312,312,312,4,0,8,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,673.07,1.0,,,,,12321.3614,3154.3921,3,1,0.0,,0,0,44562,2,,,,2.0,,,3088.7673,7680.0,5860.0,-1,,,,,1.0,,11158.0,2012,624,609,0,0,1,0,0,16.0,1.0,,,17.0,38.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
334194589700868,1,1.0,3,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,30,,1,39,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10742.0403,2701.2263,4,1,,,0,0,67560,1,1.0,,,,,,2637.5217,,,-1,1.0,,,,,,11317.0,2011,612,609,0,0,0,1,0,12.0,,,2011,2.0,3,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,70,,1,40,2,,1,1,5,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12001.5527,3085.9355,0,0,,,0,0,21546,1,,,3.0,,,,3131.6317,,,-1,4.0,,,,,,11163.0,2012,624,609,0,0,0,0,0,14.0,2.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,0,recruitment
371544053001303,1,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,,7,1,33,2.0,2,45,4,,1,1,1,1,2,57,210,210,1,0,0,1.0,4.0,,,,,,,,43.0,2.0,11.0,4.0,0.0,2,,,,,,,,,,,10357.1133,2474.8642,1,1,,,0,0,30405,1,,,,,,,2481.5416,8290.0,2010.0,-1,,,,,,,11322.0,2011,612,609,1,0,0,0,1,18.0,6.0,42.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,,7,1,34,2.0,2,45,4,,1,1,1,2,57,210,210,1,0,0,1.0,7.0,,,,,,7.0,,,,1.0,,,2,,,,,,,,,,,11244.1411,2955.0943,2,1,,,0,0,55113,1,,,,,,,2858.9004,,,-1,,,,,,,11166.0,2012,624,609,0,1,0,0,1,18.0,4.0,,,,,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
371544053001303,1,1.0,1,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,,7,3,37,1.0,1,44,4,,2,1,2,1,2,462,210,210,4,0,8,2.0,1.0,,40.0,,70.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,888.0,2.0,2.0,,,,10401.36,2660.1768,1,1,1.0,,0,0,30405,2,,,,,,2.0,2632.3587,7280.0,5120.0,-1,,,,,,,11323.0,2011,612,609,1,0,0,0,1,18.0,17.0,36.0,2011,1.0,1,8,2,8800,88001,1,17,16980,0,1.0,1.0,,7,3,38,1.0,1,44,4,,1,2,1,2,462,210,210,4,0,9,2.0,1.0,,70.0,,70.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.0,2.0,2.0,,,,14044.437,3430.0891,2,1,1.0,,0,0,55113,2,,,,,,2.0,3434.045,8190.0,710.0,-1,,,,,,,11167.0,2012,624,609,0,1,0,0,1,18.0,4.0,,,2.0,41.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
371544053903393,1,1.0,4,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,42,,2,44,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,11307.4953,2010.8114,2,1,,,0,0,6739,1,,,,,,2.0,2023.8273,8470.0,4600.0,-1,,,,,,,11325.0,2011,612,609,0,1,0,0,1,18.0,15.0,43.0,2011,1.0,4,8,2,8800,88001,1,17,16980,0,1.0,1.0,1.0,7,1,43,,2,44,2,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,45.0,,60.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,8952.7891,2196.5628,2,1,,,0,0,18209,1,,,,,,2.0,2198.2658,8470.0,4600.0,-1,,,,,,,11169.0,2012,624,609,0,1,0,0,1,18.0,2.0,,,15.0,43.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
403908451676387,1,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,,7,2,32,,2,44,4,,1,0,0,7,2,57,210,210,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1173.0,2.0,2.0,,,,9859.3497,2474.8642,0,0,1.0,,0,0,18145,1,,,,,,3.0,2470.5592,8190.0,3160.0,-1,,,,,,,11332.0,2011,612,609,0,0,0,0,0,18.0,10.0,41.0,2011,1.0,7,8,2,8800,88001,1,17,16980,0,1.0,1.0,,7,2,33,,2,44,4,,0,0,7,2,57,210,210,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1288.0,2.0,2.0,,,,12004.4175,2955.0943,0,0,1.0,,0,0,51706,1,,,,,,3.0,3009.3145,8190.0,3160.0,-1,,,,,,,11174.0,2012,624,609,0,0,0,0,0,18.0,4.0,,,10.0,41.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
403908451676387,1,1.0,7,4,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,,7,16,32,,2,44,4,,2,0,0,5,2,57,210,210,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,865.0,2.0,2.0,,,,9859.3497,2474.8642,0,0,1.0,,0,0,18145,2,,,,,,3.0,2470.5592,2190.0,110.0,-1,,,,,,,11333.0,2011,612,609,0,0,0,0,0,18.0,1.0,19.0,2011,1.0,7,8,2,8800,88001,1,17,16980,0,1.0,1.0,,7,16,33,,2,44,4,,0,0,5,2,57,210,210,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1057.0,2.0,2.0,,,,12004.4175,2955.0943,0,0,1.0,,0,0,51706,2,,,,,,3.0,3009.3145,2190.0,110.0,-1,,,,,,,11175.0,2012,624,609,0,0,0,0,0,18.0,4.0,,,1.0,19.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,0,1,recruitment
