hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
747050668811001,1,2.0,1,4,2,401,4011,1,1,17,16980,0,2.0,1.0,,7,1,40,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,950.0,1.0,,2.0,,,10372.8534,2557.2327,8,2,0.0,,0,0,8798,1,,,,,,,2573.9691,9470.0,3850.0,-1,,,,,,,12206.0,2016,672,669,0,1,1,0,1,,12.0,51.0,2016,2.0,1,8,2,401,4011,1,16980,0,2.0,1.0,,7,1,41,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,44.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1442.3,1.0,,2.0,,,12156.3076,3088.8325,8,2,0.0,,0,0,22751,1,,,,,,,3092.3346,9470.0,3850.0,-1,,,,,,,11929.0,2017,684,669,0,1,1,0,1,,12.0,51.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
810000551267287,1,2.0,1,4,2,401,4011,1,1,17,16980,97,2.0,1.0,,7,3,42,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,653.0,1.0,,2.0,,,11838.9564,2934.725,4,2,1.0,,0,42,54236,2,,,,,,,2973.0173,7860.0,2310.0,-1,,,,,,,12242.0,2016,672,669,0,0,0,1,0,,8.0,40.0,2016,1.0,1,8,2,401,4011,1,16980,97,2.0,1.0,,7,3,43,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.23,1.0,,2.0,,,10898.7927,2745.0029,4,1,0.0,,0,0,45203,2,,,,,,,2754.3731,7860.0,2330.0,-1,,,,,,,11971.0,2017,684,669,0,0,0,1,0,,8.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
857453301337104,1,1.0,7,4,2,401,4011,1,1,17,16980,0,2.0,1.0,,7,2,51,,2,46,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,42.0,,42.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,6868.0,2884.61,1.0,,2.0,,,14049.7434,3629.7346,0,0,0.0,0.0,0,0,71576,1,,,,,,,3705.3757,7860.0,230.0,-1,,,,,,,12263.0,2016,672,669,0,0,0,0,0,18.0,1.0,40.0,2016,1.0,7,8,2,401,4011,1,16980,0,2.0,1.0,,7,2,52,,2,44,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,2.0,2.0,2.0,,,12679.3045,3168.721,0,0,0.0,,0,0,35180,1,,,,,,,3150.0094,7860.0,2320.0,-1,,,,,,,11983.0,2017,684,669,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
457203201800106,1,1.0,1,4,2,401,4011,1,1,17,0,0,3.0,2.0,,0,3,22,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,2.0,,,11903.0822,2991.8776,0,0,0.0,,0,0,4835,2,,,,,,,2993.8512,7870.0,2000.0,-1,,,,,,,12340.0,2016,672,669,0,0,0,0,0,,6.0,40.0,2016,1.0,1,8,2,401,4011,1,0,0,3.0,2.0,,0,3,23,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1586.0,438.46,2.0,2.0,2.0,,,12167.1196,3098.0836,0,0,0.0,0.0,0,0,5389,2,,,,,,,3098.251,7870.0,2000.0,-1,,,,,,,12073.0,2017,684,669,0,0,0,0,0,,6.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,1,0,1,retention
108160714036743,1,1.0,1,4,2,401,4011,1,1,17,16060,0,,1.0,,2,3,49,1.0,1,42,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2423.07,1.0,,2.0,,,13182.475,3304.6903,0,0,0.0,,0,0,33269,2,,,4.0,,,,3266.6201,9470.0,5000.0,-1,,,,,,,12409.0,2016,672,669,0,0,0,0,0,15.0,17.0,51.0,2016,1.0,1,8,2,401,4011,1,16060,0,,1.0,,2,3,50,1.0,1,42,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,5.0,24.0,,,5.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,2423.07,1.0,,2.0,,,9367.0699,2229.1471,0,0,0.0,,0,0,55924,2,,,3.0,,,,2252.2723,9470.0,3710.0,-1,,,,,,,12147.0,2017,684,669,0,0,0,0,0,14.0,12.0,51.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
166691070024334,1,1.0,1,4,2,401,4011,1,1,17,44100,0,,1.0,,2,1,30,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,2.0,,,11098.6947,2714.5194,0,0,0.0,,0,0,4846,1,,,,,,,2741.8801,9480.0,710.0,-1,,,,,,,12428.0,2016,672,669,0,0,0,0,0,,2.0,51.0,2016,1.0,1,8,2,401,4011,1,44100,0,,1.0,,2,1,31,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1846.0,1.0,,2.0,,,11376.4425,2807.6889,0,0,1.0,,0,42,22727,1,,,,,,,2800.433,9480.0,710.0,-1,,,,,,,12167.0,2017,684,669,0,0,0,0,0,,2.0,51.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
107280310084811,1,1.0,7,4,2,401,4011,1,1,18,21780,0,1.0,1.0,,3,2,48,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,29.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1269.23,2.0,2.0,2.0,,,10347.6996,2661.9249,0,0,0.0,,0,0,8906,1,,,,,,,2638.5864,6770.0,120.0,-1,,,,,,,12534.0,2016,672,669,0,0,0,0,0,,1.0,31.0,2016,1.0,7,8,2,401,4011,1,21780,0,1.0,1.0,,3,2,48,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,-4.0,4.0,32.0,,,4.0,,,4.0,5.0,0.0,1,2.0,2.0,2.0,,1326.92,2.0,2.0,2.0,,,12952.9261,3168.0654,0,0,0.0,,0,0,9313,1,,,,,,,3181.0998,6770.0,120.0,-1,,,,,,,12257.0,2017,684,669,0,0,0,0,0,,1.0,31.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,0,1,0,1,retention
822020788271101,1,1.0,1,4,2,401,4011,1,1,18,26900,0,1.0,1.0,1.0,5,3,46,1.0,2,44,1,,3,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,923.07,2.0,2.0,2.0,,,10816.6604,2782.5641,3,2,0.0,,0,0,8860,3,,,,,,,2758.1679,9480.0,10.0,-1,,,,,,,12608.0,2016,672,669,0,0,1,0,0,,1.0,51.0,2016,1.0,1,8,2,401,4011,1,26900,0,1.0,1.0,1.0,5,3,47,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,923.07,2.0,2.0,2.0,,,12599.0189,3081.5057,10,2,0.0,,0,0,5421,3,,,,,,,3094.184,9480.0,10.0,-1,,,,,,,12350.0,2017,684,669,0,0,1,1,0,,1.0,51.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
864650975001101,1,1.0,7,4,2,401,4011,1,1,18,26900,0,1.0,1.0,1.0,5,2,29,,2,44,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,600.0,2.0,1.0,2.0,,,18972.531,4809.0327,0,0,0.0,,0,0,21133,1,,,,,,,4979.9349,7860.0,2000.0,-1,,,,,,,12617.0,2016,672,669,0,0,0,0,0,,6.0,40.0,2016,1.0,7,8,2,401,4011,1,26900,0,1.0,1.0,1.0,5,2,30,,2,44,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1600.0,769.23,2.0,2.0,2.0,,,14282.2753,3551.9085,0,0,0.0,1.0,0,0,5423,1,,,,,,,3669.7842,7860.0,2000.0,-1,,,,,,,12360.0,2017,684,669,0,0,0,0,0,,6.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
911284009310603,1,1.0,1,4,2,401,4011,1,1,18,23060,0,1.0,1.0,,3,3,39,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,25.0,,25.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,1025.0,256.25,2.0,2.0,2.0,,,11760.7024,2947.6485,3,2,0.0,0.0,0,0,21036,2,1.0,,,,,,2953.3661,7860.0,2540.0,-1,,,,,,,12624.0,2016,672,669,0,0,1,0,0,12.0,8.0,40.0,2016,2.0,1,8,2,401,4011,1,23060,0,1.0,1.0,,3,3,40,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,16.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,1100.0,220.0,2.0,2.0,2.0,,,9664.7558,2424.2402,3,2,0.0,0.0,0,0,5398,2,1.0,,,,,,2442.5039,7860.0,2540.0,-1,,,,,,,12368.0,2017,684,669,0,0,1,0,0,12.0,8.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
10810299755037,1,1.0,1,4,2,401,4011,1,1,18,26900,63,2.0,1.0,,5,3,42,1.0,2,44,4,,2,1,2,1,2,210,210,210,4,0,17,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,2.0,,,13777.8169,3552.0515,11,3,0.0,,0,0,43238,2,,,,,,,3459.907,7860.0,2310.0,-1,,,,,,,12652.0,2016,672,669,1,1,1,0,1,,8.0,40.0,2016,1.0,1,8,2,401,4011,1,26900,63,2.0,1.0,,5,3,43,1.0,2,44,4,,1,2,1,2,210,210,210,4,0,17,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,903.84,1.0,,2.0,,,10059.1206,2548.7648,6,3,0.0,,0,0,19451,2,,,,,,,2542.1689,7860.0,2310.0,-1,,,,,,,12403.0,2017,684,669,1,0,1,0,1,,8.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
100350416073846,1,1.0,1,4,2,401,4011,1,1,18,26900,0,2.0,1.0,,5,3,38,1.0,2,42,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1432.0,572.8,2.0,2.0,2.0,,,11987.0815,3004.3871,0,0,0.0,0.0,0,0,8832,2,,,3.0,,,,3010.2147,7870.0,5700.0,-1,,,,,,,12687.0,2016,672,669,0,0,0,0,0,14.0,17.0,40.0,2016,1.0,1,8,2,401,4011,1,26900,0,2.0,1.0,,5,3,39,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1568.0,605.76,2.0,2.0,2.0,,,9526.3292,2415.1727,0,0,0.0,0.0,0,0,33245,2,,,3.0,,,,2407.5203,7870.0,5240.0,-1,,,,,,,12429.0,2017,684,669,0,0,0,0,0,14.0,17.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,0,1,0,1,retention
104240613009863,1,1.0,1,4,2,401,4011,1,1,18,0,0,3.0,2.0,,0,1,57,2.0,2,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1683.0,673.2,2.0,2.0,,,,10292.7303,2543.9727,0,0,1.0,1.0,0,42,33416,1,,,3.0,,,,2533.728,7860.0,3540.0,-1,,,,,,,12870.0,2016,672,669,0,0,0,0,0,14.0,10.0,40.0,2016,2.0,1,8,2,401,4011,1,0,0,3.0,2.0,,0,1,58,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,41.0,,55.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2300.0,826.92,2.0,2.0,,,,10626.5932,2756.4089,0,0,0.0,1.0,0,0,9282,1,,,3.0,,,,2750.9601,7860.0,5860.0,5550,,,,,,,12616.0,2017,684,669,0,0,0,0,0,14.0,17.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
381460160203904,1,2.0,1,4,2,401,4011,1,1,18,0,0,3.0,2.0,,0,3,25,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2700.0,1080.0,1.0,,2.0,,,13182.3382,3315.5461,0,0,1.0,1.0,0,42,21166,2,,,,,,,3256.6344,7860.0,2310.0,-1,,,,,,,12909.0,2016,672,669,0,0,0,0,0,,8.0,40.0,2016,2.0,1,8,2,401,4011,1,0,0,3.0,2.0,,0,3,27,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,560.0,1.0,,2.0,,,10147.4541,2488.594,0,0,1.0,,0,42,52550,2,,,,,,,2497.9043,7860.0,2310.0,-1,,,,,,,12664.0,2017,684,669,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
410009171528598,1,1.0,7,4,2,401,4011,1,1,18,0,0,3.0,2.0,,0,2,58,,2,44,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1730.0,1.0,,,,,10292.7303,2543.9727,0,0,1.0,,0,42,33309,1,,,,,,,2533.728,7860.0,2320.0,-1,,,,,,,12910.0,2016,672,669,0,0,0,0,0,,8.0,40.0,2016,1.0,7,8,2,401,4011,1,0,0,3.0,2.0,,0,2,58,,2,44,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,2115.0,1.0,,,,,10626.5932,2756.4089,0,0,1.0,,0,42,52494,1,,,,,,,2750.9601,7860.0,2310.0,-1,,,,,,,12665.0,2017,684,669,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
811589009610286,1,1.0,1,4,2,401,4011,1,1,18,0,0,3.0,2.0,,0,1,45,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1638.0,655.2,2.0,2.0,1.0,2.0,2.0,9958.5882,2561.8268,0,0,0.0,0.0,0,0,62438,1,,,3.0,,,,2539.3659,9480.0,2340.0,-1,,,,,,,12929.0,2016,672,669,0,0,0,0,0,14.0,8.0,51.0,2016,1.0,1,8,2,401,4011,1,0,0,3.0,2.0,,0,1,46,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,4.0,20.0,,,4.0,,,4.0,7.0,0.0,2,,,,,,,,2.0,,,11631.8568,2920.5237,0,0,,,0,0,9293,1,,,3.0,,,,2932.5396,770.0,430.0,4950,,,,,,,12689.0,2017,684,669,0,0,0,0,0,14.0,1.0,4.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,0,1,0,1,retention
107380215046811,1,1.0,1,4,2,401,4011,1,1,18,0,0,,1.0,,0,1,42,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,1.0,,2.0,,,11892.7676,2963.3778,3,2,1.0,,0,42,62419,1,,,,,,,2951.1278,7860.0,2310.0,-1,,,,,,,13008.0,2016,672,669,0,0,1,0,0,,8.0,40.0,2016,2.0,1,8,2,401,4011,1,0,0,,1.0,,0,1,43,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1903.0,1.0,,2.0,,,10714.2245,2711.2762,3,2,1.0,,0,42,52521,1,,,,,,,2725.496,7860.0,2310.0,-1,,,,,,,12751.0,2017,684,669,0,0,1,0,0,,8.0,40.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
815090140791001,1,1.0,7,4,2,401,4011,1,1,18,16980,89,,1.0,,7,14,25,,1,43,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,72.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.0,1.0,,2.0,,,14923.868,3704.5192,0,0,1.0,,0,0,69418,2,,,,,,,3712.2203,9470.0,3740.0,-1,,,,,,,13089.0,2016,672,669,0,0,0,0,0,,12.0,51.0,2016,2.0,1,8,2,401,4011,1,16980,89,,1.0,,7,3,26,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,72.0,,72.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,965.0,961.0,1.0,,2.0,,,11461.8093,2869.914,0,0,1.0,1.0,0,0,59765,2,,,,,,,2875.6941,9470.0,3740.0,-1,,,,,,,12844.0,2017,684,669,0,0,0,0,0,,12.0,51.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
815090140791001,1,1.0,7,4,2,401,4011,1,1,18,16980,89,,1.0,,7,18,27,,1,40,1,,3,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,72.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,480.0,1.0,,2.0,,,14923.868,3704.5192,0,0,1.0,,0,0,69418,3,,,4.0,,,,3712.2203,9470.0,3740.0,-1,,,,,,,13090.0,2016,672,669,0,0,0,0,0,15.0,12.0,51.0,2016,2.0,1,8,2,401,4011,1,16980,89,,1.0,,7,18,25,,1,40,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,72.0,,72.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1785.0,865.0,1.0,,2.0,,,11461.8093,2869.914,0,0,1.0,1.0,0,0,59765,3,,,4.0,,,,2875.6941,9470.0,3740.0,-1,,,,,,,12845.0,2017,684,669,0,0,0,0,0,15.0,12.0,51.0,2017,MIS4_to_MIS8,indiana,0,2016-2017,1,0,0,0,retention
26176101312304,1,1.0,1,4,2,401,4011,1,1,36,35620,81,1.0,1.0,1.0,7,1,52,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,3300.0,2250.0,1.0,,2.0,,,13926.9349,3488.5118,0,0,0.0,0.0,0,0,14084,1,1.0,,,,,,3465.8592,6180.0,9120.0,-1,,,,,,,23259.0,2016,672,669,0,0,0,0,0,12.0,22.0,23.0,2016,1.0,1,8,2,401,4011,1,35620,81,1.0,1.0,1.0,7,1,53,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,65.0,,65.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,3243.0,2350.0,1.0,,2.0,,,16320.7623,4019.6274,0,0,0.0,0.0,0,0,15421,1,1.0,,,,,,4040.3737,6180.0,9120.0,-1,,,,,,,23071.0,2017,684,669,0,0,0,0,0,12.0,22.0,23.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
30613045863047,1,2.0,6,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,2,36,,1,42,1,,1,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2307.69,2.0,2.0,2.0,,,13682.0555,3400.2232,0,0,0.0,,0,0,64082,1,,,3.0,,,,3395.1302,9370.0,2016.0,-1,,,,,,,23332.0,2016,672,669,0,0,0,0,0,14.0,6.0,51.0,2016,1.0,1,8,2,401,4011,1,35620,47,1.0,1.0,1.0,7,1,36,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1100.0,440.0,2.0,2.0,2.0,,,14928.6989,3760.7295,0,0,1.0,1.0,0,42,41205,1,,,3.0,,,,3797.5785,4590.0,5610.0,-1,,,,,,,23094.0,2017,684,669,0,0,0,0,0,14.0,17.0,21.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,1,0,1,retention
30613049947941,1,1.0,1,4,2,401,4011,1,1,36,35620,61,1.0,1.0,1.0,7,3,50,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1300.0,1.0,,2.0,,,11582.6334,2982.2607,4,1,0.0,,0,0,14008,2,,,,,,,2953.4854,7860.0,2000.0,-1,,,,,,,23335.0,2016,672,669,0,0,0,1,0,,6.0,40.0,2016,1.0,1,8,2,401,4011,1,35620,61,1.0,1.0,1.0,7,3,51,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1154.0,1.0,,2.0,,,14739.6898,3646.1302,4,1,0.0,,0,0,29926,2,,,,,,,3619.9098,7860.0,2000.0,-1,,,,,,,23097.0,2017,684,669,0,0,0,1,0,,6.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
30613796585569,1,1.0,7,4,2,401,4011,1,1,36,35620,61,1.0,1.0,1.0,7,2,54,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1730.0,1.0,,2.0,,,11582.6334,2982.2607,0,0,1.0,,22,0,55318,1,,,,,,,2953.4854,7860.0,2310.0,-1,,,,,,,23353.0,2016,672,669,0,0,0,0,0,,8.0,40.0,2016,1.0,7,8,2,401,4011,1,35620,61,1.0,1.0,1.0,7,2,55,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,22.0,,22.0,,,19.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,835.0,2.0,2.0,,,,13509.8277,3511.5952,0,0,1.0,,42,0,49670,1,,,,,,,3497.3577,7870.0,2200.0,-1,,,,,,,23124.0,2017,684,669,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,1,0,1,retention
63779150509608,1,1.0,3,4,2,401,4011,1,1,36,45060,67,1.0,1.0,,4,4,18,,1,40,2,,4,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,1.0,1.0,2.0,14364.3512,3315.2342,0,0,,,0,0,1944,4,,,1.0,,,,3465.6018,7580.0,4220.0,-1,,,,,,3.0,23380.0,2016,672,669,0,0,0,0,0,12.0,14.0,38.0,2016,1.0,3,8,2,401,4011,1,45060,67,1.0,1.0,,4,4,19,,1,40,2,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,30.0,,30.0,,,20.0,,,7.0,5.0,0.0,1,2.0,,1.0,825.0,247.5,2.0,2.0,1.0,1.0,2.0,19282.5246,3466.5195,0,0,0.0,0.0,0,0,2182,4,,,2.0,,,,3071.0408,8290.0,4030.0,-1,,,,,,3.0,23136.0,2017,684,669,0,0,0,0,0,13.0,13.0,42.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,1,0,1,retention
