hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state_t,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
307902741897437,1,1.0,6,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,74,,1,40,1,,1,0,0,4,2,147,147,147,4,0,4,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13309.9981,3307.6279,0,0,,,0,0,58800,1,,,3.0,,,,3338.9999,,,-1,,,,,,,11145.0,2010,600,597,0,0,0,0,0,14.0,,,2010,1.0,6,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,2,75,,1,40,1,,0,0,4,2,147,147,147,4,0,4,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12440.4219,3150.6699,0,0,,,0,0,47896,1,,,4.0,,,,3156.4148,,,-1,,,,,,,11285.0,2011,612,597,0,0,0,0,0,15.0,,,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,0,recruitment
307908321871397,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,,7,1,52,2.0,2,36,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1475.0,590.0,2.0,2.0,,,,14101.1226,3567.1307,4,1,0.0,0.0,0,0,58797,1,,,,,,,3562.6223,7790.0,5700.0,-1,,,,,,,11147.0,2010,600,597,0,0,0,1,0,10.0,17.0,39.0,2010,3.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,,7,1,54,2.0,2,36,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1200.0,480.0,2.0,2.0,,,,12932.0319,3301.3465,0,0,1.0,1.0,0,0,40366,1,,,,,,,3313.0513,2170.0,5400.0,-1,,,,,,,11287.0,2011,612,597,0,0,0,0,0,10.0,17.0,19.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
307908321871397,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,,7,3,76,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12275.0092,3050.4259,4,1,,,0,0,58797,2,1.0,,,,,,3079.3584,,,-1,,,,,,,11148.0,2010,600,597,0,0,0,1,0,12.0,,,2010,3.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,,7,3,77,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12440.4219,3150.6699,0,0,,,0,0,40366,2,1.0,,,,,,3156.4148,,,-1,,,,,,,11288.0,2011,612,597,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,0,recruitment
307908321871397,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,,7,4,17,,2,37,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,104.0,6.0,12.0,,,2,,,,,,,,1.0,1.0,1.0,14221.2942,3322.8512,0,0,,,0,0,58797,3,,,,,,,3123.7426,,,-1,,,,,1.0,1.0,11149.0,2010,600,597,0,0,0,0,0,11.0,,,2010,3.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,,7,4,18,,2,39,1,,1,3,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12373.1655,3096.2952,0,0,,,0,0,40366,3,1.0,,,,,,3136.9785,,,-1,,,,,1.0,1.0,11289.0,2011,612,597,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,0,recruitment
310974092517939,1,2.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,3.0,7,1,37,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.0,2.0,2.0,,,,11103.0227,2780.3368,5,3,1.0,,0,42,44495,1,,,,2.0,,,2752.8076,6380.0,4840.0,-1,,,,,,,11167.0,2010,600,597,1,1,0,0,1,16.0,16.0,23.0,2010,2.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,3.0,7,1,37,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1307.69,2.0,2.0,,,,11071.9791,2810.1234,11,4,0.0,,0,0,40486,1,,,,2.0,,,2802.0778,6170.0,9130.0,-1,,,,,,,11304.0,2011,612,597,1,1,1,0,1,16.0,22.0,23.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
310974092517939,1,2.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,3.0,7,3,36,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13285.8565,3374.9625,5,3,,,0,0,44495,2,,,,2.0,,,3411.6327,,,-1,,,,,,,11168.0,2010,600,597,1,1,0,0,1,16.0,,,2010,2.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,3.0,7,3,38,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12236.1908,2999.7304,11,4,,,0,0,40486,2,,,,2.0,,,3081.4157,,,-1,,,,,,,11305.0,2011,612,597,1,1,1,0,1,16.0,,,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,0,recruitment
350777098817889,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,31,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,4300.0,1720.0,1.0,,,,,11626.3968,2939.761,2,1,0.0,0.0,0,0,31663,1,,,,,,2.0,2924.971,9380.0,800.0,-1,,,,,,,11186.0,2010,600,597,0,1,0,0,1,18.0,2.0,51.0,2010,1.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,1,32,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1730.76,2.0,2.0,,,,12057.1994,3061.7442,2,1,0.0,,0,0,18244,1,,,,,,2.0,3027.9247,9380.0,800.0,-1,,,,,,,11319.0,2011,612,597,0,1,0,0,1,18.0,2.0,51.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,1,0,recruitment
350777098817889,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,30,1.0,2,43,1,2.0,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,1.0,1.0,1900.0,769.23,1.0,,,,,11530.902,2772.6361,2,1,0.0,0.0,0,0,31663,2,,,,2.0,,,2779.8267,7870.0,850.0,-1,,,,,,,11187.0,2010,600,597,0,1,0,0,1,16.0,2.0,40.0,2010,1.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,3,32,1.0,2,43,1,2.0,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,615.0,2.0,2.0,,,,13453.9219,3307.2054,2,1,1.0,,0,42,18244,2,,,,2.0,,,3371.2884,7870.0,950.0,-1,,,,,,,11320.0,2011,612,597,0,1,0,0,1,16.0,2.0,40.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,1,recruitment
373193297700818,1,1.0,3,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,,7,1,23,,1,39,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1450.0,580.0,2.0,2.0,1.0,2.0,2.0,13012.7972,3261.5299,0,0,0.0,0.0,0,0,58798,1,1.0,,,,,,3208.9273,8770.0,8030.0,-1,,,,,2.0,,11192.0,2010,600,597,0,0,0,0,0,12.0,21.0,47.0,2010,2.0,3,8,2,8600,86001,1,17,16980,0,1.0,1.0,,7,1,24,,1,39,1,,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1400.0,760.0,2.0,2.0,2.0,,,13330.0289,3326.6572,0,0,0.0,0.0,0,0,55825,1,1.0,,,,,,3318.523,2880.0,8030.0,-1,,,,,2.0,,11327.0,2011,612,597,0,0,0,0,0,12.0,21.0,6.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
373193297700818,1,1.0,3,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,,7,6,49,,2,39,1,,2,1,4,4,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1700.0,680.0,2.0,2.0,,,,13020.7866,3356.2827,0,0,1.0,1.0,0,0,58798,2,1.0,,,,,,3289.6774,8770.0,5240.0,-1,,,,,,,11193.0,2010,600,597,0,0,0,0,0,12.0,17.0,47.0,2010,2.0,3,8,2,8600,86001,1,17,16980,0,1.0,1.0,,7,6,50,,2,39,1,,1,4,4,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,17.0,2.0,11.0,4.0,0.0,2,,,,,,,,,,,13026.7504,3301.3465,0,0,,,0,0,55825,2,1.0,,,,,,3121.1808,8770.0,5240.0,-1,,,,,,,11328.0,2011,612,597,0,0,0,0,0,12.0,17.0,47.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
373193297700818,1,1.0,3,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,,7,7,24,,2,43,1,,3,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,1565.0,626.0,2.0,2.0,1.0,1.0,2.0,16279.8562,4060.2748,0,0,1.0,1.0,0,0,58798,3,,,,2.0,,,4141.1009,8190.0,3600.0,-1,,,,,2.0,,11194.0,2010,600,597,0,0,0,0,0,16.0,11.0,41.0,2010,2.0,3,8,2,8600,86001,1,17,16980,0,1.0,1.0,,7,7,25,,2,43,1,,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,24.0,,24.0,,,20.0,,,7.0,5.0,0.0,1,2.0,,1.0,1200.0,288.0,2.0,2.0,,,,12741.3892,3202.2077,0,0,0.0,0.0,0,0,55825,3,,,,1.0,1.0,,3192.7417,8180.0,3535.0,-1,,,,,2.0,,11329.0,2011,612,597,0,0,0,0,0,18.0,10.0,42.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
374194588700868,1,1.0,4,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,27,,2,40,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,32.0,,32.0,,,17.0,,,7.0,4.0,0.0,1,2.0,,1.0,1250.0,400.0,2.0,2.0,,,,13500.2109,3312.0742,3,1,1.0,1.0,0,42,63467,1,,,3.0,,,,3308.8598,8270.0,3600.0,-1,,,,,,,11195.0,2010,600,597,0,0,1,0,0,14.0,11.0,42.0,2010,1.0,4,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,1,28,,2,40,2,,1,1,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,8.0,,,,1.0,4.0,0.0,2,,,,,,,,,,,11853.1866,3090.0022,3,1,,,0,0,55828,1,,,3.0,,,,3101.6845,8270.0,3600.0,-1,,,,,,,11330.0,2011,612,597,0,0,1,0,0,14.0,11.0,42.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
407908451886387,1,1.0,7,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,61,,2,40,2,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,9.0,,9.0,,,14.0,,,6.0,4.0,0.0,1,2.0,,1.0,900.0,81.0,2.0,2.0,,,,11626.3325,2686.027,0,0,1.0,1.0,0,0,8573,1,,,5.0,,,,2673.3537,8170.0,3600.0,-1,,,,,,,11198.0,2010,600,597,0,0,0,0,0,16.0,11.0,42.0,2010,1.0,7,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,2,62,,2,40,2,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,15.0,,15.0,,,19.0,,,7.0,4.0,0.0,1,2.0,,1.0,800.0,120.0,2.0,2.0,,,,14175.6893,2844.7403,0,0,1.0,1.0,0,42,64614,1,,,5.0,,,,2796.0866,8370.0,4610.0,-1,,,,,,,11334.0,2011,612,597,0,0,0,0,0,16.0,15.0,43.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
450978093617849,1,4.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,42,2.0,2,39,1,,1,1,1,1,2,128,128,128,4,21,6,2.0,1.0,,55.0,,55.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,750.0,2.0,2.0,,,,13343.2028,3309.7111,0,0,1.0,,0,42,44342,1,1.0,,,,,,3303.4541,7690.0,4220.0,-1,,,,,,,11200.0,2010,600,597,0,0,0,0,0,12.0,14.0,38.0,2010,4.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,1,43,2.0,2,39,1,,1,1,1,2,128,128,128,4,21,6,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,1786.0,923.0,2.0,2.0,,,,12080.5471,2912.3113,0,0,1.0,1.0,0,0,40373,1,1.0,,,,,,2917.3413,7690.0,4220.0,-1,,,,,,,11335.0,2011,612,597,0,0,0,0,0,12.0,14.0,38.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
450978093617849,1,4.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,54,1.0,1,39,1,,2,1,2,1,2,128,128,128,4,21,6,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,2600.0,1000.0,2.0,2.0,,,,13749.6469,3509.8195,0,0,1.0,1.0,0,0,44342,2,1.0,,,,,,3478.0563,3990.0,150.0,-1,,,,,,,11201.0,2010,600,597,0,0,0,0,0,12.0,1.0,13.0,2010,4.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,3,55,1.0,1,39,1,,1,2,1,2,128,128,128,4,21,6,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,884.0,2.0,2.0,,,,12377.1383,3146.2232,0,0,1.0,,0,0,40373,2,1.0,,,,,,3173.329,7070.0,8610.0,-1,,,,,,,11336.0,2011,612,597,0,0,0,0,0,12.0,21.0,34.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
450978093617849,1,4.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,4,19,,1,40,1,,5,1,3,7,2,128,128,128,5,21,12,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,11272.908,2872.2962,0,0,,,0,0,44342,5,,,3.0,,,,2929.1023,,,-1,,,,,1.0,1.0,11202.0,2010,600,597,0,0,0,0,0,14.0,,,2010,4.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,4,20,,1,40,1,,1,3,7,2,128,128,128,5,21,12,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,700.0,2.0,2.0,1.0,1.0,2.0,13330.0289,3326.6572,0,0,1.0,,0,0,40373,5,,,4.0,,,,3318.523,8590.0,4430.0,-1,,,,,1.0,1.0,11337.0,2011,612,597,0,0,0,0,0,15.0,15.0,44.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,1,0,0,recruitment
450978093617849,1,4.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,4,21,,2,40,1,,4,1,3,7,2,128,128,128,4,21,11,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1250.0,490.0,2.0,2.0,2.0,,,16279.8562,4060.2748,0,0,1.0,1.0,0,0,44342,4,,,4.0,,,,4141.1009,7280.0,5120.0,-1,,,,,1.0,1.0,11203.0,2010,600,597,0,0,0,0,0,15.0,17.0,36.0,2010,4.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,4,22,,2,40,1,,1,3,7,2,128,128,128,4,21,11,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,1200.0,461.0,2.0,2.0,2.0,,,15942.1196,3782.8748,0,0,1.0,1.0,0,0,40373,4,,,5.0,,,,3768.0254,7490.0,2830.0,-1,,,,,1.0,1.0,11338.0,2011,612,597,0,0,0,0,0,16.0,9.0,36.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
450978093617849,1,4.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,4,24,,2,43,1,,3,1,3,7,2,128,128,128,4,21,10,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1150.0,225.0,2.0,2.0,1.0,1.0,2.0,16279.8562,4060.2748,0,0,1.0,1.0,0,0,44342,3,,,,2.0,,,4141.1009,7280.0,5120.0,-1,,,,,1.0,1.0,11204.0,2010,600,597,0,0,0,0,0,16.0,17.0,36.0,2010,4.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,4,25,,2,41,1,,1,3,7,2,128,128,128,4,21,10,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,2121.0,519.0,2.0,2.0,,,,12741.3892,3202.2077,0,0,1.0,1.0,0,0,40373,3,,,5.0,,,,3192.7417,3960.0,8760.0,-1,,,,,1.0,1.0,11339.0,2011,612,597,0,0,0,0,0,16.0,21.0,13.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
471653017001901,1,1.0,6,4,2,8600,86001,1,1,33,17,40420,0,1.0,1.0,,3,2,80,,1,40,1,,1,0,0,4,2,57,110,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11950.2965,2969.7325,0,0,,,0,0,34211,1,,,2.0,,,,2997.8996,,,-1,7.0,,,,,,11207.0,2010,600,597,0,0,0,0,0,13.0,,,2010,1.0,6,8,2,8600,86001,1,17,40420,0,1.0,1.0,,3,2,80,,1,40,1,,0,0,4,2,57,110,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12308.0048,3117.1338,0,0,,,0,0,6961,1,,,3.0,,,,3122.8176,,,-1,7.0,,,,,,11342.0,2011,612,597,0,0,0,0,0,14.0,,,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,0,recruitment
471727047908393,1,1.0,7,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,46,,2,44,1,,1,0,0,7,2,57,119,119,1,0,0,1.0,1.0,,32.0,,28.0,,,15.0,,,7.0,5.0,0.0,1,2.0,,1.0,3803.0,1216.96,2.0,2.0,,,,13020.7866,3356.2827,0,0,0.0,0.0,0,0,5040,1,,,,,,3.0,3289.6774,8190.0,3130.0,-1,,,,,,,11209.0,2010,600,597,0,0,0,0,0,18.0,10.0,41.0,2010,1.0,7,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,2,47,,2,44,1,,0,0,7,2,57,119,119,1,0,0,1.0,1.0,,32.0,,24.0,,,14.0,,,6.0,5.0,0.0,1,2.0,1.0,1.0,5700.0,1057.69,2.0,2.0,,,,13491.8313,3468.2286,0,0,0.0,1.0,0,0,6787,1,,,,,,3.0,3456.466,8190.0,3255.0,-1,,,,,,,11346.0,2011,612,597,0,0,0,0,0,18.0,10.0,41.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
571389017906795,1,1.0,6,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,38,,1,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,80.0,,80.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2307.46,2.0,2.0,,,,11103.0227,2780.3368,0,0,0.0,,0,0,21485,1,1.0,,,,,,2752.8076,4270.0,150.0,-1,,,,,,,11227.0,2010,600,597,0,0,0,0,0,12.0,1.0,21.0,2010,1.0,6,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,2,39,,1,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,14.0,5.0,11.0,4.0,0.0,2,,,,,,,,,,,11764.5654,2810.1234,0,0,,,0,0,6785,1,,,,2.0,,,2752.0983,4270.0,150.0,-1,,,,,,,11359.0,2011,612,597,0,0,0,0,0,16.0,1.0,21.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
571389017906795,1,1.0,6,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,12,37,,2,45,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,65.0,,65.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2250.0,2.0,2.0,,,,13522.7009,3374.9625,0,0,0.0,,0,0,21485,2,,,,,,,3347.8935,7270.0,2100.0,-1,,,,,,,11228.0,2010,600,597,0,0,0,0,0,18.0,7.0,36.0,2010,1.0,6,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,12,38,,2,45,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,70.0,,70.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2307.69,2.0,2.0,,,,12339.1421,2999.7304,0,0,0.0,,0,0,6785,2,,,,,,,2979.7896,7270.0,2100.0,-1,,,,,,,11360.0,2011,612,597,0,0,0,0,0,18.0,7.0,36.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
590976090817429,1,2.0,4,4,2,8600,86001,1,1,33,17,37900,0,1.0,1.0,,3,1,46,,2,37,2,,1,1,1,5,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11654.285,2872.6534,0,0,,,0,0,51797,1,,,,,,,2897.2121,,,-1,,,,,,,11233.0,2010,600,597,0,0,0,0,0,11.0,,,2010,1.0,4,8,2,8600,86001,1,17,37900,0,1.0,1.0,,3,1,47,,2,37,2,,1,1,5,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10457.9108,2677.6354,0,0,,,0,0,30614,1,,,,,,,2736.5755,,,-1,,,,,,,11366.0,2011,612,597,0,0,0,0,0,11.0,,,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,0,recruitment
607900911599037,1,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,60,2.0,2,43,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,25.0,,25.0,,,18.0,,,7.0,5.0,0.0,1,2.0,2.0,2.0,,711.53,2.0,2.0,,,,11626.3325,2686.027,0,0,0.0,,0,0,33993,1,,,,2.0,,,2673.3537,8680.0,4960.0,-1,,,,,,,11238.0,2010,600,597,0,0,0,0,0,16.0,16.0,46.0,2010,1.0,1,8,2,8600,86001,1,17,16980,0,1.0,1.0,1.0,7,1,61,2.0,2,43,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,26.0,,,19.0,,,7.0,5.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,,,,14175.6893,2844.7403,0,0,0.0,,0,0,51843,1,,,,1.0,2.0,,2796.0866,7860.0,726.0,-1,,,,,,,11370.0,2011,612,597,0,0,0,0,0,17.0,2.0,40.0,2011,MIS4_to_MIS8,illinois,1,2010-2011,0,0,1,recruitment
