hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
50077324100551,10,1.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,3,52,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,44.0,,36.0,,,,,,2.0,1.0,0.0,1,1.0,2.0,2.0,,1173.07,1.0,,2.0,,,12430.7544,3128.811,4,1,0.0,,0,0,9494,2,,,2.0,,,,3131.8919,6370.0,5000.0,-1,,,,,,,350349.0,2014,657,654,0,0,0,1,0,13.0,17.0,23.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,3,53,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,1.0,0.0,1,2.0,,1.0,2600.0,1040.0,1.0,,2.0,,,12706.2297,3237.3013,4,1,0.0,0.0,0,0,58741,2,,,1.0,,,,3185.2787,6370.0,5000.0,-1,,,,,,,351839.0,2015,669,654,0,0,0,1,0,12.0,17.0,23.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
109040612023739,10,1.0,1,4,2,201,2011,1,1,,17,16980,97,2.0,1.0,,7,1,42,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1846.0,1.0,,2.0,,,13567.7049,3323.1264,3,1,1.0,,0,42,61769,1,,,,,,3.0,3350.8796,7860.0,2310.0,-1,,,,,,,350409.0,2014,657,654,0,0,1,0,0,18.0,8.0,40.0,2014,1.0,1,8,2,201,2011,1,17,16980,97,2.0,1.0,,7,1,43,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1923.0,1.0,,2.0,,,12269.9856,3031.5491,3,1,1.0,,0,42,51363,1,,,,,,,3007.2013,7860.0,2310.0,-1,,,,,,,351919.0,2015,669,654,0,0,1,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
149311070065707,10,1.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,1,48,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1019.23,1.0,,2.0,,,11990.1133,3011.9273,3,3,0.0,,0,0,46519,1,,,,,,2.0,3020.8736,7860.0,2310.0,-1,,,,,,,350438.0,2014,657,654,0,0,1,0,0,18.0,8.0,40.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,1,49,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,2.0,,,11895.071,3012.647,10,3,0.0,,0,0,21051,1,,,,,,,2981.9323,7860.0,2310.0,-1,,,,,,,351952.0,2015,669,654,0,0,1,1,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
149311070065707,10,1.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,3,44,1.0,1,42,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,2000.0,1000.0,1.0,,2.0,,,11917.9709,3057.5547,3,3,0.0,0.0,0,0,46519,2,,,3.0,,,,3056.2951,6370.0,9130.0,-1,,,,,,,350439.0,2014,657,654,0,0,1,0,0,14.0,22.0,23.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,3,45,1.0,1,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,48.0,,48.0,,,,,,2.0,1.0,0.0,1,1.0,1.0,1.0,3500.0,1250.0,1.0,,2.0,,,12346.5288,3082.1904,10,3,0.0,1.0,0,0,21051,2,,,3.0,,,,3096.6607,6370.0,9130.0,-1,,,,,,,351953.0,2015,669,654,0,0,1,1,0,14.0,22.0,23.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
157541070032500,10,2.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,1,51,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,1.0,0.0,1,2.0,2.0,2.0,,2769.0,2.0,2.0,2.0,,,13134.2409,3340.8136,10,3,1.0,,0,0,36802,1,,,,2.0,,,3348.8921,9570.0,800.0,-1,,,,,,,350445.0,2014,657,654,0,0,1,1,0,16.0,2.0,51.0,2014,2.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,1,53,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,24.0,,,6.0,,,4.0,1.0,0.0,1,2.0,2.0,2.0,,1923.07,2.0,2.0,2.0,,,11825.7035,3011.8294,10,3,0.0,,0,0,21183,1,,,,,,,2966.0314,9570.0,800.0,-1,,,,,,,351965.0,2015,669,654,0,0,1,1,0,,2.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
301370009310790,10,2.0,3,4,2,201,2011,1,1,,17,16980,111,2.0,1.0,,7,1,46,,1,42,1,,1,1,1,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,884.61,1.0,,2.0,,,13583.1074,3408.8811,10,2,0.0,,0,0,19819,1,,,2.0,,,,3463.3415,770.0,6200.0,-1,,,,,,,350526.0,2014,657,654,0,0,1,1,0,13.0,19.0,4.0,2014,2.0,3,8,2,201,2011,1,17,16980,111,2.0,1.0,,7,1,47,,1,42,1,,1,1,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,2600.0,884.61,1.0,,2.0,,,12346.5288,3082.1904,4,2,0.0,0.0,0,0,32488,1,,,3.0,,,,3096.6607,6290.0,9620.0,-1,,,,,,,352039.0,2015,669,654,0,0,0,1,0,14.0,22.0,23.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
310007191263637,10,1.0,4,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,7,67,,2,43,1,,2,1,4,7,2,149,102,166,4,0,2,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,961.0,2.0,2.0,,,,11330.0296,2724.5,0,0,1.0,,0,42,23307,2,,,,1.0,1.0,,2655.0604,9480.0,3255.0,-1,,,,,,,350542.0,2014,657,654,0,0,0,0,0,18.0,10.0,51.0,2014,1.0,4,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,7,68,,2,43,1,,1,4,7,2,149,102,166,4,0,2,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11452.3298,2849.2817,0,0,,,0,0,67504,2,,,,,,,2891.6089,,,-1,,,,,,,352049.0,2015,669,654,0,0,0,0,0,,,,2015,MIS4_to_MIS8,2014-2015,False,False,False,True,True,True,True,1
577250101480101,10,1.0,1,4,2,201,2011,1,1,,17,16980,97,2.0,1.0,,7,1,46,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1846.15,1.0,,2.0,,,11990.1133,3011.9273,10,2,0.0,,0,0,61768,1,,,,,,2.0,3020.8736,7860.0,2310.0,-1,,,,,,,350639.0,2014,657,654,0,0,1,1,0,18.0,8.0,40.0,2014,1.0,1,8,2,201,2011,1,17,16980,97,2.0,1.0,,7,1,47,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1923.07,1.0,,2.0,,,11895.071,3012.647,4,2,0.0,,0,0,58715,1,,,,,,,2981.9323,7860.0,2310.0,-1,,,,,,,352115.0,2015,669,654,0,0,0,1,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,True,1
764430773421001,10,1.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,1,54,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,,1.0,2400.0,960.0,1.0,,2.0,,,12430.7544,3128.811,0,0,1.0,1.0,0,42,54141,1,,,,,,2.0,3131.8919,7860.0,2330.0,-1,,,,,,,350740.0,2014,657,654,0,0,0,0,0,18.0,8.0,40.0,2014,2.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,1,55,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.0,1.0,,,,,13375.1502,3363.69,0,0,1.0,,0,42,44012,1,,,,,,,3335.8957,7860.0,2330.0,-1,,,,,,,352229.0,2015,669,654,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
785380644581001,10,1.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,1,32,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,80.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,1.0,495.0,268.0,2.0,1.0,2.0,,,11235.7997,2814.3459,0,0,1.0,1.0,0,42,9322,1,,,,2.0,,,2819.7545,9470.0,3740.0,6260,,,,,,,350755.0,2014,657,654,0,0,0,0,0,16.0,12.0,51.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,1,32,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,80.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,1.0,900.0,387.0,2.0,2.0,2.0,,,11824.8492,3026.0458,0,0,1.0,1.0,0,42,8827,1,,,,,,,3041.1266,9470.0,3740.0,6260,,,,,,,352248.0,2015,669,654,0,0,0,0,0,,12.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
22057396100871,10,1.0,1,4,2,201,2011,1,1,,17,16060,0,,1.0,,2,3,36,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,47.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,2300.0,977.5,1.0,,2.0,,,11071.639,2819.787,10,2,0.0,0.0,0,0,36813,2,,,,2.0,,,2839.2582,9470.0,3850.0,-1,,,,,,,350951.0,2014,657,654,0,0,1,1,0,16.0,12.0,51.0,2014,1.0,1,8,2,201,2011,1,17,16060,0,,1.0,,2,3,37,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,,1.0,2450.0,980.0,1.0,,2.0,,,11743.727,2993.6811,10,2,0.0,0.0,0,0,34721,2,,,,,,,2966.243,9470.0,3850.0,-1,,,,,,,352392.0,2015,669,654,0,0,1,1,0,,12.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
22057396100871,10,1.0,1,4,2,201,2011,1,1,,17,16060,0,,1.0,,2,4,18,,1,37,1,,4,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,1.0,1.0,1.0,12352.333,3003.0705,0,0,,,0,0,36813,4,,,,,,,2992.291,7860.0,4220.0,-1,,,,,1.0,2.0,350954.0,2014,657,654,0,0,0,0,0,11.0,14.0,40.0,2014,1.0,1,8,2,201,2011,1,17,16060,0,,1.0,,2,4,19,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,28.84,2.0,2.0,1.0,1.0,2.0,12174.3845,3105.6818,0,0,0.0,,0,0,34721,4,,,1.0,,,,3152.4143,8680.0,4110.0,-1,,,,,1.0,2.0,352395.0,2015,669,654,0,0,0,0,0,12.0,13.0,46.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
201577008410340,10,1.0,6,4,2,201,2011,1,1,,17,14010,0,,1.0,,2,2,31,,1,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,55.0,,55.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1384.0,1.0,,2.0,,,10471.9745,2623.0228,0,0,1.0,,0,42,54192,1,,,,,,2.0,2628.0637,7860.0,2320.0,-1,,,,,,,350990.0,2014,657,654,0,0,0,0,0,18.0,8.0,40.0,2014,1.0,6,8,2,201,2011,1,17,14010,0,,1.0,,2,2,32,,1,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,65.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1038.0,1.0,,2.0,,,11742.3549,3004.9351,0,0,1.0,,0,0,54841,1,,,,,,,3019.9107,7860.0,2310.0,-1,,,,,,,352422.0,2015,669,654,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
831374001910930,10,1.0,7,4,2,201,2011,1,1,,17,44100,0,,1.0,,2,2,51,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,2471.0,2884.61,1.0,,2.0,,,9518.4866,2395.7955,0,0,1.0,1.0,0,0,36787,1,,,,,,2.0,2398.1546,7860.0,230.0,-1,,,,,,,351057.0,2014,657,654,0,0,0,0,0,18.0,1.0,40.0,2014,1.0,7,8,2,201,2011,1,17,44100,0,,1.0,,2,2,52,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.0,2.0,2.0,2.0,,,12617.5867,3214.7168,0,0,1.0,,0,0,58735,1,,,,,,,3163.0571,7860.0,2310.0,-1,,,,,,,352488.0,2015,669,654,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
10710177065869,11,2.0,1,4,2,301,3011,1,1,,17,16980,0,1.0,1.0,2.0,7,3,47,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,2.0,,,14462.2024,3524.6019,3,1,0.0,,0,0,37351,2,,,,,,2.0,3539.248,8370.0,2010.0,-1,,,,,,,388506.0,2014,658,655,0,0,1,0,0,18.0,6.0,43.0,2014,2.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,2.0,7,3,48,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,13.0,32.0,,,13.0,,,4.0,4.0,0.0,1,2.0,2.0,2.0,,1961.53,2.0,2.0,2.0,,,13264.3888,3214.7332,3,1,0.0,,0,0,45355,2,,,,,,,3226.3537,8370.0,2010.0,-1,,,,,,,388973.0,2015,670,655,0,0,1,0,0,,6.0,43.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
10712743274753,11,2.0,1,4,2,301,3011,1,1,,17,16980,0,1.0,1.0,1.0,7,1,46,2.0,1,43,2,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,1.0,593.0,237.2,1.0,,2.0,,,22070.1923,5486.2825,7,2,1.0,1.0,23,42,37194,1,,,,2.0,,,5558.0636,7870.0,7340.0,-1,,,,,,,388514.0,2014,658,655,1,0,0,1,1,16.0,20.0,40.0,2014,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,1,47,2.0,1,43,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1900.0,760.0,2.0,2.0,2.0,,,16454.3522,3983.0212,2,1,1.0,1.0,0,42,63507,1,,,,,,,4016.9503,6890.0,5120.0,-1,,,,,,,388988.0,2015,670,655,0,1,0,0,1,,17.0,32.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
10712743274753,11,2.0,1,4,2,301,3011,1,1,,17,16980,0,1.0,1.0,1.0,7,3,41,1.0,2,43,2,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1019.0,2.0,2.0,2.0,,,16655.7956,4474.4448,7,2,1.0,,23,42,37194,2,,,,2.0,,,4335.6448,8370.0,2010.0,-1,,,,,,,388515.0,2014,658,655,1,0,0,1,1,16.0,6.0,43.0,2014,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,3,42,1.0,2,43,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.0,2.0,2.0,2.0,,,18018.691,4600.4356,2,1,1.0,,0,42,63507,2,,,,,,,4542.3527,7870.0,3255.0,-1,,,,,,,388989.0,2015,670,655,0,1,0,0,1,,10.0,40.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
107113554710798,11,1.0,1,4,2,301,3011,1,1,,17,16980,0,1.0,1.0,1.0,7,1,33,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,52.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,2.0,,,13729.1551,3401.1937,0,0,0.0,,0,0,20958,1,,,,,,2.0,3399.445,7860.0,2330.0,-1,,,,,,,388541.0,2014,658,655,0,0,0,0,0,18.0,8.0,40.0,2014,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,1,34,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1423.0,1.0,,2.0,,,13797.1631,3306.742,0,0,1.0,,0,0,48827,1,,,,,,,3367.976,7860.0,2330.0,-1,,,,,,,389039.0,2015,670,655,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
107160715089706,11,2.0,1,4,2,301,3011,1,1,,17,16980,0,1.0,1.0,2.0,7,4,19,,1,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,15.0,,15.0,,,20.0,,,7.0,2.0,0.0,1,2.0,,1.0,800.0,120.0,2.0,2.0,1.0,1.0,2.0,13627.7004,3525.0036,0,0,0.0,0.0,0,0,24893,3,,,2.0,,,,3513.7837,7860.0,4250.0,-1,,,,,2.0,1.0,388548.0,2014,658,655,0,0,0,0,0,13.0,14.0,40.0,2014,2.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,2.0,7,4,20,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,10.0,,10.0,,,20.0,,,7.0,2.0,0.0,1,2.0,,1.0,935.0,93.5,2.0,2.0,1.0,1.0,2.0,14062.9156,3504.0611,0,0,0.0,0.0,0,0,23475,3,,,3.0,,,,3577.7847,7870.0,4250.0,-1,,,,,2.0,1.0,389047.0,2015,670,655,0,0,0,0,0,14.0,14.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
113010619033777,11,2.0,1,4,2,301,3011,1,1,,17,16980,0,1.0,1.0,1.0,7,3,59,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,,,,14285.6939,3411.2743,0,0,0.0,,0,0,37134,2,,,3.0,,,,3474.5859,9590.0,3850.0,-1,,,,,,,388551.0,2014,658,655,0,0,0,0,0,14.0,12.0,51.0,2014,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,3,60,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,4400.0,1769.23,1.0,,,,,12417.16,2931.6681,0,0,0.0,0.0,0,0,5307,2,1.0,,,,,,2896.5258,9470.0,3850.0,-1,,,,,,,389059.0,2015,670,655,0,0,0,0,0,12.0,12.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,True,1
131691070090990,11,1.0,1,4,2,301,3011,1,1,,17,16980,0,1.0,1.0,,7,3,56,1.0,1,41,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,875.0,2.0,2.0,,,,11456.612,2827.7423,0,0,0.0,,0,0,37131,2,,,3.0,,,,2836.5028,9370.0,5000.0,-1,,,,,,,388565.0,2014,658,655,0,0,0,0,0,14.0,17.0,51.0,2014,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,,7,3,57,1.0,1,41,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,,,,11288.4779,2682.7241,0,0,0.0,,0,0,48808,2,,,3.0,,,,2746.8476,9370.0,5700.0,-1,,,,,,,389073.0,2015,670,655,0,0,0,0,0,14.0,17.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
171909100509623,11,1.0,7,4,2,301,3011,1,1,,17,16980,0,1.0,1.0,1.0,7,2,56,,2,43,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,865.0,2.0,2.0,,,,14943.5371,3489.2027,0,0,1.0,,0,42,56901,1,,,,1.0,1.0,,3544.8472,8470.0,4600.0,-1,,,,,,,388586.0,2014,658,655,0,0,0,0,0,18.0,15.0,43.0,2014,1.0,7,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,2,57,,2,43,2,,0,0,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,60.0,5.0,11.0,2.0,0.0,2,,,,,,,,,,,20121.1957,4003.6711,0,0,,,0,0,23218,1,,,,,,,3854.3672,8170.0,3600.0,-1,,,,,,,389112.0,2015,670,655,0,0,0,0,0,,11.0,42.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
198211070046228,11,2.0,1,4,2,301,3011,1,1,,17,16980,0,1.0,1.0,3.0,7,3,37,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,,1.0,2700.0,1080.0,1.0,,2.0,,,13022.0949,3180.9479,10,2,1.0,1.0,0,42,24897,2,1.0,,,,,,3234.3412,8570.0,4710.0,-1,,,,,,,388609.0,2014,658,655,0,0,1,1,0,12.0,16.0,44.0,2014,2.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,3.0,7,3,38,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,2.0,,,11973.3942,2943.1185,10,2,0.0,,0,0,23481,2,1.0,,,,,,2978.0777,8570.0,4710.0,-1,,,,,,,389140.0,2015,670,655,0,0,1,1,0,12.0,16.0,44.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
910000651618777,11,1.0,4,4,2,301,3011,1,1,,17,16980,0,1.0,1.0,2.0,7,1,61,,2,43,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,-4.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1405.0,2.0,2.0,,,,13942.7817,3565.0592,0,0,1.0,,0,0,10145,1,,,,1.0,2.0,,3491.9871,7860.0,2310.0,-1,,,,,,,388759.0,2014,658,655,0,0,0,0,0,17.0,8.0,40.0,2014,1.0,4,8,2,301,3011,1,17,16980,0,1.0,1.0,2.0,7,1,62,,2,43,1,,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,-4.0,1.0,10.0,,,1.0,,,3.0,3.0,0.0,1,2.0,2.0,2.0,,300.0,2.0,2.0,,,,12417.16,2931.6681,0,0,0.0,,0,0,9594,1,,,,,,,2896.5258,7860.0,2310.0,-1,,,,,,,389309.0,2015,670,655,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
