hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
10710097384427,3,1.0,1,4,2,301,3011,1,1,17,0,0,3.0,2.0,,0,1,38,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,,1.0,,45.0,,47.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,3000.0,1351.0,2.0,2.0,2.0,,,15118.6763,3758.7702,8,3,1.0,1.0,0,41,53634,1,,,5.0,,,,3762.0823,9470.0,3850.0,430,,,,,,,88878.0,2015,662,659,0,1,1,0,1,16.0,12.0,51.0,2015,1.0,1,8,2,301,3011,1,17,0,0,3.0,2.0,,0,1,39,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,4000.0,2025.0,1.0,,2.0,,,12761.5689,3189.4756,8,3,0.0,0.0,0,0,18636,1,,,,,,,3186.1857,9470.0,3710.0,-1,,,,,,,87956.0,2016,674,659,0,1,1,0,1,,12.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
10710097384427,3,1.0,1,4,2,301,3011,1,1,17,0,0,3.0,2.0,,0,3,37,1.0,2,42,1,,2,1,2,1,2,57,57,57,1,0,0,,2.0,5.0,2.0,,,,,,,,10.0,2.0,0.0,1,2.0,,1.0,300.0,6.0,1.0,,1.0,2.0,2.0,11926.5593,3105.0428,8,3,1.0,1.0,21,41,53634,2,,,3.0,,,,3016.7564,7860.0,9120.0,-1,,,,,,,88879.0,2015,662,659,0,1,1,0,1,14.0,22.0,40.0,2015,1.0,1,8,2,301,3011,1,17,0,0,3.0,2.0,,0,3,38,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13296.593,3369.1096,8,3,,,0,0,18636,2,,,3.0,,,,3450.7404,,,-1,,,,,,,87957.0,2016,674,659,0,1,1,0,1,14.0,,,2016,MIS4_to_MIS8,2015-2016,False,False,False,True,False,True,True,1
91007695100551,3,2.0,1,4,2,301,3011,1,1,17,0,0,3.0,2.0,,0,3,50,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,2.0,,,12612.1507,3179.1667,10,2,0.0,,0,0,6056,2,,,,,,,3161.5224,7860.0,2330.0,-1,,,,,,,88899.0,2015,662,659,0,0,1,1,0,,8.0,40.0,2015,2.0,1,8,2,301,3011,1,17,0,0,3.0,2.0,,0,3,51,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,826.92,1.0,,2.0,,,15228.0148,3800.0586,4,2,0.0,,0,0,6882,2,,,,,,,3759.9285,7860.0,2330.0,-1,,,,,,,87970.0,2016,674,659,0,0,0,1,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
710003841204977,3,1.0,4,4,2,301,3011,1,1,17,0,0,3.0,2.0,,0,1,37,,2,42,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,20.0,,39.0,,,15.0,,,8.0,2.0,0.0,1,2.0,1.0,1.0,300.0,329.0,1.0,,1.0,2.0,2.0,11926.5593,3105.0428,3,1,1.0,1.0,0,0,44393,1,,,5.0,,,,3016.7564,7860.0,9120.0,-1,,,,,,,88934.0,2015,662,659,0,0,1,0,0,16.0,22.0,40.0,2015,1.0,4,8,2,301,3011,1,17,0,0,3.0,2.0,,0,1,38,,2,42,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,7.0,0.0,2,,,,,,,,2.0,,,13525.9039,3369.1096,3,1,,,0,0,30781,1,,,4.0,,,,3341.8054,8470.0,4600.0,-1,,,,,,,88013.0,2016,674,659,0,0,1,0,0,15.0,15.0,43.0,2016,MIS4_to_MIS8,2015-2016,False,False,True,False,False,True,True,1
109160714005783,3,1.0,3,4,2,301,3011,1,1,17,44100,0,,1.0,,2,1,45,,1,44,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,2.0,2.0,,1538.0,1.0,,2.0,,,12173.08,3003.1413,0,0,1.0,,0,0,28766,1,,,,,,,2963.0672,9490.0,430.0,-1,,,,,2.0,,89006.0,2015,662,659,0,0,0,0,0,,1.0,51.0,2015,1.0,3,8,2,301,3011,1,17,44100,0,,1.0,,2,1,46,,1,44,1,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2884.0,1.0,,2.0,,,12576.7328,3131.8908,0,0,1.0,,0,0,49102,1,,,,,,,3080.4012,9490.0,20.0,-1,,,,,2.0,,88086.0,2016,674,659,0,0,0,0,0,,1.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
201577008410340,3,1.0,1,4,2,301,3011,1,1,17,14010,0,,1.0,,2,3,40,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,42.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,865.0,1.0,,2.0,,,12890.3112,3303.5564,3,2,1.0,,0,41,44401,2,,,,,,,3260.532,7860.0,2320.0,-1,,,,,,,89021.0,2015,662,659,0,0,1,0,0,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,17,14010,0,,1.0,,2,3,41,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,52.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,2.0,,,13370.5715,3324.0811,3,2,0.0,,0,0,30938,2,,,,,,,3311.4392,7860.0,2320.0,-1,,,,,,,88096.0,2016,674,659,0,0,1,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
503107681710350,3,1.0,7,4,2,301,3011,1,1,17,14010,0,,1.0,,2,2,61,,2,40,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,5.0,30.0,,,5.0,,,4.0,3.0,0.0,1,2.0,,1.0,1950.0,741.0,2.0,2.0,,,,13783.6047,3488.9666,0,0,0.0,0.0,0,0,6116,1,,,1.0,,,,3438.6654,9470.0,630.0,-1,,,,,,,89052.0,2015,662,659,0,0,0,0,0,12.0,2.0,51.0,2015,1.0,7,8,2,301,3011,1,17,14010,0,,1.0,,2,2,62,,2,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,37.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2000.0,653.84,2.0,2.0,,,,15099.1334,3804.6397,0,0,0.0,0.0,0,0,41166,1,,,1.0,,,,3740.0171,9470.0,5220.0,-1,,,,,,,88131.0,2016,674,659,0,0,0,0,0,12.0,17.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
730280672591001,3,1.0,1,4,2,301,3011,1,1,17,16060,0,,1.0,,2,3,56,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2115.38,1.0,,,,,11262.4468,2865.2879,0,0,0.0,,0,0,28794,2,,,,,,,2849.8714,770.0,1360.0,-1,,,,,,,89080.0,2015,662,659,0,0,0,0,0,,4.0,4.0,2015,1.0,1,8,2,301,3011,1,17,16060,0,,1.0,,2,3,57,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1923.07,1.0,,,,,11446.1318,2926.5767,0,0,0.0,,0,0,19027,2,,,,,,,2870.9021,770.0,220.0,-1,,,,,,,88171.0,2016,674,659,0,0,0,0,0,,1.0,4.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
908106891710567,3,1.0,1,4,2,301,3011,1,1,17,0,0,,1.0,,0,1,58,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,12864.8127,3111.365,10,2,,,0,0,14561,1,,,,,,,3148.0641,7860.0,2320.0,-1,,,,,,,89106.0,2015,662,659,0,0,1,1,0,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,17,0,0,,1.0,,0,1,59,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13558.7233,3201.2885,3,1,,,0,0,4175,1,,,,,,,3363.5769,,,-1,,,,,,,88188.0,2016,674,659,0,0,1,0,0,,,,2016,MIS4_to_MIS8,2015-2016,False,False,False,True,True,True,True,1
93037463101261,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,2.0,7,1,45,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,2.0,,,11580.9316,2863.669,4,1,0.0,,0,0,55196,1,,,,,,,2846.9193,7860.0,2310.0,-1,,,,,,,125712.0,2015,663,660,0,0,0,1,0,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,2.0,7,1,46,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,2.0,,,10574.8879,2699.3417,0,0,0.0,,0,0,57361,1,,,,,,,2652.36,7860.0,2310.0,-1,,,,,,,124493.0,2016,675,660,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
310207191903637,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,,7,1,39,2.0,1,44,1,,1,1,1,1,2,57,165,57,1,0,0,1.0,1.0,,70.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2115.38,1.0,,2.0,,,11203.5548,2868.2527,4,1,0.0,,0,0,5240,1,,,,,,,2838.1975,7860.0,2320.0,-1,,,,,,,125824.0,2015,663,660,0,0,0,1,0,,8.0,40.0,2015,2.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,,7,1,39,2.0,1,44,1,,1,1,1,2,57,165,57,1,0,0,1.0,1.0,,70.0,,70.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1923.07,1.0,,2.0,,,11038.6195,2891.3571,0,0,0.0,,0,0,31022,1,,,,,,,2894.3462,7860.0,2310.0,-1,,,,,,,124594.0,2016,675,660,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
310207191903637,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,,7,3,49,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,70.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2153.84,1.0,,2.0,,,11580.9316,2863.669,4,1,0.0,,0,0,5240,2,,,,,,,2846.9193,7860.0,2320.0,-1,,,,,,,125825.0,2015,663,660,0,0,0,1,0,,8.0,40.0,2015,2.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,,7,3,50,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,70.0,,70.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1923.07,1.0,,2.0,,,10915.4295,2748.1012,0,0,0.0,,0,0,31022,2,,,,,,,2737.7736,7860.0,2320.0,-1,,,,,,,124595.0,2016,675,660,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
321979013110832,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,3,58,1.0,2,40,2,1.0,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,16.0,,16.0,,,18.0,,,7.0,2.0,0.0,1,2.0,,1.0,1100.0,176.0,1.0,,,,,20306.3279,5293.1918,0,0,0.0,0.0,0,0,51737,2,,,2.0,,,,5143.1915,8170.0,3600.0,-1,,,,,,,125829.0,2015,663,660,0,0,0,0,0,13.0,11.0,42.0,2015,4.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,3,59,1.0,2,40,2,1.0,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,20.0,,,23.0,,,7.0,2.0,0.0,1,2.0,,1.0,1300.0,260.0,1.0,,,,,21151.2267,5632.3624,0,0,0.0,0.0,0,0,69227,2,,,2.0,,,,5523.7351,9480.0,4610.0,-1,,,,,,,124600.0,2016,675,660,0,0,0,0,0,13.0,15.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
547836801452106,4,1.0,4,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,1,29,,2,43,2,,1,1,1,6,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,16.0,5.0,11.0,3.0,0.0,2,,,,,,,,2.0,,,11398.5199,3930.9823,2,1,,,0,0,23376,1,,,,,,,3842.9875,9470.0,2015.0,-1,,,,,,,125863.0,2015,663,660,0,1,0,0,1,,6.0,51.0,2015,1.0,4,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,1,31,,2,43,2,,1,1,6,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13499.5121,3469.515,6,2,,,0,0,61810,1,,,,,,,3587.422,,,-1,,,,,,,124627.0,2016,675,660,1,0,1,0,1,,,,2016,MIS4_to_MIS8,2015-2016,False,False,False,True,False,True,True,1
603121930710937,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,,7,3,48,1.0,1,45,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1461.53,1.0,,2.0,,,12361.0956,3157.83,4,1,0.0,,0,0,62841,2,,,,,,,3102.7446,7860.0,2320.0,-1,,,,,,,125871.0,2015,663,660,0,0,0,1,0,18.0,8.0,40.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,,7,3,49,1.0,1,46,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,52.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1523.5,1.0,,2.0,,,12891.8214,3197.6626,4,1,0.0,,0,0,43001,2,,,,,,,3158.5764,7860.0,2320.0,2340,,,,,,,124636.0,2016,675,660,0,0,0,1,0,18.0,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
750380644581101,4,2.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,3,62,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,4615.0,1846.0,1.0,,,,,11209.4832,2999.2435,0,0,0.0,0.0,0,0,5231,2,,,3.0,,,,2913.7814,570.0,7410.0,-1,,,,,,,125910.0,2015,663,660,0,0,0,0,0,14.0,20.0,24.0,2015,2.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,3,63,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,14294.4464,3434.6417,0,0,,,0,0,32944,2,,,3.0,,,,3517.0789,770.0,6200.0,-1,,,,,,,124680.0,2016,675,660,0,0,0,0,0,14.0,19.0,4.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,True,False,False,1
15057497101781,4,1.0,1,4,2,301,3011,1,1,17,16980,97,2.0,1.0,,7,3,44,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2153.0,1.0,,2.0,,,11358.9374,2888.8505,3,1,1.0,,0,0,5249,2,,,,,,,2829.221,7860.0,2310.0,-1,,,,,,,126009.0,2015,663,660,0,0,1,0,0,,8.0,40.0,2015,2.0,1,8,2,301,3011,1,17,16980,97,2.0,1.0,,7,3,45,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,2.0,0.0,1,1.0,2.0,2.0,,730.76,1.0,,2.0,,,10742.8033,2742.2037,3,1,0.0,,0,0,8148,2,,,,,,,2694.4761,7860.0,2310.0,-1,,,,,,,124797.0,2016,675,660,0,0,1,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
106150917071771,4,2.0,1,4,2,301,3011,1,1,17,16980,111,2.0,1.0,,7,1,36,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1900.0,1250.0,1.0,,2.0,,,11080.592,2836.7727,10,2,0.0,1.0,0,0,43461,1,1.0,,,,,,2807.0473,9470.0,3850.0,-1,,,,,,,126108.0,2015,663,660,0,0,1,1,0,12.0,12.0,51.0,2015,2.0,1,8,2,301,3011,1,17,16980,111,2.0,1.0,,7,1,37,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,1.0,1350.0,675.0,1.0,,2.0,,,11213.8984,2937.2681,3,1,1.0,1.0,0,42,8162,1,,,3.0,,,,2940.3046,9470.0,3850.0,-1,,,,,,,124868.0,2016,675,660,0,0,1,0,0,14.0,12.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
128580416070707,4,2.0,3,4,2,301,3011,1,1,17,16980,0,2.0,1.0,,7,1,17,,1,36,1,,1,1,1,7,2,128,128,128,4,0,18,2.0,1.0,,15.0,,15.0,,,20.0,,,7.0,3.0,0.0,1,2.0,,1.0,900.0,135.0,2.0,2.0,1.0,1.0,1.0,12936.9761,2826.6146,0,0,1.0,1.0,0,0,55182,1,,,,,,,2762.6819,8570.0,3955.0,-1,,,,,2.0,1.0,126141.0,2015,663,660,0,0,0,0,0,10.0,12.0,44.0,2015,2.0,3,8,2,301,3011,1,17,16980,0,2.0,1.0,,7,1,18,,1,38,1,,1,1,7,2,128,128,128,4,0,18,2.0,1.0,,15.0,,14.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,900.0,135.0,2.0,2.0,1.0,1.0,2.0,12608.9165,3074.0299,0,0,0.0,0.0,0,0,8035,1,,,,,,,3093.408,5275.0,5240.0,-1,,,,,2.0,1.0,124909.0,2016,675,660,0,0,0,0,0,12.0,17.0,22.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
188057788103731,4,1.0,1,4,2,301,3011,1,1,17,16980,0,2.0,1.0,,7,1,76,2.0,1,45,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,12298.5057,3205.0806,0,0,0.0,,0,0,23326,1,,,,,,,3071.0241,9470.0,2100.0,-1,,,,,,,126200.0,2015,663,660,0,0,0,0,0,18.0,7.0,51.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,2.0,1.0,,7,1,77,2.0,1,45,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,55.0,,55.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,11161.4876,2976.2606,0,0,0.0,,0,0,32950,1,,,,,,,2871.1621,9470.0,2100.0,-1,,,,,,,125003.0,2016,675,660,0,0,0,0,0,18.0,7.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,True,1
271160190300503,4,2.0,1,4,2,301,3011,1,1,17,16980,0,2.0,1.0,,7,4,17,,1,37,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,3.0,1.0,2,,,,,,,,1.0,1.0,1.0,11451.0645,2826.6146,0,0,,,0,0,23449,3,,,,,,,2894.6895,290.0,4250.0,-1,,,,,2.0,1.0,126274.0,2015,663,660,0,0,0,0,0,11.0,14.0,1.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,2.0,1.0,,7,4,19,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,3.0,,3.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,800.0,24.0,2.0,2.0,1.0,1.0,2.0,12608.9165,3074.0299,0,0,0.0,0.0,0,0,50047,3,,,3.0,,,,3093.408,8680.0,4720.0,-1,,,,,2.0,1.0,125030.0,2016,675,660,0,0,0,0,0,14.0,16.0,46.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
410000031031677,4,1.0,3,4,2,301,3011,1,1,17,16980,97,2.0,1.0,,7,1,49,,1,44,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,0.0,,7.0,,,15.0,,,6.0,3.0,0.0,1,2.0,2.0,2.0,,100.0,2.0,2.0,2.0,,,12225.4283,3123.1717,10,3,0.0,,0,0,19838,1,,,,,,,3068.6909,7860.0,2310.0,-1,,,,,,,126315.0,2015,663,660,0,0,1,1,0,,8.0,40.0,2015,1.0,3,8,2,301,3011,1,17,16980,97,2.0,1.0,,7,1,50,,1,44,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1600.0,560.0,1.0,,2.0,,,11296.0441,2782.1328,4,3,0.0,0.0,0,0,61834,1,,,,,,,2767.6011,7860.0,2540.0,-1,,,,,,,125089.0,2016,675,660,0,0,0,1,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
741840216051001,4,2.0,4,4,2,301,3011,1,1,17,16980,0,2.0,1.0,,7,5,17,,1,37,1,1.0,3,2,3,7,2,57,57,303,1,0,0,2.0,7.0,,,,,,,,,,1.0,3.0,1.0,2,,,,,,,,1.0,1.0,1.0,11257.1263,2832.1174,0,0,,,0,0,9273,3,,,,,,,2845.6643,290.0,4250.0,-1,,,,,2.0,,126459.0,2015,663,660,0,0,0,0,0,11.0,14.0,1.0,2015,2.0,4,8,2,301,3011,1,17,16980,0,2.0,1.0,,7,5,19,,1,40,1,1.0,1,4,7,2,57,57,303,1,0,0,2.0,1.0,,24.0,,25.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,1250.0,320.0,2.0,2.0,1.0,1.0,2.0,12952.3625,3011.8175,0,0,0.0,0.0,0,0,8137,3,,,1.0,,,,3177.6673,4880.0,9600.0,-1,,,,,2.0,,125259.0,2016,675,660,0,0,0,0,0,12.0,22.0,22.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
760740173951001,4,1.0,4,4,2,301,3011,1,1,17,16980,0,2.0,1.0,,7,1,64,,2,44,1,,1,1,1,5,2,158,158,158,4,0,21,1.0,1.0,,8.0,,8.0,,,15.0,,,6.0,3.0,0.0,1,2.0,,1.0,1200.0,96.0,2.0,2.0,,,,11326.7587,2773.4329,0,0,0.0,0.0,0,0,23480,1,,,,,,,2737.1241,7860.0,2340.0,-1,,,,,,,126460.0,2015,663,660,0,0,0,0,0,,8.0,40.0,2015,1.0,4,8,2,301,3011,1,17,16980,0,2.0,1.0,,7,1,65,,2,43,1,,1,1,5,2,158,158,158,4,0,21,3.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1200.0,420.0,2.0,2.0,,,,9829.103,2630.56,0,0,0.0,0.0,0,0,65301,1,,,,,,,2532.8183,7860.0,2540.0,-1,,,,,,,125272.0,2016,675,660,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
