hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
6106207710807,10,1.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,50,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1423.07,1.0,,2.0,,,10639.8928,2797.7685,4,1,0.0,,0,0,24026,1,,,,,,,2764.5743,7860.0,2320.0,-1,,,,,,,350759.0,2016,681,678,0,0,0,1,0,,8.0,40.0,2016,1.0,1,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,1,51,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1538.46,1.0,,2.0,,,11782.6392,3040.8467,4,1,0.0,,0,0,21890,1,,,,,,,2998.3727,7860.0,2320.0,-1,,,,,5.0,,346656.0,2017,693,678,0,0,0,1,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
102105039710814,10,2.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,3,64,1.0,2,44,1,,2,1,2,1,2,57,57,119,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1300.0,676.0,1.0,,,,,12558.4204,3075.2346,0,0,0.0,0.0,0,0,37092,2,,,,,,,3020.375,7860.0,2310.0,-1,,,,,,,350894.0,2016,681,678,0,0,0,0,0,,8.0,40.0,2016,2.0,1,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,3,65,1.0,2,44,1,,1,2,1,2,57,57,119,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1500.0,555.0,1.0,,,,,12086.1198,3277.6321,0,0,0.0,0.0,0,0,43888,2,,,,,,,3134.4477,7860.0,2540.0,-1,,,,,,,346760.0,2017,693,678,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,True,1
140621070025188,10,1.0,4,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,45,,2,44,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,6.0,28.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,2.0,,,12489.4544,3239.8496,3,1,0.0,,0,0,24027,1,,,,,,,3245.1478,7860.0,3230.0,-1,,,,,,,350973.0,2016,681,678,0,0,1,0,0,,10.0,40.0,2016,1.0,4,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,1,46,,2,44,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,6.0,27.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1653.84,2.0,2.0,2.0,,,12699.2194,3298.5162,3,1,0.0,,0,0,50914,1,,,,,,,3231.6183,7860.0,3230.0,-1,,,,,,,346811.0,2017,693,678,0,0,1,0,0,,10.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
271670100708600,10,1.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,3,56,1.0,2,43,4,,2,1,2,1,2,233,233,233,4,0,11,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1230.0,2.0,2.0,,,,16710.9368,4178.9124,0,0,1.0,,0,0,65134,2,,,,,,,4123.914,8090.0,3255.0,-1,,,,,,,351059.0,2016,681,678,0,0,0,0,0,,10.0,42.0,2016,1.0,1,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,3,57,1.0,2,43,4,,1,2,1,2,233,233,233,4,0,11,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,1800.0,772.0,1.0,,,,,14002.244,3487.8239,0,0,1.0,1.0,0,42,54178,2,,,,,,,3352.2716,8090.0,3255.0,-1,,,,,,,346899.0,2017,693,678,0,0,0,0,0,,10.0,42.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
487449101180105,10,1.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,53,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,22.0,,24.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,2001.0,440.22,2.0,2.0,2.0,,,10639.8928,2797.7685,0,0,1.0,1.0,0,42,65126,1,,,,,,,2764.5743,7870.0,2000.0,-1,,,,,,,351136.0,2016,681,678,0,0,0,0,0,,6.0,40.0,2016,1.0,1,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,1,54,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,24.0,,27.0,,,18.0,,,7.0,5.0,0.0,1,2.0,,1.0,3000.0,720.0,1.0,,2.0,,,11782.6392,3040.8467,0,0,0.0,0.0,0,0,54173,1,,,,,,,2998.3727,7870.0,2000.0,-1,,,,,,,346966.0,2017,693,678,0,0,0,0,0,,6.0,40.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
661772006210441,10,1.0,1,4,2,501,5011,1,1,17,37900,179,2.0,1.0,,3,3,56,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,615.0,1.0,,,,,13807.1409,3469.7167,0,0,1.0,,0,42,9425,2,1.0,,,,,,3407.3172,7860.0,4220.0,-1,,,,,,,351196.0,2016,681,678,0,0,0,0,0,12.0,14.0,40.0,2016,1.0,1,8,2,501,5011,1,17,37900,179,2.0,1.0,,3,3,57,1.0,2,36,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1250.0,500.0,2.0,2.0,,,,13360.3208,3269.352,0,0,1.0,1.0,0,42,8278,2,,,,,,,3198.589,7860.0,4220.0,-1,,,,,,,347015.0,2017,693,678,0,0,0,0,0,10.0,14.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
10710609072997,10,1.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,3,48,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1329.0,531.6,2.0,2.0,2.0,,,13305.6794,3451.5839,0,0,1.0,1.0,0,0,53725,2,1.0,,,,,,3457.2284,9480.0,5860.0,4110,,,,,,,351333.0,2016,681,678,0,0,0,0,0,12.0,17.0,51.0,2016,1.0,1,8,2,501,5011,1,17,0,0,3.0,2.0,,0,3,49,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1100.0,440.0,2.0,2.0,2.0,,,11865.3092,3081.915,0,0,0.0,0.0,0,0,50912,2,1.0,,,,,,3019.41,9480.0,5400.0,4110,,,,,,,347131.0,2017,693,678,0,0,0,0,0,12.0,17.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
90087416102281,10,1.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,1,53,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,44.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1430.76,1.0,,2.0,,,13248.8331,3376.8141,10,3,0.0,,0,0,34985,1,,,2.0,,,,3327.2792,9470.0,3700.0,-1,,,,,,,351343.0,2016,681,678,0,0,1,1,0,13.0,12.0,51.0,2016,1.0,1,8,2,501,5011,1,17,0,0,3.0,2.0,,0,1,54,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,2.0,,,13568.0403,3277.1307,10,3,,,0,0,43778,1,,,1.0,,,,3508.7152,770.0,6355.0,-1,,,,,,,347137.0,2017,693,678,0,0,1,1,0,12.0,19.0,4.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
90087416102281,10,1.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,3,46,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2123.07,2.0,2.0,2.0,,,13305.6794,3451.5839,10,3,0.0,,0,0,34985,2,,,,,,,3457.2284,9480.0,140.0,-1,,,,,,,351344.0,2016,681,678,0,0,1,1,0,,1.0,51.0,2016,1.0,1,8,2,501,5011,1,17,0,0,3.0,2.0,,0,3,46,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,2.0,,,13105.8212,3081.915,10,3,,,0,0,43778,2,,,,,,,3191.5062,7860.0,2310.0,-1,,,,,,,347138.0,2017,693,678,0,0,1,1,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
710000721969097,10,2.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,3,45,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,33.0,,25.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,1341.0,442.53,2.0,2.0,2.0,,,13305.6794,3451.5839,10,2,0.0,0.0,0,0,37111,2,,,,,,,3457.2284,7860.0,2540.0,-1,,,,,,,351394.0,2016,681,678,0,0,1,1,0,,8.0,40.0,2016,2.0,1,8,2,501,5011,1,17,0,0,3.0,2.0,,0,3,46,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,33.0,,26.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,3000.0,990.0,2.0,2.0,2.0,,,11865.3092,3081.915,3,1,1.0,1.0,0,0,50911,2,,,,,,,3019.41,7860.0,2540.0,-1,,,,,,,347195.0,2017,693,678,0,0,1,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
901106744710774,10,1.0,6,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,2,25,,1,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,58.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1615.38,1.0,,2.0,,,13915.9243,3482.5488,0,0,0.0,,0,0,5433,1,,,,,,,3481.8196,7860.0,2310.0,4720,,,,,,,351407.0,2016,681,678,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,501,5011,1,17,0,0,3.0,2.0,,0,1,26,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,56.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,807.69,1.0,,2.0,,,13653.29,3482.1715,0,0,0.0,,0,0,8251,1,,,,,,,3396.5098,7860.0,2310.0,4720,,,,,,,347214.0,2017,693,678,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
62017620104351,10,1.0,7,4,2,501,5011,1,1,17,0,0,,1.0,,0,2,32,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,60.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,730.76,1.0,,2.0,,,12472.6011,3151.9707,0,0,0.0,,0,0,9358,1,,,,,,,3143.749,7860.0,2310.0,-1,,,,,,,351429.0,2016,681,678,0,0,0,0,0,,8.0,40.0,2016,1.0,7,8,2,501,5011,1,17,0,0,,1.0,,0,2,33,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,700.0,1.0,,2.0,,,12583.8568,3248.5609,0,0,0.0,,0,0,65851,1,,,,,,,3208.4258,7860.0,2310.0,-1,,,,,,,347239.0,2017,693,678,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
103340315074736,10,1.0,1,4,2,501,5011,1,1,17,44100,0,,1.0,,2,1,35,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,67.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,4318.0,1846.15,1.0,,2.0,,,14146.4701,3493.165,5,2,0.0,0.0,0,0,37171,1,,,,,,,3482.5226,9470.0,3850.0,-1,,,,,,,351433.0,2016,681,678,1,1,0,0,1,,12.0,51.0,2016,1.0,1,8,2,501,5011,1,17,44100,0,,1.0,,2,1,36,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,4300.0,2035.0,1.0,,2.0,,,13726.3009,3516.8459,5,2,0.0,0.0,0,0,50956,1,,,,,,,3450.0867,9570.0,3850.0,-1,,,,,,,347249.0,2017,693,678,1,1,0,0,1,,12.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
305107942710187,10,1.0,7,4,2,501,5011,1,1,17,19340,0,,1.0,,3,2,59,,2,39,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,2000.0,800.0,2.0,2.0,,,,13807.1409,3469.7167,0,0,1.0,1.0,0,42,9411,1,1.0,,,,,,3407.3172,6370.0,5540.0,-1,,,,,,,351469.0,2016,681,678,0,0,0,0,0,12.0,17.0,23.0,2016,1.0,7,8,2,501,5011,1,17,19340,0,,1.0,,3,2,60,,2,39,1,,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,1600.0,640.0,2.0,2.0,,,,11167.3225,2812.4629,0,0,1.0,1.0,0,42,8268,1,1.0,,,,,,2724.7979,6370.0,5560.0,-1,,,,,,,347276.0,2017,693,678,0,0,0,0,0,12.0,17.0,23.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
471644160509407,10,1.0,1,4,2,501,5011,1,1,17,16580,0,,1.0,,2,1,27,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.0,1.0,,2.0,,,12861.7892,3215.6529,0,0,1.0,,0,42,53640,1,,,,,,,3241.8448,7860.0,2310.0,-1,,,,,,,351483.0,2016,681,678,0,0,0,0,0,,8.0,40.0,2016,2.0,1,8,2,501,5011,1,17,16580,0,,1.0,,2,1,28,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,576.92,1.0,,2.0,,,12990.098,3313.5508,0,0,0.0,,0,0,50827,1,,,,,,,3312.0026,7860.0,2310.0,-1,,,,,,,347285.0,2017,693,678,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
471644160509407,10,1.0,1,4,2,501,5011,1,1,17,16580,0,,1.0,,2,3,42,1.0,1,45,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,2.0,,,12519.8626,3064.934,0,0,1.0,,0,42,53640,2,,,,,,,3082.0908,7870.0,2200.0,-1,,,,,,,351484.0,2016,681,678,0,0,0,0,0,18.0,8.0,40.0,2016,2.0,1,8,2,501,5011,1,17,16580,0,,1.0,,2,3,43,1.0,1,46,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,48.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,673.07,1.0,,2.0,,,14041.2003,3569.1564,0,0,0.0,,0,0,50827,2,,,,,,,3529.2362,7870.0,2200.0,-1,,,,,,,347286.0,2017,693,678,0,0,0,0,0,18.0,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
571437130306403,10,1.0,7,4,2,501,5011,1,1,17,44100,0,,1.0,,2,2,58,,2,44,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,15111.9041,3581.5592,0,0,,,0,0,37172,1,,,,,,,3712.1658,7860.0,2300.0,-1,,,,,,,351492.0,2016,681,678,0,0,0,0,0,,8.0,40.0,2016,1.0,7,8,2,501,5011,1,17,44100,0,,1.0,,2,2,59,,2,44,1,,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14183.7057,3341.2784,0,0,,,0,0,21970,1,,,,,,,3453.9907,,,-1,,,,,,,347291.0,2017,693,678,0,0,0,0,0,,,,2017,MIS4_to_MIS8,2016-2017,False,False,False,True,True,True,True,1
764230056121001,10,1.0,1,4,2,501,5011,1,1,17,0,0,,1.0,,0,3,50,1.0,2,43,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2600.0,988.0,1.0,,2.0,,,8633.0249,2209.3293,0,0,0.0,0.0,0,0,24039,2,,,,,,,2166.0872,9480.0,2016.0,-1,,,,,,,351499.0,2016,681,678,0,0,0,0,0,,6.0,51.0,2016,1.0,1,8,2,501,5011,1,17,0,0,,1.0,,0,3,51,1.0,2,43,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,2.0,,,8059.3032,2038.4267,0,0,0.0,0.0,0,0,8213,2,,,,,,,1987.1111,9480.0,2010.0,-1,,,,,,,347315.0,2017,693,678,0,0,0,0,0,,6.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
20067582106821,11,1.0,1,4,2,601,6011,1,1,17,16980,0,1.0,1.0,2.0,7,1,51,2.0,2,43,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,750.0,2.0,2.0,2.0,,,11922.8543,3010.3557,0,0,1.0,,23,42,60781,1,,,,,,,3000.1599,9480.0,1010.0,-1,,,,,,,388387.0,2016,682,679,0,0,0,0,0,,3.0,51.0,2016,1.0,1,8,2,601,6011,1,17,16980,0,1.0,1.0,2.0,7,1,51,2.0,2,43,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1076.0,2.0,2.0,2.0,,,16336.4773,4230.4684,0,0,1.0,,0,42,41735,1,,,,,,,4151.303,7380.0,1010.0,-1,,,,,,,383394.0,2017,694,679,0,0,0,0,0,,3.0,36.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
178480416070708,11,1.0,4,4,2,601,6011,1,1,17,16980,0,1.0,1.0,,7,1,32,,2,42,2,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,15.0,,15.0,,,17.0,,,7.0,2.0,0.0,1,2.0,,1.0,725.0,108.75,2.0,2.0,2.0,,,21642.6111,5324.8843,1,1,1.0,1.0,0,42,57045,1,,,5.0,,,,5524.4002,9480.0,1860.0,-1,,,,,,,388459.0,2016,682,679,1,0,0,0,1,16.0,5.0,51.0,2016,1.0,4,8,2,601,6011,1,17,16980,0,1.0,1.0,,7,1,33,,2,42,2,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1200.0,480.0,2.0,2.0,2.0,,,19270.0796,4951.2235,1,1,1.0,1.0,0,42,48890,1,,,5.0,,,,4780.8816,8190.0,3649.0,-1,,,,,,,383442.0,2017,694,679,1,0,0,0,1,16.0,11.0,41.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
178780416070702,11,1.0,7,4,2,601,6011,1,1,17,16980,0,1.0,1.0,1.0,7,2,59,,2,40,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,18.0,,,7.0,1.0,0.0,1,2.0,2.0,2.0,,0.0,2.0,2.0,,,,11571.2158,2929.4312,0,0,0.0,,0,0,53727,1,,,3.0,,,,2919.5094,6990.0,540.0,-1,,,,,,,388461.0,2016,682,679,0,0,0,0,0,14.0,2.0,33.0,2016,1.0,7,8,2,601,6011,1,17,16980,0,1.0,1.0,1.0,7,2,61,,2,39,2,,0,0,7,2,57,57,57,1,0,0,,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,673.0,2.0,2.0,,,,13498.4307,3508.3872,0,0,1.0,,0,41,61441,1,1.0,,,,,,3442.7342,6990.0,540.0,-1,,,,,,,383444.0,2017,694,679,0,0,0,0,0,12.0,2.0,33.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
310707191423637,11,1.0,1,4,2,601,6011,1,1,17,16980,0,1.0,1.0,1.0,7,3,52,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,13.0,32.0,,,13.0,,,4.0,1.0,0.0,1,2.0,2.0,2.0,,2307.69,2.0,2.0,2.0,,,12742.873,3209.6772,3,1,0.0,,0,0,35279,2,,,,,,,3213.7097,9590.0,4700.0,-1,,,,,,,388501.0,2016,682,679,0,0,1,0,0,,16.0,51.0,2016,1.0,1,8,2,601,6011,1,17,16980,0,1.0,1.0,1.0,7,3,53,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,1.0,0.0,1,2.0,2.0,2.0,,2307.69,2.0,2.0,2.0,,,14749.6102,3746.002,3,1,0.0,,0,0,19917,2,,,,,,,3676.2305,9590.0,430.0,-1,,,,,,,383491.0,2017,694,679,0,0,1,0,0,,1.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
10600861217487,11,2.0,4,4,2,601,6011,1,1,17,16980,0,2.0,1.0,,7,4,57,,2,39,1,,2,1,3,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,807.0,1.0,,,,,13638.8978,3387.3824,0,0,1.0,,0,42,20937,2,1.0,,,,,,3408.4855,6990.0,5320.0,-1,,,,,1.0,,388670.0,2016,682,679,0,0,0,0,0,12.0,17.0,33.0,2016,2.0,4,8,2,601,6011,1,17,16980,0,2.0,1.0,,7,4,57,,2,39,1,,1,3,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,5.0,16.0,,,5.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,1500.0,375.0,1.0,,,,,12185.2104,3258.6069,0,0,1.0,1.0,0,0,32014,2,1.0,,,,,,3198.5319,6770.0,5100.0,-1,,,,,1.0,,383640.0,2017,694,679,0,0,0,0,0,12.0,17.0,31.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
10710777065839,11,3.0,4,4,2,601,6011,1,1,17,16980,0,2.0,1.0,,7,18,25,,2,43,1,,4,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,711.0,2.0,2.0,2.0,,,12590.6028,3178.3717,0,0,1.0,,0,0,53798,4,,,,,,,3200.0393,9470.0,5520.0,-1,,,,,,,388707.0,2016,682,679,0,0,0,0,0,,17.0,51.0,2016,3.0,6,8,2,601,6011,1,17,16980,0,2.0,1.0,,7,14,25,,2,43,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,2.0,,,11760.4662,2888.9949,0,0,0.0,0.0,0,0,32231,4,,,,,,,2904.3179,8180.0,5520.0,-1,,,,,,,383678.0,2017,694,679,0,0,0,0,0,,17.0,42.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
