hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
153970414073724,1,1.0,7,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,2,76,,2,32,3,8.0,1,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14955.0963,3869.4367,0,0,,,0,0,17477,1,,,,,,,3743.2988,,,-1,,,,,,,11522.0,2016,672,669,0,0,0,0,0,2.5,,,2016,1.0,7,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,2,77,,2,32,3,8.0,0,0,5,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,18242.8191,4497.2014,0,0,,,0,0,22448,1,,,,,,,4543.1976,,,-1,,,,,,,11238.0,2017,684,669,0,0,0,0,0,2.5,,,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,0,recruitment
168380416070704,1,1.0,6,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,2,28,,1,44,1,,1,0,0,7,2,57,57,430,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1019.23,2.0,2.0,2.0,,,13181.2549,3237.2417,0,0,0.0,,0,0,4791,1,,,,,,,3278.756,7390.0,1006.0,-1,,,,,,,11527.0,2016,672,669,0,0,0,0,0,,3.0,36.0,2016,1.0,6,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,2,28,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,900.0,1.0,,2.0,,,13695.5902,3443.3099,0,0,0.0,,0,0,45070,1,1.0,,,,,,3436.1354,6290.0,9050.0,-1,,,,,,,11241.0,2017,684,669,0,0,0,0,0,12.0,22.0,23.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
191073076310737,1,1.0,7,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,2,85,,2,32,2,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11513.4087,2971.5016,0,0,,,0,0,8646,1,,,,,,,2922.1864,,,-1,,,,,,,11542.0,2016,672,669,0,0,0,0,0,2.5,,,2016,1.0,7,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,2,85,,2,32,2,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11183.2608,2809.9218,0,0,,,0,0,45081,1,,,,,,,2831.0096,,,-1,,,,,,,11260.0,2017,684,669,0,0,0,0,0,2.5,,,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,0,recruitment
192311070628343,1,4.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,1,64,2.0,1,40,1,1.0,1,1,1,1,2,303,303,303,4,0,11,2.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,16395.9172,3924.9497,0,0,,,0,0,43078,1,,,1.0,,,,3942.4872,770.0,430.0,-1,,,,,,,11544.0,2016,672,669,0,0,0,0,0,12.0,1.0,4.0,2016,4.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,1,65,2.0,1,40,1,1.0,1,1,1,2,303,303,303,4,0,11,2.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,16365.4476,4056.2739,0,0,,,0,0,33230,1,,,1.0,,,,3929.2084,770.0,6230.0,-1,,,,,,,11261.0,2017,684,669,0,0,0,0,0,12.0,19.0,4.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
192311070628343,1,4.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,3,52,1.0,2,40,1,1.0,2,1,2,1,2,303,303,303,4,0,11,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11553.3184,2890.4743,0,0,,,0,0,43078,2,,,3.0,,,,2931.2185,,,-1,,,,,,,11545.0,2016,672,669,0,0,0,0,0,14.0,,,2016,4.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,3,53,1.0,2,40,1,1.0,1,2,1,2,303,303,303,4,0,11,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13245.8911,3233.6678,0,0,,,0,0,33230,2,,,3.0,,,,3335.3581,,,-1,,,,,,,11262.0,2017,684,669,0,0,0,0,0,14.0,,,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,0,recruitment
192311070628343,1,4.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,4,19,,1,39,1,1.0,4,1,3,7,2,57,303,303,1,0,0,1.0,7.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,1.0,1.0,2.0,11674.3098,2783.8002,0,0,,,0,0,43078,4,1.0,,,,,,2845.6838,3980.0,8220.0,-1,,,,,2.0,1.0,11546.0,2016,672,669,0,0,0,0,0,12.0,21.0,13.0,2016,4.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,4,20,,1,40,1,1.0,1,3,7,2,57,303,303,1,0,0,1.0,4.0,,,,,,,,12.0,2.0,12.0,4.0,0.0,2,,,,,,,,1.0,1.0,2.0,14765.2312,3387.0139,0,0,,,0,0,33230,4,,,2.0,,,,3728.3555,8680.0,4720.0,-1,,,,,2.0,1.0,11263.0,2017,684,669,0,0,0,0,0,13.0,16.0,46.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
192311070628343,1,4.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,4,25,,2,42,1,1.0,3,1,3,5,2,57,303,303,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,1400.0,280.0,2.0,2.0,1.0,2.0,2.0,11587.8538,2967.3116,0,0,0.0,0.0,0,0,43078,3,,,5.0,,,,2862.7245,5170.0,5240.0,-1,,,,,2.0,1.0,11547.0,2016,672,669,0,0,0,0,0,16.0,17.0,22.0,2016,4.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,4,26,,2,42,1,1.0,1,3,5,2,57,303,303,1,0,0,2.0,1.0,,20.0,,22.0,,,20.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1375.0,350.0,2.0,2.0,1.0,2.0,2.0,12210.6341,3043.607,0,0,0.0,0.0,0,0,33230,3,,,5.0,,,,3005.7782,5170.0,5240.0,-1,,,,,2.0,1.0,11264.0,2017,684,669,0,0,0,0,0,16.0,17.0,22.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
192311070688393,1,1.0,7,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,2,66,,2,44,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,10.0,,10.0,,,21.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,384.61,2.0,2.0,,,,12144.5239,3161.6235,0,0,0.0,,0,0,20823,1,,,,,,,3085.9623,7390.0,710.0,-1,,,,,,,11548.0,2016,672,669,0,0,0,0,0,,2.0,36.0,2016,1.0,7,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,2,67,,2,44,1,,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,3.0,,,20.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1040.0,200.0,2.0,2.0,,,,12296.1802,3127.6945,0,0,0.0,1.0,0,0,52316,1,,,,,,,3037.4258,7390.0,710.0,-1,,,,,,,11265.0,2017,684,669,0,0,0,0,0,,2.0,36.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
207417501900104,1,1.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,4.0,7,1,39,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,43.0,,43.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1125.0,2.0,2.0,2.0,,,10800.6183,2662.6734,0,0,0.0,,0,0,17492,1,,,2.0,,,,2680.1167,8770.0,7200.0,-1,,,,,,,11555.0,2016,672,669,0,0,0,0,0,13.0,20.0,47.0,2016,1.0,1,8,2,401,4011,1,16980,0,1.0,1.0,4.0,7,1,40,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,43.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1125.0,2.0,2.0,2.0,,,12804.3529,3253.4963,0,0,0.0,,0,0,45184,1,,,2.0,,,,3257.1851,8770.0,7200.0,-1,,,,,,,11267.0,2017,684,669,0,0,0,0,0,13.0,20.0,47.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
207417501900104,1,1.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,4.0,7,3,52,1.0,2,40,1,,2,1,2,1,2,57,117,117,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12700.9007,3165.6723,0,0,,,0,0,17492,2,,,2.0,,,,3222.3742,,,-1,,,,,,,11556.0,2016,672,669,0,0,0,0,0,13.0,,,2016,1.0,1,8,2,401,4011,1,16980,0,1.0,1.0,4.0,7,3,53,1.0,2,40,1,,1,2,1,2,57,117,117,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12458.7678,3055.8543,0,0,,,0,0,45184,2,,,2.0,,,,3137.1579,,,-1,,,,,,,11268.0,2017,684,669,0,0,0,0,0,13.0,,,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,0,recruitment
207417501900104,1,1.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,4.0,7,4,29,,2,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1480.0,600.0,2.0,2.0,2.0,,,12741.5898,3170.6927,0,0,1.0,1.0,0,0,17492,3,,,2.0,,,,3147.7496,7590.0,5100.0,-1,,,,,2.0,2.0,11557.0,2016,672,669,0,0,0,0,0,13.0,17.0,38.0,2016,1.0,1,8,2,401,4011,1,16980,0,1.0,1.0,4.0,7,4,30,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,1125.0,450.0,2.0,2.0,2.0,,,11569.1685,2855.2534,0,0,0.0,0.0,0,0,45184,3,,,2.0,,,,2847.8745,9380.0,930.0,-1,,,,,2.0,2.0,11269.0,2017,684,669,0,0,0,0,0,13.0,2.0,51.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
237834901326101,1,3.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,1,53,2.0,1,32,1,1.0,1,1,1,1,2,303,303,303,5,0,8,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,2.0,,,15152.9375,3732.8405,0,0,0.0,,0,0,33058,1,,,,,,,3770.9624,2370.0,9600.0,-1,,,,,,,11569.0,2016,672,669,0,0,0,0,0,2.5,22.0,20.0,2016,3.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,1,54,2.0,1,32,1,1.0,1,1,1,2,303,303,303,5,0,8,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1700.0,650.0,2.0,2.0,2.0,,,13357.3885,3325.065,0,0,0.0,0.0,0,0,22455,1,,,,,,,3306.7598,1090.0,9600.0,-1,,,,,,,11271.0,2017,684,669,0,0,0,0,0,2.5,22.0,14.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
237834901326101,1,3.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,3,54,1.0,2,32,1,1.0,2,1,2,1,2,303,303,303,5,0,9,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11553.3184,2890.4743,0,0,,,0,0,33058,2,,,,,,,2931.2185,,,-1,,,,,,,11570.0,2016,672,669,0,0,0,0,0,2.5,,,2016,3.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,3,55,1.0,2,32,1,1.0,1,2,1,2,303,303,303,5,0,9,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13583.5235,3378.0681,0,0,,,0,0,22455,2,,,,,,,3420.375,,,-1,,,,,,,11272.0,2017,684,669,0,0,0,0,0,2.5,,,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,0,recruitment
237834901326101,1,3.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,4,21,,1,39,1,1.0,4,1,3,7,2,57,303,303,1,0,0,2.0,4.0,,,,,,,,16.0,5.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,17347.7497,4370.892,0,0,,,0,0,33058,4,2.0,8.0,,,,,4224.5928,8680.0,4130.0,-1,,,,,2.0,1.0,11571.0,2016,672,669,0,0,0,0,0,12.0,13.0,46.0,2016,3.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,4,22,,1,39,1,1.0,1,3,7,2,57,303,303,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1000.0,300.0,2.0,2.0,2.0,,,13467.1082,3387.0139,0,0,0.0,0.0,0,0,22455,4,2.0,8.0,,,,,3318.8847,6290.0,4130.0,-1,,,,,2.0,1.0,11273.0,2017,684,669,0,0,0,0,0,12.0,13.0,23.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
237834901326101,1,3.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,4,28,,2,40,1,1.0,3,1,3,7,2,57,303,303,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1800.0,720.0,2.0,2.0,2.0,,,11587.8538,2967.3116,0,0,1.0,1.0,0,42,33058,3,,,2.0,,,,2862.7245,8190.0,3645.0,-1,,,,,2.0,2.0,11572.0,2016,672,669,0,0,0,0,0,13.0,11.0,41.0,2016,3.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,4,29,,2,40,1,1.0,1,3,7,2,57,303,303,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1674.0,650.0,2.0,2.0,2.0,,,12210.6341,3043.607,0,0,0.0,0.0,0,0,22455,3,,,1.0,,,,3005.7782,8190.0,3600.0,-1,,,,,2.0,2.0,11274.0,2017,684,669,0,0,0,0,0,12.0,11.0,41.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
257456301337104,1,1.0,4,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,1,33,,2,40,2,,1,1,1,6,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,5.0,0.0,2,,,,,,,,1.0,1.0,2.0,19728.842,4562.8856,3,1,,,0,0,8644,1,,,2.0,,,,4422.2886,8170.0,4610.0,-1,,,,,,,11573.0,2016,672,669,0,0,1,0,0,13.0,15.0,42.0,2016,1.0,7,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,2,56,,2,44,2,,0,0,5,2,57,333,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2000.0,1.0,,,,,11487.4325,2895.372,0,0,1.0,,43,42,52321,1,,,,,,,2878.2745,7860.0,2300.0,-1,,,,,,,11275.0,2017,684,669,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,1,recruitment
297000301616109,1,1.0,6,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,2,46,,1,40,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,865.38,2.0,2.0,2.0,,,13085.0416,3230.8902,0,0,0.0,,0,0,20807,1,,,1.0,,,,3256.3455,6180.0,9120.0,-1,,,,,,,11586.0,2016,672,669,0,0,0,0,0,12.0,22.0,23.0,2016,1.0,6,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,2,47,,1,40,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1400.0,560.0,1.0,,2.0,,,13325.4311,3313.5882,0,0,1.0,1.0,0,42,68112,1,,,2.0,,,,3298.8484,6180.0,9120.0,-1,,,,,,,11280.0,2017,684,669,0,0,0,0,0,13.0,22.0,23.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
304174582710268,1,1.0,6,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,2,76,,1,39,2,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,4.0,,,,1.0,,,2,,,,,,,,,,,16442.0724,4252.2685,0,0,,,0,0,4796,1,1.0,,,,,,4318.1884,,,-1,,,,,,,11588.0,2016,672,669,0,0,0,0,0,12.0,,,2016,1.0,6,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,2,77,,1,39,2,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12549.0423,3156.2729,0,0,,,0,0,22472,1,1.0,,,,,,3133.3118,,,-1,,,,,,,11281.0,2017,684,669,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,0,recruitment
310502741497437,1,1.0,4,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,1,47,,2,40,1,6.0,1,1,1,6,2,313,313,313,4,0,17,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1423.0,569.2,2.0,2.0,2.0,,,13788.1275,3502.3752,10,2,0.0,0.0,0,0,50646,1,,,4.0,,,,3515.87,3190.0,8740.0,-1,,,,,4.0,,11593.0,2016,672,669,0,0,1,1,0,15.0,21.0,7.0,2016,1.0,4,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,1,48,,2,43,1,6.0,1,1,6,2,313,313,313,4,0,17,1.0,1.0,,40.0,,48.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1555.0,622.0,2.0,2.0,2.0,,,13475.9866,3335.5951,3,1,1.0,1.0,0,0,45067,1,,,,,,,3309.5578,3190.0,7700.0,-1,,,,,4.0,,11282.0,2017,684,669,0,0,1,0,0,,21.0,7.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
310502741497437,1,1.0,4,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,6,71,,2,33,1,6.0,4,1,4,4,2,313,313,313,5,0,19,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13489.7049,3388.8087,0,0,,,0,0,50646,4,,,,,,,3376.5076,,,-1,,,,,,,11596.0,2016,672,669,0,0,0,0,0,5.5,,,2016,1.0,4,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,6,71,,2,33,1,6.0,1,4,4,2,313,313,313,5,0,19,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14801.0023,3643.5183,0,0,,,0,0,45067,4,,,,,,,3686.0464,,,-1,,,,,,,11284.0,2017,684,669,0,0,0,0,0,5.5,,,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,0,recruitment
310707191643637,1,2.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,1,21,2.0,1,42,2,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,10.0,,10.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,805.0,80.5,2.0,2.0,2.0,,,20941.5759,4897.4409,0,0,1.0,1.0,43,42,50655,1,,,2.0,,,,5086.7811,8680.0,4140.0,-1,,,,,,,11597.0,2016,672,669,0,0,0,0,0,13.0,13.0,46.0,2016,1.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,1,38,2.0,1,39,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,30.0,,,21.0,,,7.0,4.0,0.0,1,2.0,2.0,1.0,900.0,270.0,2.0,2.0,2.0,,,24840.408,6198.8622,0,0,1.0,1.0,0,42,68115,1,1.0,,,,,,6251.6693,6190.0,9140.0,-1,,,,,,,11286.0,2017,684,669,0,0,0,0,0,12.0,22.0,23.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
321279063110834,1,1.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,1,54,2.0,1,33,1,1.0,1,1,1,1,2,303,303,303,4,0,6,1.0,1.0,,45.0,,45.0,,,,,,2.0,7.0,0.0,2,,,,,,,,2.0,,,15682.5843,3732.8405,10,2,,,0,0,54201,1,,,,,,,3770.9624,770.0,430.0,-1,,,,,,,11600.0,2016,672,669,0,0,1,1,0,5.5,1.0,4.0,2016,1.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,1,55,2.0,1,33,1,1.0,1,1,1,2,303,303,303,4,0,6,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,900.0,2.0,2.0,,,,14216.0919,3724.149,4,2,0.0,,0,0,45071,1,,,,,,,3658.8613,770.0,6230.0,-1,,,,,,,11289.0,2017,684,669,0,0,0,1,0,5.5,19.0,4.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
321279063110834,1,1.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,3,48,1.0,2,33,1,1.0,2,1,2,1,2,303,303,303,5,0,9,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13819.7133,3502.3752,10,2,,,0,0,54201,2,,,,,,,3506.2306,,,-1,,,,,,,11601.0,2016,672,669,0,0,1,1,0,5.5,,,2016,1.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,3,49,1.0,2,33,1,1.0,1,2,1,2,303,303,303,5,0,9,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13290.1818,3335.5951,4,2,,,0,0,45071,2,,,,,,,3346.5106,,,-1,,,,,,,11290.0,2017,684,669,0,0,0,1,0,5.5,,,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,0,recruitment
321279063110834,1,1.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,4,21,,2,38,1,1.0,3,1,3,7,2,57,303,303,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,15576.1818,3851.3471,0,0,,,0,0,54201,3,,,,,,,3774.7684,,,-1,,,,,2.0,1.0,11604.0,2016,672,669,0,0,0,0,0,12.0,,,2016,1.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,4,22,,2,39,1,1.0,1,3,7,2,57,303,303,1,0,0,2.0,1.0,,8.0,,8.0,,,20.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,800.0,64.0,2.0,2.0,1.0,1.0,2.0,15955.3703,4176.5602,0,0,0.0,0.0,0,0,45071,3,1.0,,,,,,4062.896,5380.0,4720.0,-1,,,,,2.0,1.0,11293.0,2017,684,669,0,0,0,0,0,12.0,16.0,22.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,0,recruitment
633027281104931,1,1.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,1,39,2.0,1,39,1,1.0,1,1,1,1,2,57,303,303,1,0,0,1.0,2.0,4.0,-4.0,,,,,,,,5.0,4.0,0.0,1,2.0,1.0,1.0,1400.0,500.0,2.0,2.0,2.0,,,12886.8324,3148.8741,10,2,0.0,0.0,0,0,4793,1,1.0,,,,,,3197.7998,3895.0,7750.0,-1,,,,,,,11652.0,2016,672,669,0,0,1,1,0,12.0,21.0,3895.0,2016,1.0,1,8,2,401,4011,1,16980,0,1.0,1.0,1.0,7,1,40,2.0,1,39,1,1.0,1,1,1,2,57,303,303,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,4.0,0.0,1,2.0,,1.0,1400.0,560.0,2.0,2.0,2.0,,,12499.0899,3201.8774,3,1,1.0,1.0,0,42,22456,1,1.0,,,,,,3179.532,6290.0,9050.0,-1,,,,,,,11331.0,2017,684,669,0,0,1,0,0,12.0,22.0,23.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,0,1,recruitment
